name,score,mean,variance,unique_values,normalized_score
channel-0 betti dim-1 max,0.602317151994763,1.3585903169409181e-17,1.0,31,0.1568973038509689
channel-0 betti dim-1 mean,0.0,0.0,0.0,1,0.03173170340775623
channel-0 betti dim-1 std,0.6052089237894117,-4.347489014210938e-16,1.0000000000000002,376,0.15749823369635557
channel-0 betti dim-1 sum,0.0,0.0,0.0,1,0.03173170340775623
channel-0 betti dim-1 percentile-25,0.0,0.0,0.0,1,0.03173170340775623
channel-0 betti dim-1 median,0.0,0.0,0.0,1,0.03173170340775623
channel-0 betti dim-1 percentile-75,0.0,0.0,0.0,1,0.03173170340775623
channel-0 betti dim-1 kurtosis,0.445069900158122,1.3585903169409182e-16,1.0000000000000002,1036,0.12422025550692743
channel-0 betti dim-1 skew,0.10681970490175356,6.7929515847045904e-18,0.9999999999999996,1028,0.053929564549374566
channel-0 betti dim-1 norm-1,0.9342242908532062,-1.9020264437172855e-16,1.0000000000000004,37,0.22586986455096209
channel-0 betti dim-1 norm-2,0.6052089237894116,-6.792951584704591e-17,0.9999999999999998,376,0.15749823369635557
channel-0 betti dim-2 max,1.3548796709315833,-4.0757709508227546e-17,1.0,8,0.3132849133384748
channel-0 betti dim-2 mean,0.0,0.0,0.0,1,0.03173170340775623
channel-0 betti dim-2 std,1.219044887238555,-6.792951584704591e-17,0.9999999999999996,39,0.285057521497308
channel-0 betti dim-2 sum,0.0,0.0,0.0,1,0.03173170340775623
channel-0 betti dim-2 percentile-25,0.0,0.0,0.0,1,0.03173170340775623
channel-0 betti dim-2 median,0.0,0.0,0.0,1,0.03173170340775623
channel-0 betti dim-2 percentile-75,0.0,0.0,0.0,1,0.03173170340775623
channel-0 betti dim-2 kurtosis,0.4976388507653977,9.170484639351197e-17,0.9999999999999998,100,0.1351444409558028
channel-0 betti dim-2 skew,0.9140764548913494,6.7929515847045904e-18,1.0,110,0.22168300721600925
channel-0 betti dim-2 norm-1,0.7170401743165401,2.7171806338818362e-17,1.0,14,0.18073752810161448
channel-0 betti dim-2 norm-2,1.219044887238555,-1.2906608010938724e-16,1.0,39,0.285057521497308
channel-0 landscape dim-1 max,2.0485833419512147,1.7661674120231937e-16,1.0,1046,0.4574412539395606
channel-0 landscape dim-1 mean,2.4578664251270856,-2.173744507105469e-16,1.0,1046,0.5424930620896341
channel-0 landscape dim-1 std,2.2358986421156826,8.151541901645509e-17,1.0,1046,0.49636664721391666
channel-0 landscape dim-1 sum,2.4578664251270856,1.3585903169409181e-17,1.0,1046,0.5424930620896341
channel-0 landscape dim-1 percentile-25,0.0,0.0,0.0,1,0.03173170340775623
channel-0 landscape dim-1 median,0.0,0.0,0.0,1,0.03173170340775623
channel-0 landscape dim-1 percentile-75,2.94696121650317,-4.0757709508227546e-17,1.0000000000000004,42,0.6441302859898556
channel-0 landscape dim-1 kurtosis,1.3095160662663383,4.755066109293214e-17,0.9999999999999998,1046,0.3038580477787119
channel-0 landscape dim-1 skew,1.2943481158367145,3.871982403281617e-16,1.0,1046,0.3007060445247297
channel-0 landscape dim-1 norm-1,2.4578664251270856,1.3585903169409181e-17,1.0,1046,0.5424930620896341
channel-0 landscape dim-1 norm-2,2.2812223592242438,-4.0757709508227546e-17,1.0,1046,0.5057852238681321
