Accuracy,AUC-ROC,Precision,Recall,F1-score,TOP-2 Accuracy,TOP-3 Accuracy,TOP-5 Accuracy,TOP-7 Accuracy,TOP-9 Accuracy
0.975390156062425,0.9996203881270012,0.9751624539236017,0.9751152477785429,0.9750735243481328,0.9903961584633854,0.996998799519808,0.9993997599039616,1.0,1.0
0.9849939975990396,0.9998491644668377,0.9848712466088958,0.9850958963018147,0.9849380108285839,0.9951980792316927,0.9981992797118847,1.0,1.0,1.0
0.985594237695078,0.9998948234696374,0.9854363789313518,0.9853174808307656,0.9853238552069904,0.9963985594237695,0.9987995198079231,1.0,1.0,1.0
0.985594237695078,0.9998692370186287,0.9855894238943914,0.9854336303523725,0.9854564863886658,0.9975990396158463,0.9993997599039616,1.0,1.0,1.0
0.9861944777911165,0.9999024394504215,0.9861601533446714,0.9859788564921415,0.9859810976589743,0.9963985594237695,0.9993997599039616,1.0,1.0,1.0
0.985594237695078,0.999917103902228,0.9855428335569801,0.9853047887997383,0.9853708296508981,0.9963985594237695,0.9981992797118847,1.0,1.0,1.0
0.9879951980792316,0.9999212555102884,0.9878980388137556,0.9877738761796028,0.9878053911148615,0.9981992797118847,1.0,1.0,1.0,1.0
0.9897959183673469,0.9999228452395715,0.9898825187428069,0.9895457477189163,0.9896680968290428,0.9981992797118847,1.0,1.0,1.0,1.0
0.9891956782713085,0.9999233020779515,0.989354876608321,0.9889715813598663,0.989108264017182,0.9975990396158463,1.0,1.0,1.0,1.0
0.9915966386554622,0.9999377617980029,0.9916651170859951,0.9914889345138928,0.9915533166284576,0.9975990396158463,1.0,1.0,1.0,1.0
