St_len_min,K_nb_max,N_cl_max,Cl_cen,Len_min,St_edges
40,50,20,Median,40,[   0  486  920 1046]
40,50,20,Mode,40,[   0  158  920 1046]
40,50,20,Median,40,[   0  514  922 1046]
40,50,20,Mode,40,[   0  499  920 1046]
40,50,20,Median,40,[   0  500  659  925 1046]
40,50,20,Mode,40,[   0  499  617  920 1046]
40,50,20,Median,40,[   0   59  158  500  659  925 1046]
40,50,20,Mode,40,[   0   59  158  499  617  920 1046]
40,50,20,Median,40,[   0   59  158  499  584  925 1046]
40,50,20,Mode,40,[   0  499  570  678  920 1046]
40,50,20,Median,40,[   0   59  158  250  499  584  925 1046]
40,50,20,Mode,40,[   0   59  158  250  499  570  678  920 1046]
40,50,20,Median,40,[   0   59  158  250  499  584  920  990 1046]
40,50,20,Mode,40,[   0   59  158  250  499  570  678  920  990 1046]
40,50,20,Median,40,[   0   59  158  250  415  500  584  920  990 1046]
40,50,20,Mode,40,[   0   59  158  250  499  570  678  920  990 1046]
40,50,20,Median,40,[   0   59  158  250  415  500  584  750  920  990 1046]
40,50,20,Mode,40,[   0   59  158  250  499  570  678  920  990 1046]
