St_len_min,K_nb_max,N_cl_max,Cl_cen,Len_min,St_edges
40,50,20,Median,40,[   0  685 2956]
40,50,20,Mode,40,[   0 2216 2956]
40,50,20,Median,40,[   0 1444 2216 2956]
40,50,20,Mode,40,[   0 1270 2216 2956]
40,50,20,Median,40,[   0 1444 2697 2956]
40,50,20,Mode,40,[   0 1270 2216 2600 2956]
40,50,20,Median,40,[   0  685 1444 2697 2956]
40,50,20,Mode,40,[   0 1270 2216 2600 2956]
40,50,20,Median,40,[   0 1270 1525 2697 2956]
40,50,20,Mode,40,[   0 1270 1444 2216 2956]
40,50,20,Median,40,[   0 1270 1513 2697 2956]
40,50,20,Mode,40,[   0 1270 1444 1723 2216 2956]
40,50,20,Median,40,[   0 1270 1513 2697 2956]
40,50,20,Mode,40,[   0 1270 1444 1723 2216 2956]
40,50,20,Median,40,[   0 1270 1513 2956]
40,50,20,Mode,40,[   0 1270 1444 1723 2216 2881 2956]
40,50,20,Median,40,[   0 1270 1450 1905 2956]
40,50,20,Mode,40,[   0 1270 1444 2216 2956]
