,St_len_min,K_nb_max,N_cl_max,N_stages,Cl_cen,St_edges,Ward_dist,Cen_dist,Silh,Cal-Har,Dav-Bold,Avg-Silh,Avg-Cal-Har,Avg-Dav-Bold
605,20,35,20,8,Mean,"[0, 75, 258, 474, 584, 692, 833, 945, 1046]",82.57437572164129,0.9386072019047139,-0.04766814505104186,70.37313124384217,7.867242956279767,0.1063704020752153,48.79453672911012,4.841314603377944
606,20,35,20,9,Median,"[0, 52, 252, 358, 490, 569, 670, 855, 929, 1046]",79.64178192748787,1.0883602300359216,-0.06442390212092425,73.78729015941728,7.221988642690123,0.12032238062582878,46.18880283419931,4.036449186229689
607,20,35,20,9,Mode,"[0, 52, 252, 358, 490, 566, 670, 789, 929, 1046]",80.72007475765348,1.1319115000829556,-0.07276192529112331,72.44111355097426,5.282161119442534,0.12059507294832067,46.868168035926935,2.7605807912448572
608,20,35,20,9,Mean,"[0, 75, 245, 372, 495, 584, 692, 833, 945, 1046]",59.711742220557134,0.8681302188656879,-0.06890918524059994,63.20893591697956,10.748556502297308,0.09143910559447754,35.74329374033877,4.779685770734643
609,20,35,20,10,Median,"[0, 52, 136, 252, 358, 490, 586, 670, 855, 929, 1046]",50.31744534842714,0.9073581579265583,-0.08886499819236045,65.13269560960289,7.195649674340716,0.09147268169369056,28.715182338442666,4.205720137192531
610,20,35,20,10,Mode,"[0, 52, 136, 252, 358, 490, 566, 670, 789, 929, 1046]",59.14163770352374,1.008593232933312,-0.0986648291018136,66.42979800068814,5.226132122362834,0.10149609413574996,33.34991437191973,2.854986998018995
611,20,35,20,10,Mean,"[0, 54, 137, 256, 372, 495, 585, 693, 833, 945, 1046]",41.17554287987481,0.7940510114601271,-0.09601007652022178,56.70059299338669,8.74990738614829,0.07757675054525875,23.47056944360729,4.730359545573051
612,20,35,20,11,Median,"[0, 52, 136, 252, 358, 490, 569, 670, 789, 857, 930, 1046]",48.59995812404814,0.9134751688981991,-0.09836363488396462,61.86608140283458,7.041980654438998,0.09129227855733024,28.003894394351676,4.227454315350461
613,20,35,20,11,Mode,"[0, 52, 136, 252, 358, 490, 566, 670, 789, 855, 929, 1046]",49.82794945539048,0.9244841073647656,-0.09849738903807163,62.38279484705045,6.912894719749835,0.093358909930564,28.747443297882143,4.099766036109772
614,20,35,20,11,Mean,"[0, 50, 131, 256, 372, 495, 584, 673, 769, 856, 946, 1046]",41.63100632449866,0.8490249167780666,-0.10011612743930182,56.57985954169383,7.56118509871047,0.08307596848740734,23.58687078905685,4.070900087907907
615,20,35,20,12,Median,"[0, 52, 136, 252, 371, 490, 566, 609, 670, 789, 857, 930, 1046]",40.61985223672039,0.9370037690217874,-0.11006206461318675,58.24738036098434,23.571321661518166,0.09319234145752411,24.415792831183364,4.058749414954291
616,20,35,20,12,Mode,"[0, 52, 136, 252, 358, 490, 566, 609, 670, 789, 855, 929, 1046]",40.177113881069204,0.9415588294524155,-0.11087702067352548,58.49483486609044,16.85468337048326,0.09331299663079223,24.126763711860313,3.901559472100322
617,20,35,20,12,Mean,"[0, 54, 137, 257, 375, 494, 565, 612, 674, 769, 856, 946, 1046]",40.02712439138628,0.915689053782437,-0.1097773998576467,54.64992753377215,10.047395616730569,0.08943000698848431,22.70799911944518,3.7183620583531947
618,20,35,20,13,Median,"[0, 52, 131, 177, 252, 371, 490, 566, 609, 670, 789, 857, 930, 1046]",33.130479668074294,0.8619536431129647,-0.12172811034275767,53.592558012401405,22.359838469368672,0.07888502676589713,19.171029157701728,4.244519925938086
619,20,35,20,13,Mode,"[0, 52, 136, 177, 252, 358, 490, 566, 609, 670, 789, 855, 929, 1046]",33.1937611651555,0.8651791054460038,-0.12292002232178381,53.83460842336154,16.228040408051665,0.07828672997179287,19.280544087613862,4.130188731789374
620,20,35,20,13,Mean,"[0, 50, 118, 178, 257, 375, 494, 565, 612, 674, 769, 856, 946, 1046]",32.3568765898281,0.8470975763310445,-0.11744050520978741,50.773230213560986,9.82524928217968,0.07883182890420169,17.874933518741663,3.886885519273214
621,20,35,20,14,Median,"[0, 52, 131, 177, 252, 358, 490, 566, 609, 670, 746, 789, 857, 930, 1046]",29.893494550336204,0.8642284353402497,-0.13206062305206323,50.645295583989935,20.877059724926227,0.07778972930615062,17.448121891324682,4.01710696412014
622,20,35,20,14,Mode,"[0, 52, 136, 177, 252, 358, 490, 566, 609, 670, 746, 789, 855, 929, 1046]",29.92998046508046,0.8636256756969958,-0.1328011116923933,50.647512773867575,15.42737949567527,0.07689564861844703,17.53323683983066,3.956760122643471
623,20,35,20,14,Mean,"[0, 50, 118, 178, 256, 372, 494, 562, 608, 673, 744, 794, 856, 946, 1046]",29.37489874072515,0.8555125999188301,-0.1257196920836351,48.700392138485796,7.424420438209807,0.07742845397133176,16.693467944381634,3.5532436651977113
624,20,35,20,15,Median,"[0, 52, 131, 177, 252, 371, 490, 566, 609, 670, 746, 789, 857, 929, 974, 1046]",33.52899241038715,0.9574233250721775,-0.12596058399435095,50.526570236306746,7.774987599592839,0.08474868572382303,18.864567225594353,2.899766571021975
625,20,35,20,15,Mode,"[0, 52, 136, 177, 252, 358, 490, 566, 609, 670, 746, 789, 855, 929, 976, 1046]",33.709366406974645,0.9592537059664833,-0.12698778846652217,50.82114508713936,6.950349641161353,0.0843197183663065,19.032007852426926,2.8749372793680754
626,20,35,20,15,Mean,"[0, 50, 118, 178, 257, 375, 494, 565, 612, 673, 744, 794, 856, 925, 969, 1046]",29.110833989496264,0.8928558339802561,-0.11984745108286443,47.263145681018855,8.410360699218957,0.07714023888153199,16.16803629170251,3.1337983717033917
627,20,35,20,16,Median,"[0, 52, 131, 177, 252, 358, 396, 490, 566, 609, 670, 746, 789, 857, 929, 974, 1046]",31.475724819591036,0.9541728136538772,-0.1354555450952645,48.25622711323254,7.956914108245239,0.08435967648346042,17.818527544411054,2.792708662926821
628,20,35,20,16,Mode,"[0, 52, 136, 177, 252, 358, 396, 490, 566, 609, 670, 746, 789, 855, 929, 976, 1046]",31.584588180249703,0.9520297581307811,-0.1360406735066921,48.32553421231024,7.645804878014338,0.0835209313839887,17.94372322125058,2.8201523337846486
629,20,35,20,16,Mean,"[0, 50, 118, 178, 256, 348, 406, 495, 565, 612, 673, 744, 794, 856, 925, 969, 1046]",26.197768248302697,0.8647492554541297,-0.12796654661635615,44.43555598429223,8.961697303684357,0.07227283710150154,14.592534220151748,3.1443293043693354
630,20,40,10,3,Median,"[0, 136, 680, 1046]",288.68150399894984,1.3653785239134668,0.037508764154685244,149.57364891915495,3.6808842091822647,0.15113308937775966,135.4780945994006,3.0462726185427393
631,20,40,10,3,Mode,"[0, 52, 609, 1046]",232.4533376017533,1.6909387888768896,0.012570391447319926,109.75837715354926,2.948037820467914,0.16703226672989893,98.28549774647195,2.426569866495556
632,20,40,10,3,Mean,"[0, 170, 705, 1046]",284.871975005929,1.238914454925389,0.038326242341372954,150.25085175454944,4.591950951735064,0.13772791854732716,134.35118945697053,3.7523248575426824
633,20,40,10,4,Median,"[0, 131, 586, 800, 1046]",185.1185593485108,1.094517112162187,0.004320976995221273,96.9300302334481,5.9766781415315275,0.1145739041513783,87.6992881433477,3.865357838541888
634,20,40,10,4,Mode,"[0, 52, 609, 746, 1046]",136.84144139715508,1.2504808493691901,-0.022088490792010772,74.7085689564565,5.805096468107697,0.11246564685802747,58.852480790191066,4.564752299809441
635,20,40,10,4,Mean,"[0, 153, 568, 824, 1046]",172.81397143496585,0.9925797404524039,0.004511646912032828,94.36389438136035,6.87730867454992,0.10091838021645254,83.08836481968393,4.479426818740422
636,20,40,10,5,Median,"[0, 52, 252, 609, 800, 1046]",141.4502985558758,1.1794630723431607,-0.01680705509000599,109.40496626866396,31.944342167821265,0.13378519092092378,80.01581502705478,2.659831807802541
637,20,40,10,5,Mode,"[0, 52, 252, 609, 746, 1046]",120.9365585187691,1.0316908629328556,-0.020517271761812967,102.37445881403508,6.5870431023207034,0.11753129230796598,71.5802363090891,4.300660359170715
638,20,40,10,5,Mean,"[0, 79, 287, 592, 825, 1046]",112.86704955686133,1.018380570390579,-0.026928701590050508,97.51764143381392,9.596126403912667,0.10475868409289452,62.19620944204131,3.529929969543212
639,20,40,10,6,Median,"[0, 52, 252, 566, 727, 855, 1046]",140.19988720067278,1.2408811252779655,-0.028218019065801504,98.59512735163537,5.502506643986258,0.14513897408180318,77.63780800366791,2.889921545827142
640,20,40,10,6,Mode,"[0, 52, 252, 609, 670, 800, 1046]",127.56431621318522,1.2075696872333856,-0.04332767248565851,98.1549966335153,28.068091243227595,0.12707331645819298,70.31503050545919,3.4842676047108037
641,20,40,10,6,Mean,"[0, 79, 287, 570, 711, 861, 1046]",126.67869305171375,1.180426194641356,-0.03398672156693306,92.245461897433,5.862217013255759,0.12603535669179863,66.05561550045901,2.765259062166538
642,20,40,10,7,Median,"[0, 52, 252, 415, 609, 746, 862, 1046]",87.23285394526509,1.0005280402119474,-0.05364313481866878,81.63180007600923,6.3217917616454296,0.10672528505051249,52.95426470403047,3.783925467067535
643,20,40,10,7,Mode,"[0, 52, 252, 490, 609, 746, 929, 1046]",93.39311901413127,0.9653089914675683,-0.03767665430444468,76.57619893208458,6.050001947074141,0.10505371687533993,57.617006855075836,3.9716082689658965
644,20,40,10,7,Mean,"[0, 73, 257, 441, 609, 763, 891, 1046]",72.02114002365276,0.8499293022638441,-0.056418265878835076,74.26180308010728,7.845440372687092,0.08634464073402214,45.26138636277429,4.7006249918608445
645,20,40,10,8,Median,"[0, 52, 252, 415, 586, 727, 842, 929, 1046]",75.81813738135327,0.933896720827932,-0.05517560302771179,70.53174715047004,9.959730016746642,0.10511226123193564,46.18672651871213,5.276147524607793
646,20,40,10,8,Mode,"[0, 52, 252, 490, 609, 670, 800, 929, 1046]",91.0370951223472,1.029610468847933,-0.04554204290726315,74.71158292917383,22.6367520242922,0.10902357752705263,54.73322751969993,3.605770169028733
647,20,40,10,8,Mean,"[0, 73, 255, 433, 587, 707, 821, 936, 1046]",72.47916542588356,0.9055733372989537,-0.06009766418775692,68.24227366656231,9.434414666276872,0.09241732704343265,43.09548892212341,4.622469035160618
648,20,40,10,9,Median,"[0, 52, 131, 252, 415, 586, 727, 842, 929, 1046]",46.96432168001215,0.8189965074676224,-0.08803532828841727,63.64539376161469,9.38311566082498,0.08453412033598263,27.757781191888512,5.069869110788941
649,20,40,10,9,Mode,"[0, 52, 105, 252, 490, 609, 670, 800, 929, 1046]",57.67586973795359,0.904156749263945,-0.07788722533550753,68.05775089166019,20.494029251032554,0.08788168149253142,33.967736058484135,3.5355900772140725
650,20,40,10,9,Mean,"[0, 52, 127, 265, 438, 587, 711, 825, 936, 1046]",50.0112573722143,0.8360679779809079,-0.08622668408519193,62.272971804456546,7.808400337522788,0.08352538340096706,29.662431780517807,4.4730279086709785
651,20,40,10,10,Median,"[0, 52, 131, 252, 393, 490, 586, 727, 842, 929, 1046]",41.66858536773155,0.799146621151219,-0.09997357344818635,58.319268832219926,9.912059646497786,0.0788554483717019,24.502628634670405,5.209228649891701
652,20,40,10,10,Mode,"[0, 52, 105, 252, 393, 490, 609, 670, 800, 929, 1046]",44.440155334736446,0.8624937986055906,-0.09564664410406636,61.74450723450517,18.75030749562753,0.07731774972663125,26.232774034010212,3.5523795203052035
653,20,40,10,10,Mean,"[0, 52, 126, 259, 379, 491, 588, 707, 821, 936, 1046]",41.05939393791147,0.7889583011726609,-0.09662887499925352,56.58680367008835,9.425938410119722,0.07487913903977206,23.808177793655265,4.879851780671971
654,20,40,10,11,Median,"[0, 52, 131, 252, 393, 490, 586, 670, 746, 854, 929, 1046]",41.73877324385053,0.859446827773658,-0.10295106737396315,58.506747773585445,10.709396255331248,0.08471668327984666,24.415803022317487,4.22120029095486
655,20,40,10,11,Mode,"[0, 52, 105, 252, 393, 490, 609, 670, 746, 842, 929, 1046]",37.743552267051555,0.8117194451305865,-0.10435439498479356,57.432645302937715,19.62133244984771,0.0747611519351482,22.69441530976956,4.231974027760624
656,20,40,10,11,Mean,"[0, 52, 126, 256, 372, 491, 588, 673, 765, 851, 936, 1046]",38.73271230757995,0.8161984409825939,-0.10313088355627267,55.388823844664245,7.8787940059675465,0.07856154381670152,22.286384039267368,4.665022689833256
657,20,40,10,12,Median,"[0, 52, 131, 252, 393, 490, 586, 670, 746, 800, 854, 929, 1046]",35.97326533915965,0.8316373406755474,-0.10957948947125809,54.021469537008386,10.059654669850712,0.07717729422171114,21.49362513342965,4.075996420768124
658,20,40,10,12,Mode,"[0, 52, 105, 252, 393, 490, 609, 670, 746, 800, 842, 929, 1046]",31.480236492468155,0.7743049081652931,-0.11248517000922206,52.76590112629563,18.254524477625584,0.0644019066662094,19.53784124425159,4.20400067692674
659,20,40,10,12,Mean,"[0, 52, 127, 261, 384, 491, 588, 671, 737, 791, 851, 936, 1046]",34.606288241712356,0.82697854181128,-0.11017644929978936,52.822169559834265,7.315495867072914,0.07757048236538383,20.71466980639395,4.249120466246755
660,20,40,10,13,Median,"[0, 52, 131, 252, 393, 490, 566, 609, 670, 746, 800, 854, 929, 1046]",36.367926898624134,0.9068998343595878,-0.11830102423451284,53.50125414426878,19.001201787706382,0.087762514682336,22.053228315464136,3.7316362326846124
661,20,40,10,13,Mode,"[0, 52, 105, 252, 393, 490, 566, 609, 670, 746, 800, 842, 929, 1046]",36.310969748726585,0.9018673555519608,-0.12425373207850245,53.675117347706504,16.87303969488834,0.08404057651358188,22.245000737225386,3.5019347106803327
662,20,40,10,13,Mean,"[0, 52, 126, 259, 379, 491, 567, 610, 672, 742, 795, 851, 936, 1046]",35.151540970307686,0.8932398107673758,-0.11861324480086016,51.30412892180607,17.648962926382445,0.08483533165546131,20.945960437018385,3.9721038349295363
663,20,40,10,14,Median,"[0, 52, 105, 177, 252, 393, 490, 566, 609, 670, 746, 800, 854, 929, 1046]",28.09537626635691,0.8410063918038575,-0.1273810164995748,50.24221974009177,18.126626288127078,0.07832397911453753,16.58820460704838,3.8399195616468207
664,20,40,10,14,Mode,"[0, 52, 105, 177, 252, 393, 490, 566, 609, 670, 746, 800, 842, 929, 1046]",27.56294530460938,0.8359966258576356,-0.13066143772515038,49.92533156169348,16.24101025844436,0.07486523740500517,16.347069479690216,3.6708861532016446
665,20,40,10,14,Mean,"[0, 52, 117, 180, 261, 384, 491, 567, 610, 671, 737, 791, 851, 936, 1046]",27.932754537248726,0.834940281681898,-0.1265831886026855,48.731194273225846,14.92876544139068,0.07635532574493151,16.316938380240106,4.025552384144985
666,20,40,10,15,Median,"[0, 52, 103, 136, 252, 331, 393, 490, 566, 609, 670, 746, 800, 854, 929, 1046]",25.286259057277583,0.8039731338621746,-0.1331926457276194,46.84868519935896,15.429169299645505,0.07602628857585954,15.090324682408205,4.085467929129598
667,20,40,10,15,Mode,"[0, 52, 105, 131, 252, 316, 393, 490, 566, 609, 670, 746, 800, 842, 929, 1046]",24.01941001622844,0.7854311575149504,-0.13391873787195208,46.17549279652688,16.233319832734665,0.07418640868671507,14.275939788060672,4.26188518268554
668,20,40,10,15,Mean,"[0, 51, 97, 147, 257, 331, 396, 491, 567, 610, 672, 742, 795, 851, 936, 1046]",24.60876011210286,0.8030835111678887,-0.136438483536856,44.93001222391345,16.71146159118749,0.0734611217945,14.461331887097884,4.083274213534116
669,20,40,10,16,Median,"[0, 52, 105, 136, 177, 252, 331, 393, 490, 566, 609, 670, 746, 800, 854, 929, 1046]",22.19562401256064,0.7536964781830152,-0.14108604767666075,43.784965452986825,15.64313820549781,0.06637545983845924,12.937338956949384,4.643944963507299
670,20,40,10,16,Mode,"[0, 52, 105, 131, 177, 252, 316, 393, 490, 566, 609, 670, 746, 800, 842, 929, 1046]",21.147756654774113,0.7407689275709006,-0.14284731580427876,43.338200968724955,16.303711059432118,0.06554942030739692,12.310961476280552,4.727871721926184
671,20,40,10,16,Mean,"[0, 52, 101, 134, 180, 257, 331, 396, 491, 567, 610, 671, 737, 791, 851, 936, 1046]",21.620117414435867,0.754755439099113,-0.14299776212215198,43.045999732917835,15.941421480039748,0.06616675619032655,12.369505126583274,4.99920091408591
672,20,40,15,3,Median,"[0, 136, 670, 1046]",292.03743276552075,1.3781906532054766,0.039349540681150104,151.11708729450302,3.5695010647191183,0.1539479140622928,139.19244325876457,2.960516393377607
673,20,40,15,3,Mode,"[0, 52, 670, 1046]",242.7852882585069,1.7317604619152993,0.02031826200700146,110.8824790798342,2.850418428641154,0.17821734161797395,103.09655948523962,2.348531402570265
674,20,40,15,3,Mean,"[0, 173, 705, 1046]",285.75192229280646,1.232748027490649,0.03903687309987547,151.08409180708003,4.648900873445895,0.13725620090561988,135.07192464620832,3.7957290458619353
675,20,40,15,4,Median,"[0, 136, 586, 854, 1046]",203.97591832074713,1.179612007111553,0.007051682891359301,104.76918413205324,5.274851674719643,0.1200148740140446,96.27342931926954,3.123142435058613
676,20,40,15,4,Mode,"[0, 52, 670, 929, 1046]",199.18980359461213,1.5381505832301137,-0.021521216007415474,85.30204108211612,3.6930405260188106,0.14646408127311727,83.66907738213872,2.3167153867644315
677,20,40,15,4,Mean,"[0, 154, 574, 844, 1046]",185.40558994608125,1.0649633992054237,0.00505931723822406,98.56061966280416,5.92995744356554,0.1076683432773247,88.55892304331913,3.725852847158761
678,20,40,15,5,Median,"[0, 52, 252, 609, 854, 1046]",153.46521986551198,1.2328803994135802,-0.012998249050666351,115.55123758813555,7.281427785286671,0.13926036724063495,85.171482348298,2.3857654591726427
679,20,40,15,5,Mode,"[0, 52, 252, 670, 929, 1046]",153.97596631058354,1.2347404815015124,-0.011269579873055805,115.17661221505291,6.6830415917907855,0.135215107025056,85.02077797665652,2.408516642817674
680,20,40,15,5,Mean,"[0, 81, 288, 594, 844, 1046]",120.08253923969974,1.0663601111500691,-0.024988615305415917,101.42178125908936,6.482994707932666,0.10922780590567523,65.44417274658178,3.1128344183207917
681,20,40,15,6,Median,"[0, 52, 252, 566, 680, 861, 1046]",156.91310067720664,1.347012036774561,-0.026103449429352707,106.04601927840707,4.831536590478004,0.16046872344654534,86.20198951867059,2.0888822650809695
682,20,40,15,6,Mode,"[0, 52, 252, 566, 670, 929, 1046]",141.4360150930201,1.281926776546302,-0.03399577886026617,99.26619100620813,4.604623105290149,0.1325430236814243,78.30543399320382,2.176140816749836
683,20,40,15,6,Mean,"[0, 81, 287, 563, 709, 880, 1046]",116.93513031522409,1.120085599740245,-0.03282373835727601,88.51157504411844,6.8512588589657275,0.11659679177591345,61.65623137858612,2.868264554747417
684,20,40,15,7,Median,"[0, 52, 252, 465, 572, 670, 859, 1046]",132.45410032297644,1.2869722357092022,-0.04357000769859683,93.34086994819106,5.253833423823069,0.147425492939156,74.88838775556029,2.3446439019582725
685,20,40,15,7,Mode,"[0, 52, 252, 490, 566, 670, 929, 1046]",123.82233274130454,1.2681531737769707,-0.0505112488455134,86.84592694106162,5.115811623642301,0.13691066236135116,71.14851092981264,2.196570252142484
686,20,40,15,7,Mean,"[0, 75, 254, 441, 582, 700, 872, 1046]",93.22119066711785,1.0272477134376945,-0.049416519674820594,81.72604853461681,6.289917989049891,0.11026035934168504,54.63711400381573,3.3372630938270387
687,20,40,15,8,Median,"[0, 52, 252, 465, 572, 670, 852, 929, 1046]",103.93331242251092,1.126109102362528,-0.04528161729987842,79.7752798108574,9.472396493453186,0.13296678494822406,60.72480166381808,3.943926962583169
688,20,40,15,8,Mode,"[0, 52, 252, 490, 566, 670, 800, 929, 1046]",113.57588302048764,1.2240576329592747,-0.05094405739566296,80.56632183042186,5.773157478275161,0.13924551583979522,66.06541925121196,2.5903984172822825
689,20,40,15,8,Mean,"[0, 75, 254, 441, 582, 697, 832, 939, 1046]",75.88202455478692,0.9239518887717392,-0.05506617053524914,69.84325781499341,10.758267702523428,0.1012550600213046,45.53403849872865,4.718556754248864
690,20,40,15,9,Median,"[0, 52, 252, 393, 490, 586, 670, 852, 929, 1046]",75.41312364982994,1.018594039366643,-0.06339049702920403,70.03318578135995,10.15954389633745,0.11198754356959363,44.79007851013655,4.003329255861489
691,20,40,15,9,Mode,"[0, 52, 252, 393, 490, 566, 670, 800, 929, 1046]",84.79577085568272,1.1173833398941275,-0.07029025467925334,71.9351216771539,5.655840368216071,0.12005477564084775,49.42536329869519,2.8389290840425794
692,20,40,15,9,Mean,"[0, 75, 250, 383, 493, 585, 700, 835, 939, 1046]",60.099258415349375,0.852518216811508,-0.06938696262799617,63.35175420954073,10.079766364461952,0.09109334659117395,36.67914023643836,5.150178162648013
693,20,40,15,10,Median,"[0, 52, 131, 252, 393, 490, 586, 670, 852, 929, 1046]",51.61115294437618,0.9069217997062675,-0.09122603640126646,64.11751665806067,9.620506996637838,0.09309463351631671,29.69778562684692,3.963588735157939
694,20,40,15,10,Mode,"[0, 52, 105, 252, 393, 490, 566, 670, 800, 929, 1046]",60.64440787223946,0.9952608681317384,-0.09934124308624925,66.49102412931653,5.452366751363909,0.10029888249063938,34.42204162965361,2.8664570319562337
695,20,40,15,10,Mean,"[0, 51, 125, 258, 381, 492, 585, 697, 832, 939, 1046]",41.949724085452374,0.7944288943784733,-0.09502564824115868,57.32344785751946,9.50305126617473,0.07969882345683632,24.636846636117077,4.83019819497282
696,20,40,15,11,Median,"[0, 52, 131, 252, 393, 490, 586, 670, 753, 855, 929, 1046]",43.21914723856522,0.8693091964145137,-0.10248140588626287,59.261977692265404,9.0237350278904,0.08462153798614042,25.18546540060638,4.36945910462722
697,20,40,15,11,Mode,"[0, 52, 105, 252, 393, 490, 566, 670, 746, 842, 929, 1046]",48.543814020098594,0.9295218310145431,-0.1031969985443265,61.80527787540255,7.7049383613544755,0.09541465692327299,28.28867484304128,3.608170360840383
698,20,40,15,11,Mean,"[0, 51, 125, 258, 381, 492, 585, 673, 766, 855, 941, 1046]",41.509107986306745,0.831948453333907,-0.10000551064192795,56.656844940830005,7.4715218172652555,0.08188800754652334,23.922141108884922,4.636781637384887
699,20,40,15,12,Median,"[0, 52, 131, 252, 393, 490, 566, 609, 670, 753, 855, 929, 1046]",42.58713471577674,0.9479326740413356,-0.11188871575582017,58.210509925236884,18.58745004301952,0.09552888229971467,25.24364425945237,3.9643235958508707
700,20,40,15,12,Mode,"[0, 52, 105, 252, 393, 490, 566, 609, 670, 746, 842, 929, 1046]",42.4440507489168,0.9474771571010158,-0.1165097965863118,57.9574735707032,17.974304681355143,0.09524340583510554,25.360718932512064,3.4635408508705536
701,20,40,15,12,Mean,"[0, 51, 125, 258, 381, 491, 566, 610, 673, 766, 855, 941, 1046]",41.63542078554881,0.9261955204290789,-0.11066318458003913,55.82684812538937,13.04347620759019,0.0927047238411705,24.331528744270102,4.133187070153597
702,20,40,15,13,Median,"[0, 52, 131, 252, 393, 490, 566, 609, 670, 746, 800, 855, 929, 1046]",36.74929716770429,0.9093758302989117,-0.11681468227309466,53.99202013903207,17.500375473650834,0.08791275314029745,22.189044040229636,3.9049299184504194
703,20,40,15,13,Mode,"[0, 52, 105, 252, 393, 490, 566, 609, 670, 746, 800, 842, 929, 1046]",36.310969748726585,0.9018673555519608,-0.12425373207850245,53.675117347706504,16.87303969488834,0.08404057651358188,22.245000737225386,3.5019347106803327
704,20,40,15,13,Mean,"[0, 51, 125, 258, 383, 493, 566, 610, 672, 742, 795, 855, 941, 1046]",36.4279948014497,0.9079358470642811,-0.11619856635338112,52.46998484428397,15.04393338420502,0.08779293307994607,21.695611268361407,3.829158851251828
705,20,40,15,14,Median,"[0, 52, 105, 136, 252, 393, 490, 566, 609, 670, 746, 800, 855, 929, 1046]",30.902021517911006,0.8468688767710278,-0.12491309686912795,50.47800473288569,16.887017015316477,0.08207211853556906,18.411886024820486,4.073984544721469
706,20,40,15,14,Mode,"[0, 52, 105, 136, 252, 393, 490, 566, 609, 670, 746, 800, 842, 929, 1046]",30.01755646162794,0.8395735761115838,-0.12965709515999568,49.70480013922841,16.395025420113907,0.07847469517253383,18.04538253614032,3.7449877340309334
707,20,40,15,14,Mean,"[0, 51, 102, 148, 259, 387, 493, 566, 610, 672, 742, 795, 855, 941, 1046]",30.362415369396693,0.8432606786189615,-0.12547541474970586,48.97741589182141,14.962788448873694,0.08147919423226238,17.733418018545503,4.1534055078193655
708,20,40,15,15,Median,"[0, 52, 105, 136, 252, 323, 393, 490, 566, 609, 670, 746, 800, 855, 929, 1046]",24.969771269894892,0.7980459652547011,-0.1311322832244377,47.106030396649594,15.447701997160147,0.07481564387283819,14.743796988049837,4.288477990819959
709,20,40,15,15,Mode,"[0, 52, 105, 136, 252, 316, 393, 490, 566, 609, 670, 746, 800, 842, 929, 1046]",23.86267032842552,0.7846397537025896,-0.13496294856815458,46.25096727756872,16.061170665257624,0.07181463385228073,14.161729333263366,4.176872300924492
710,20,40,15,15,Mean,"[0, 50, 99, 148, 256, 323, 390, 484, 562, 610, 670, 739, 795, 855, 941, 1046]",24.05078394934083,0.7822864200617311,-0.1312286853018361,45.66025484858884,8.360485995717127,0.07136693823645962,13.863676317188693,4.208867287936969
711,20,40,15,16,Median,"[0, 52, 105, 136, 252, 340, 393, 490, 566, 609, 670, 746, 800, 855, 929, 962, 1046]",28.001476396704522,0.8879672872115006,-0.1290998026366178,45.93160278466362,7.452600138898287,0.07892637684106411,16.16319043881073,3.151862581492311
712,20,40,15,16,Mode,"[0, 52, 105, 136, 252, 358, 393, 490, 566, 609, 670, 746, 800, 842, 929, 955, 1046]",29.102279998228713,0.9360573426092296,-0.13792717455287354,45.87883262179245,7.420234669323907,0.08065553681046546,16.88044143642353,2.8987699004617524
713,20,40,15,16,Mean,"[0, 51, 102, 148, 256, 332, 399, 494, 566, 610, 672, 742, 795, 854, 923, 963, 1046]",25.355603152214126,0.8458849890089714,-0.13232561793418904,43.7090009881512,8.559340765610335,0.07236342503275196,14.385686661976461,3.508560878614959
714,20,40,20,3,Median,"[0, 137, 670, 1046]",292.2121129980301,1.3752800356900021,0.03938731902022103,151.3653795859484,3.5799569516483714,0.1535008169658437,139.3755911183476,2.9687820712972117
715,20,40,20,3,Mode,"[0, 52, 670, 1046]",242.7852882585069,1.7317604619152993,0.02031826200700146,110.8824790798342,2.850418428641154,0.17821734161797395,103.09655948523962,2.348531402570265
716,20,40,20,3,Mean,"[0, 179, 711, 1046]",292.60563371262145,1.2221632905630149,0.0417639850087805,154.30286539222604,4.975034893594718,0.13806164783124267,139.24137045351998,4.038089562192949
717,20,40,20,4,Median,"[0, 136, 572, 857, 1046]",195.06751427322277,1.1379884850109911,0.005114595323614129,102.68588921989351,5.033465644915143,0.11628163983851485,93.5756044487112,3.4050026665017796
718,20,40,20,4,Mode,"[0, 52, 670, 929, 1046]",199.18980359461213,1.5381505832301137,-0.021521216007415474,85.30204108211612,3.6930405260188106,0.14646408127311727,83.66907738213872,2.3167153867644315
719,20,40,20,4,Mean,"[0, 156, 574, 857, 1046]",191.0481313197839,1.0941986071463699,0.004484624695234122,101.2176641052481,5.38314019389896,0.10898520478632918,90.96974771982234,3.5077952464772615
720,20,40,20,5,Median,"[0, 52, 252, 609, 857, 1046]",155.55489018562528,1.242975110846734,-0.012891322007631132,116.62464539155009,6.499727874847008,0.13989457312074713,86.0106282168527,2.3490732707820356
721,20,40,20,5,Mode,"[0, 52, 252, 670, 929, 1046]",153.97596631058354,1.2347404815015124,-0.011269579873055805,115.17661221505291,6.6830415917907855,0.135215107025056,85.02077797665652,2.408516642817674
722,20,40,20,5,Mean,"[0, 83, 294, 597, 860, 1046]",122.89325709577324,1.0843518697349113,-0.023912637223884734,103.22624681067505,5.614785723929086,0.10900890671797867,66.45212315299344,2.9944342854611703
723,20,40,20,6,Median,"[0, 52, 252, 566, 670, 862, 1046]",164.90741591692364,1.4000818796154118,-0.031206551495203787,109.71316969982475,4.418677735500764,0.16153409621508147,90.57495815298503,1.9167486227063748
