,St_len_min,K_nb_max,N_cl_max,N_stages,Cl_cen,St_edges,Ward_dist,Cen_dist,Silh,Cal-Har,Dav-Bold,Avg-Silh,Avg-Cal-Har,Avg-Dav-Bold
0,0,35,10,3,Median,"[0, 235, 682, 1046]",40624.14034290884,14.756168815947724,0.08290764474720602,101.21126938418519,3.7738322281122003,0.11799052175742263,93.23680492978207,3.3039040087432765
1,0,35,10,3,Mode,"[0, 282, 560, 1046]",42308.77407924229,16.400085237566884,0.07268189132020868,114.98864938407897,2.7221913840898093,0.12592902002107137,108.77723183841064,2.438313854864065
2,0,35,10,3,Mean,"[0, 198, 712, 1046]",36420.208617619515,14.261867379246517,0.0699821226644395,90.30422934396314,4.129325083375172,0.10739496996713369,81.219926124485,3.5761336365568814
3,0,35,10,4,Median,"[0, 235, 566, 867, 1046]",31760.839000955675,14.318382584968996,0.06955668411137346,88.65993124237184,3.6602056146445254,0.1181288956721841,82.46343451168731,3.219045705429385
4,0,35,10,4,Mode,"[0, 282, 560, 857, 1046]",30431.98846716749,14.242324251062305,0.06265056533800854,85.84013381777325,3.639174763512579,0.1119163617898458,77.85433420372631,3.1679710007553354
5,0,35,10,4,Mean,"[0, 198, 597, 892, 1046]",28960.518934657797,13.648696940676928,0.06534715645832091,75.83127103086393,3.908928505455345,0.1060409650026134,69.70588043161823,3.4784154492992
6,0,35,10,5,Median,"[0, 232, 560, 682, 929, 1046]",37476.39143132468,18.866839305167865,0.07601758192304296,91.00683998464088,3.153810092432475,0.17306349730348722,99.64388884928469,2.3002651233848592
7,0,35,10,5,Mode,"[0, 282, 560, 682, 857, 1046]",42767.07310100168,21.207558552186367,0.07756935113860541,100.77597857225389,2.6104882102956126,0.2044361829807736,114.87341038218399,1.8457925397455095
8,0,35,10,5,Mean,"[0, 195, 545, 701, 915, 1046]",34566.847148133034,17.552555667071072,0.0685980682720987,84.44756332707523,3.2482516036644613,0.15429549576152113,89.29926377907515,2.4370573115177043
9,0,35,10,6,Median,"[0, 104, 279, 560, 682, 929, 1046]",27476.217741487664,17.617804038827366,0.05865402180864839,83.50316614566997,3.0226131439899793,0.15947704415836142,74.48710152423273,2.332822188045547
10,0,35,10,6,Mode,"[0, 92, 282, 560, 682, 857, 1046]",33036.30918134202,19.76292032677846,0.0658192664229724,94.82944537082822,2.544535027856196,0.18574578996502394,90.11961630314758,1.9323408480099076
11,0,35,10,6,Mean,"[0, 117, 264, 548, 701, 915, 1046]",23972.313715339787,16.164553344192665,0.05051538587576896,78.13689546392436,3.1467908651240712,0.14083693887271728,62.92118625662262,2.4805753467740828
12,0,35,10,7,Median,"[0, 104, 279, 560, 682, 857, 971, 1046]",31511.775269445967,20.461491624449735,0.041381373554986944,89.7011646298511,3.2345916578170835,0.19176250614067136,84.861653911998,1.8669926353939168
13,0,35,10,7,Mode,"[0, 92, 282, 560, 682, 857, 976, 1046]",32468.631961088893,20.85714681267584,0.03631316843615891,91.02584778714653,3.183309648703215,0.1949093795210325,87.31546514604702,1.807696220365927
14,0,35,10,7,Mean,"[0, 117, 264, 534, 662, 835, 963, 1046]",22790.849057533836,16.887530457333487,0.04840449396036323,73.48012575873132,3.210931440531956,0.15154879316285416,60.681168391046555,2.364525882355443
15,0,35,10,8,Median,"[0, 104, 277, 490, 560, 682, 857, 971, 1046]",26076.05067273722,20.137352062316126,0.036789134650032376,84.90037090968282,2.9588938878934408,0.1855830979208561,71.72878069909478,1.840125286704818
16,0,35,10,8,Mode,"[0, 92, 282, 490, 560, 682, 857, 976, 1046]",26979.059921330445,20.52609123798225,0.03405739960883495,86.26423519216132,2.9245453049515837,0.1888170363052002,74.15826246154246,1.7827601867195677
17,0,35,10,8,Mean,"[0, 117, 261, 484, 573, 679, 836, 963, 1046]",18982.456479829878,16.813521052180803,0.042932458752429126,68.90259709629018,3.117759430775124,0.14979423052396826,50.58210388313544,2.3437360106725973
18,0,35,10,9,Median,"[0, 104, 277, 490, 560, 682, 784, 857, 971, 1046]",22497.685331658806,20.271336366320273,0.05081311912834106,83.12537606783022,2.970341322290997,0.19251664003903024,65.14616587129193,1.7832538378777758
19,0,35,10,9,Mode,"[0, 92, 282, 490, 560, 682, 784, 857, 976, 1046]",23206.74139023604,20.607799176861405,0.04889562088788938,84.42443287479587,3.0050574312811817,0.19565554992651854,67.09910354940428,1.7336302692053454
20,0,35,10,9,Mean,"[0, 117, 261, 484, 573, 679, 781, 859, 963, 1046]",18242.076861901565,18.036857523005974,0.051969929748772445,71.14384867231432,3.0807296938184265,0.16907035930305456,50.747809340598465,2.093788658343973
21,0,35,10,10,Median,"[0, 95, 235, 282, 490, 560, 682, 784, 857, 971, 1046]",17821.086300964453,18.656294766505372,0.04734192307104649,76.16550760323392,3.096572804598298,0.17099584468937956,51.319732394562635,2.0087540436496116
22,0,35,10,10,Mode,"[0, 92, 237, 282, 490, 560, 682, 784, 857, 976, 1046]",18119.483894883524,18.837501649767358,0.04631783459174699,77.49004302460853,3.1247775787962624,0.17312099115324553,52.24366952194571,1.9793794253915955
23,0,35,10,10,Mean,"[0, 99, 211, 287, 484, 573, 679, 781, 859, 963, 1046]",15248.895541482996,17.099892342790675,0.05109792615590259,65.74181527290435,3.100836680698528,0.15887346346625686,42.39248076954758,2.2217020030828145
24,0,35,10,11,Median,"[0, 95, 168, 237, 282, 490, 560, 682, 784, 857, 971, 1046]",16531.093378637765,18.43636593810639,0.05111625658087588,72.86325333502297,2.9574434124785216,0.17383047979326072,48.42168625302974,1.9953560917454478
25,0,35,10,11,Mode,"[0, 92, 168, 237, 282, 490, 560, 682, 784, 857, 976, 1046]",16870.178377915458,18.62125855256308,0.05166087099468322,74.27837085175935,2.9930543645739465,0.1772692589589979,49.58781845936654,1.9670624590452714
26,0,35,10,11,Mean,"[0, 99, 167, 233, 288, 484, 573, 679, 781, 859, 963, 1046]",13548.866610219073,16.717681136320664,0.04810481667743084,62.02459915704745,3.012377929922222,0.15627917931270083,38.02649460378975,2.2349881245076633
27,0,35,10,12,Median,"[0, 95, 168, 235, 282, 360, 490, 560, 682, 784, 857, 971, 1046]",15253.317249387042,17.62565417491938,0.04253726733722093,67.69379580073655,3.0767895089468715,0.16657063787931226,45.09326800177425,2.1400356846007713
28,0,35,10,12,Mode,"[0, 92, 168, 237, 282, 360, 490, 560, 682, 784, 857, 976, 1046]",15539.58318583438,17.765678119767767,0.04350308460895127,68.96954445994196,3.1236852572324865,0.16902753066857015,46.062321331160895,2.119249300360024
29,0,35,10,12,Mean,"[0, 99, 167, 231, 280, 371, 490, 573, 679, 781, 859, 963, 1046]",12389.844597590696,15.937646423246884,0.03430767070976902,57.77460755331017,3.298375763458928,0.1465053325435813,34.82827028737843,2.4556344692224634
30,0,35,10,13,Median,"[0, 95, 168, 235, 282, 360, 490, 560, 609, 682, 784, 857, 971, 1046]",13564.908991264341,17.848855369726543,0.034424690215733904,65.28140722796942,3.064699664194852,0.17547927236865438,43.596240120026074,2.1279837762865195
31,0,35,10,13,Mode,"[0, 92, 168, 237, 282, 360, 490, 560, 609, 682, 784, 857, 976, 1046]",13827.319433007737,17.97721065250423,0.03591016027512727,66.50239900199061,3.1051062148424933,0.17773142409214082,44.484539005297165,2.1089295907325014
32,0,35,10,13,Mean,"[0, 99, 167, 231, 280, 371, 490, 560, 609, 679, 781, 859, 963, 1046]",12272.682400554006,16.98085013154282,0.029531295879425566,60.12133555995574,3.2151659708025875,0.1663303715251812,39.3703938473097,2.332168567678887
33,0,35,10,14,Median,"[0, 95, 168, 235, 282, 360, 490, 560, 609, 682, 784, 857, 929, 975, 1046]",12436.957698848693,17.923475698963834,0.037051237366507596,63.645341656017905,3.083996419144276,0.17915039891546922,41.109935281933154,2.14574437150013
