,N_clusters,K_neighb,Silh,Cal-Har,Dav-Bold,Len_min,St_edges
0,2,20,0.15597597764914384,165.43868543574825,1.97818247647858,0,[   0  237  282 1046]
1,2,20,0.15597597764914384,165.43868543574825,1.97818247647858,20,[   0  237  282 1046]
2,2,20,0.15597597764914384,165.43868543574825,1.97818247647858,40,[   0  237  282 1046]
3,2,20,0.15597597764914384,165.43868543574825,1.97818247647858,60,[   0  237 1046]
4,2,21,0.16241852293253953,158.31180981356758,1.5989108698309842,0,[   0   95  282 1046]
5,2,21,0.16241852293253953,158.31180981356758,1.5989108698309842,20,[   0   95  282 1046]
6,2,21,0.16241852293253953,158.31180981356758,1.5989108698309842,40,[   0   95  282 1046]
7,2,21,0.16241852293253953,158.31180981356758,1.5989108698309842,60,[   0   95  282 1046]
8,2,22,0.17200142892196751,144.89692930168906,1.633800722049523,0,[   0  124  168 1046]
9,2,22,0.17200142892196751,144.89692930168906,1.633800722049523,20,[   0  124  168 1046]
10,2,22,0.17200142892196751,144.89692930168906,1.633800722049523,40,[   0  124  168 1046]
11,2,22,0.17200142892196751,144.89692930168906,1.633800722049523,60,[   0  168 1046]
12,2,23,0.17200142892196751,144.89692930168906,1.633800722049523,0,[   0  124  168 1046]
13,2,23,0.17200142892196751,144.89692930168906,1.633800722049523,20,[   0  124  168 1046]
14,2,23,0.17200142892196751,144.89692930168906,1.633800722049523,40,[   0  124  168 1046]
15,2,23,0.17200142892196751,144.89692930168906,1.633800722049523,60,[   0  168 1046]
16,2,24,0.16112121655648534,146.56024358396596,1.7167152893706488,0,[   0  124  232 1046]
17,2,24,0.16112121655648534,146.56024358396596,1.7167152893706488,20,[   0  124  232 1046]
18,2,24,0.16112121655648534,146.56024358396596,1.7167152893706488,40,[   0  124  232 1046]
19,2,24,0.16112121655648534,146.56024358396596,1.7167152893706488,60,[   0  124  232 1046]
20,2,25,0.1539415063700901,163.93542756822154,1.998419225563411,0,[   0  237  283 1046]
21,2,25,0.1539415063700901,163.93542756822154,1.998419225563411,20,[   0  237  283 1046]
22,2,25,0.1539415063700901,163.93542756822154,1.998419225563411,40,[   0  237  283 1046]
23,2,25,0.1539415063700901,163.93542756822154,1.998419225563411,60,[   0  237 1046]
24,2,26,0.1539415063700901,163.93542756822154,1.998419225563411,0,[   0  237  283 1046]
25,2,26,0.1539415063700901,163.93542756822154,1.998419225563411,20,[   0  237  283 1046]
26,2,26,0.1539415063700901,163.93542756822154,1.998419225563411,40,[   0  237  283 1046]
27,2,26,0.1539415063700901,163.93542756822154,1.998419225563411,60,[   0  237 1046]
28,2,27,0.15597597764914384,165.43868543574825,1.97818247647858,0,[   0  237  282 1046]
29,2,27,0.15597597764914384,165.43868543574825,1.97818247647858,20,[   0  237  282 1046]
30,2,27,0.15597597764914384,165.43868543574825,1.97818247647858,40,[   0  237  282 1046]
31,2,27,0.15597597764914384,165.43868543574825,1.97818247647858,60,[   0  237 1046]
32,2,28,0.17297218098588676,144.63272001984083,1.6227976270841653,0,[   0  104  168 1046]
33,2,28,0.17297218098588676,144.63272001984083,1.6227976270841653,20,[   0  104  168 1046]
34,2,28,0.17297218098588676,144.63272001984083,1.6227976270841653,40,[   0  104  168 1046]
35,2,28,0.17297218098588676,144.63272001984083,1.6227976270841653,60,[   0  104  168 1046]
36,2,29,0.17297218098588676,144.63272001984083,1.6227976270841653,0,[   0  104  168 1046]
37,2,29,0.17297218098588676,144.63272001984083,1.6227976270841653,20,[   0  104  168 1046]
38,2,29,0.17297218098588676,144.63272001984083,1.6227976270841653,40,[   0  104  168 1046]
39,2,29,0.17297218098588676,144.63272001984083,1.6227976270841653,60,[   0  104  168 1046]
40,2,30,0.15740037674171378,151.98590036670765,1.5799855152768156,0,[   0   92  282 1046]
41,2,30,0.15740037674171378,151.98590036670765,1.5799855152768156,20,[   0   92  282 1046]
42,2,30,0.15740037674171378,151.98590036670765,1.5799855152768156,40,[   0   92  282 1046]
43,2,30,0.15740037674171378,151.98590036670765,1.5799855152768156,60,[   0   92  282 1046]
44,2,31,0.15740037674171378,151.98590036670765,1.5799855152768156,0,[   0   92  282 1046]
45,2,31,0.15740037674171378,151.98590036670765,1.5799855152768156,20,[   0   92  282 1046]
46,2,31,0.15740037674171378,151.98590036670765,1.5799855152768156,40,[   0   92  282 1046]
47,2,31,0.15740037674171378,151.98590036670765,1.5799855152768156,60,[   0   92  282 1046]
48,2,32,0.15740037674171378,151.98590036670765,1.5799855152768156,0,[   0   92  282 1046]
49,2,32,0.15740037674171378,151.98590036670765,1.5799855152768156,20,[   0   92  282 1046]
50,2,32,0.15740037674171378,151.98590036670765,1.5799855152768156,40,[   0   92  282 1046]
51,2,32,0.15740037674171378,151.98590036670765,1.5799855152768156,60,[   0   92  282 1046]
52,2,33,0.15740037674171378,151.98590036670765,1.5799855152768156,0,[   0   92  282 1046]
53,2,33,0.15740037674171378,151.98590036670765,1.5799855152768156,20,[   0   92  282 1046]
54,2,33,0.15740037674171378,151.98590036670765,1.5799855152768156,40,[   0   92  282 1046]
55,2,33,0.15740037674171378,151.98590036670765,1.5799855152768156,60,[   0   92  282 1046]
56,2,34,0.16773559111865427,156.3152975346223,1.7129875220090953,0,[   0   92  282 1046]
57,2,34,0.16773559111865427,156.3152975346223,1.7129875220090953,20,[   0   92  282 1046]
58,2,34,0.16773559111865427,156.3152975346223,1.7129875220090953,40,[   0   92  282 1046]
59,2,34,0.16773559111865427,156.3152975346223,1.7129875220090953,60,[   0   92  282 1046]
60,2,35,0.1561469116592897,164.51435156401354,1.9697487097753772,0,[   0  235  282 1046]
61,2,35,0.1561469116592897,164.51435156401354,1.9697487097753772,20,[   0  235  282 1046]
62,2,35,0.1561469116592897,164.51435156401354,1.9697487097753772,40,[   0  235  282 1046]
63,2,35,0.1561469116592897,164.51435156401354,1.9697487097753772,60,[   0  235 1046]
