,St_len_min,K_nb_max,N_cl_max,N_stages,Cl_cen,St_edges,Ward_dist,Cen_dist,Silh,Cal-Har,Dav-Bold,Avg-Silh,Avg-Cal-Har,Avg-Dav-Bold,AMI,ARI,FMI
0,20,50,20,9,Mode,"[0, 91, 248, 282, 486, 554, 682, 842, 976, 1046]",79676.04378507478,35.3535860960633,-0.0069257889910015035,27.939244415875073,5.1799663426795135,0.06474370521145399,22.43674692375408,3.4238296091509186,0.8692069560135267,0.7805771184109745,0.8116784797578213
