St_len_min,K_nb_max,N_cl_max,Cl_cen,Len_min,St_edges,N_stages,Longest_stage,Shortest_stage,Avg_stage_length,Ward_dist,Cen_dist,Silh,Cal-Har,Dav-Bold,Avg-Silh,Avg-Cal-Har,Avg-Dav-Bold
0,35,10,Median,40,[   0  217 1046],2,829,217,523.0,41608.43766343251,15.554262,0.032182794,48.41923183047341,3.4605251871590426,0.03218279406428337,48.41923183047341,3.4605251871590426
0,35,10,Mode,40,[   0  116  489 1046],3,557,116,348.6666666666667,21324.22105362929,12.570794,-0.010786603,27.60208663390658,4.910303743131006,0.023785725235939026,25.834911944231408,4.510617096993694
0,35,10,Median,40,[   0  217  561  842 1046],4,344,204,261.5,16941.294302055725,10.6125,0.011921966,24.043991244164733,6.429736495547951,0.034707099199295044,21.243390690316396,5.92114743438962
0,35,10,Mode,40,[   0  116  489  842 1046],4,373,116,261.5,15284.227157615554,10.902309,-0.0111930985,21.435280980744718,6.1298689474100705,0.024218952283263206,18.536057050136083,5.581616760859888
0,35,10,Median,40,[   0  206  526  690  855 1046],5,320,164,209.2,29164.58854916463,16.94097,0.01054276,29.587393571291297,6.218477908317437,0.07354407757520676,36.11260075043219,3.3074216493520234
0,35,10,Mode,40,[   0  116  489  708  842 1046],5,373,116,209.2,24852.8377483087,15.861721,-0.011667086,24.627030312538796,6.832732453071496,0.05170697718858719,29.9976345663003,3.4662235748844172
0,35,10,Median,40,[   0  116  252  526  690  855 1046],6,274,116,174.33333333333334,21479.050650930614,15.198929,-0.01117892,25.005168000661705,6.165723450950376,0.05916493013501167,26.24941465390419,3.713231661362612
0,35,10,Mode,40,[   0  116  217  489  708  842 1046],6,272,101,174.33333333333334,19856.822712874018,15.027608,-0.0122151915,24.56671154995621,6.018147800551312,0.05716272443532944,24.44716345966689,3.6516798388513094
0,35,10,Median,40,[   0  116  268  526  690  842  976 1046],7,258,70,149.42857142857142,22163.476753459807,16.74976,-0.007832649,24.48320252284755,6.101641481941854,0.07205937057733536,27.201382322206467,3.3965720350074133
0,35,10,Mode,40,[   0  116  217  489  708  842  976 1046],7,272,70,149.42857142857142,20859.896887299437,16.564352,-0.00943853,24.25139249340876,5.885988338214331,0.07058074325323105,25.686398137680943,3.3521168676939728
0,35,10,Median,40,[   0  114  217  325  526  690  842  976 1046],8,201,70,130.75,17959.01869428475,15.515161,-0.011773111,22.52027375247213,6.044231603310459,0.06546144187450409,22.188114085016164,3.845270588671052
0,35,10,Mode,40,[   0  116  217  340  489  708  842  976 1046],8,219,70,130.75,16484.45400660122,15.153168,-0.011432129,21.907660996089376,5.92256629449183,0.061680857092142105,20.300423074773345,3.8055346446556406
0,35,10,Median,40,[   0  114  217  325  526  682  766  842  976 1046],9,201,70,116.22222222222223,14746.246590106019,15.459256,-0.012037567,21.401052728335518,5.736304659431254,0.06364348530769348,18.429723623900927,3.8285518340015323
0,35,10,Mode,40,[   0  116  217  340  489  708  789  842  976 1046],9,219,53,116.22222222222223,12840.058585213299,15.004513,-0.017652068,20.225800192344916,5.3988429168441145,0.05770501494407654,15.952427466579698,3.7934704467386933
