name,score,mean,variance,unique_values,normalized_score
channel-0 landscape dim-1 max,0.2207812745456628,-3.37282944189921e-16,1.0,1264,0.06051243395527291
channel-0 landscape dim-1 mean,0.5327611364372303,-8.221271764629323e-17,0.9999999999999998,1264,0.1507210014695383
channel-0 landscape dim-1 std,0.7446031717178461,-7.307797124114954e-17,1.0,1264,0.21197484787521662
channel-0 landscape dim-1 sum,0.532761136437242,-1.686414720949605e-16,1.0,1264,0.15072100146954165
channel-0 landscape dim-1 norm-1,0.532761136437242,-1.686414720949605e-16,1.0,1264,0.15072100146954165
channel-0 landscape dim-1 norm-2,0.7746527564971392,-2.754477377551021e-16,1.0,1264,0.22066364586654544
channel-0 landscape dim-2 max,0.3180880465367729,-4.2160368023740125e-17,1.0,1257,0.08864855933700076
channel-0 landscape dim-2 mean,0.5984659806072329,1.4053456007913375e-17,1.0,1257,0.16971947090723555
channel-0 landscape dim-2 std,0.500492403526539,0.0,1.0,1257,0.1413905397092032
channel-0 landscape dim-2 sum,0.5984659806072329,7.588866244273222e-17,1.0,1257,0.16971947090723555
channel-0 landscape dim-2 norm-1,0.5984659806072329,7.588866244273222e-17,1.0,1257,0.16971947090723555
channel-0 landscape dim-2 norm-2,0.5106628235276054,-1.5458801608704712e-16,1.0,1257,0.14433130330128885
channel-0 silhouette-1 dim-1 max,0.6838230965496127,1.4053456007913375e-16,1.0,1264,0.19440036892938853
channel-0 silhouette-1 dim-1 mean,1.3468603034182356,-6.183520643481884e-17,1.0,1264,0.3861167068931074
channel-0 silhouette-1 dim-1 std,0.5502022155890041,-8.151004484589757e-17,1.0,1264,0.15576406661049044
channel-0 silhouette-1 dim-1 sum,1.346860303418236,7.86993536443149e-17,1.0,1264,0.38611670689310756
channel-0 silhouette-1 dim-1 norm-1,1.346860303418236,7.86993536443149e-17,1.0,1264,0.38611670689310756
channel-0 silhouette-1 dim-1 norm-2,0.7373607503824426,8.432073604748025e-18,1.0,1264,0.20988071125357605
channel-0 silhouette-1 dim-2 max,0.5998002941808172,-1.321024864743857e-16,1.0000000000000002,1257,0.1701052859254168
channel-0 silhouette-1 dim-2 mean,0.710895871397917,1.1242764806330699e-17,1.0,1257,0.2022284262369803
channel-0 silhouette-1 dim-2 std,0.5722489606899941,2.5015151694085806e-16,1.0,1257,0.16213885401456876
channel-0 silhouette-1 dim-2 sum,0.7108958713979171,2.8106912015826747e-18,1.0,1257,0.20222842623698037
channel-0 silhouette-1 dim-2 norm-1,0.7108958713979171,2.8106912015826747e-18,1.0,1257,0.20222842623698037
channel-0 silhouette-1 dim-2 norm-2,0.6576816773438747,8.994211845064559e-17,1.0000000000000002,1257,0.18684161188320733
channel-0 silhouette-2 dim-1 max,0.5485749064985193,-2.0518045771553527e-16,0.9999999999999997,1264,0.15529353232322737
channel-0 silhouette-2 dim-1 mean,0.6081433358473904,2.8106912015826747e-18,0.9999999999999998,1264,0.17251766547097538
channel-0 silhouette-2 dim-1 std,0.3589852456327356,8.994211845064559e-17,0.9999999999999998,1264,0.10047393076778482
channel-0 silhouette-2 dim-1 sum,0.6081433358473904,-2.3890875213452737e-17,1.0,1264,0.17251766547097538
channel-0 silhouette-2 dim-1 norm-1,0.6081433358473904,-2.3890875213452737e-17,1.0,1264,0.17251766547097538
channel-0 silhouette-2 dim-1 norm-2,0.3340854044239013,6.042986083402751e-17,0.9999999999999997,1264,0.09327417436952633
channel-0 silhouette-2 dim-2 max,0.584249248185267,1.1523833926488966e-16,1.0,1257,0.16560872139044497
channel-0 silhouette-2 dim-2 mean,1.209389861719764,-3.934967682215745e-17,0.9999999999999998,1257,0.34636730914036856
channel-0 silhouette-2 dim-2 std,0.9453916649798935,-8.151004484589757e-17,1.0000000000000002,1257,0.2700325771167673
channel-0 silhouette-2 dim-2 sum,1.209389861719764,-6.183520643481884e-17,1.0,1257,0.34636730914036856
channel-0 silhouette-2 dim-2 norm-1,1.209389861719764,-6.183520643481884e-17,1.0,1257,0.34636730914036856
channel-0 silhouette-2 dim-2 norm-2,0.6486055506779608,4.2160368023740125e-17,1.0,1257,0.18421726177244702
channel-0 entropy dim-1,0.133566659221296,-2.7404239215431077e-16,1.0,1264,0.03529444242525142
channel-0 entropy dim-2,0.18732492114417745,-3.077706865733029e-16,1.0000000000000002,1264,0.05083857328907397
channel-0 amplitude-bottleneck dim-1,0.24232515383655048,-4.6376404826114135e-17,1.0000000000000002,1264,0.06674181837049742
channel-0 amplitude-bottleneck dim-2,0.4153496103836312,1.1804903046647233e-16,1.0,1264,0.11677161284316522
channel-0 amplitude-bottleneck norm-1,0.18982848972223976,1.9955907531236991e-16,0.9999999999999998,1264,0.051562476856860086
channel-0 amplitude-bottleneck norm-2,0.21571675647403418,7.86993536443149e-17,1.0,1264,0.0590480352033095
channel-0 amplitude-wasserstein-1 dim-1,0.16196901422490606,-2.434761253370992e-16,1.0,1264,0.04350694608934302
channel-0 amplitude-wasserstein-1 dim-2,0.31840006403771387,1.054009200593503e-16,1.0,1264,0.08873877878779675
channel-0 amplitude-wasserstein-1 norm-1,0.0752251152381803,2.1009916731830495e-16,1.0,1264,0.018425061570417386
