St_len_min,K_nb_max,N_cl_max,Cl_cen,Len_min,St_edges
40,50,20,Median,40,[   0  393 1544 1810]
40,50,20,Mode,40,[   0  178 1544 1810]
40,50,20,Median,40,[   0  238  591 1544 1810]
40,50,20,Mode,40,[   0  178  494 1544 1810]
40,50,20,Median,40,[   0  238  591 1544 1810]
40,50,20,Mode,40,[   0  178  494 1544 1810]
40,50,20,Median,40,[   0  178  368 1544 1810]
40,50,20,Mode,40,[   0  178  494 1544 1810]
40,50,20,Median,40,[   0  178  368  821 1036 1544 1810]
40,50,20,Mode,40,[   0  178  304  494  821 1036 1544 1810]
40,50,20,Median,40,[   0  178  368  821 1036 1451 1544 1810]
40,50,20,Mode,40,[   0  178  304  494  821 1036 1432 1544 1810]
40,50,20,Median,40,[   0  178  368  494  841 1036 1451 1544 1810]
40,50,20,Mode,40,[   0  178  304  494  591  821 1036 1432 1544 1810]
40,50,20,Median,40,[   0  178  304  368  494  841 1036 1451 1544 1810]
40,50,20,Mode,40,[   0  178  304  368  494  591  821 1036 1432 1544 1810]
40,50,20,Median,40,[   0  178  304  368  494  841 1036 1451 1544 1810]
40,50,20,Mode,40,[   0  178  304  368  494  591  821 1036 1432 1544 1810]
