St_len_min,K_nb_max,N_cl_max,Cl_cen,Len_min,St_edges
40,50,20,Median,40,[   0 3853 4758]
40,50,20,Mode,40,[   0 4275 4758]
40,50,20,Median,40,[   0 1068 4149 4758]
40,50,20,Mode,40,[   0 3092 4275 4758]
40,50,20,Median,40,[   0 1266 3093 4149 4758]
40,50,20,Mode,40,[   0  660 1133 3092 4275 4758]
40,50,20,Median,40,[   0  603 1252 4275 4758]
40,50,20,Mode,40,[   0  660 1133 2402 4275 4758]
40,50,20,Median,40,[   0  603 1252 4275 4758]
40,50,20,Mode,40,[   0  660 1133 3633 4758]
40,50,20,Median,40,[   0  603 1133 2356 4275 4758]
40,50,20,Mode,40,[   0  660 1133 3633 4758]
40,50,20,Median,40,[   0  603 1133 2356 4246 4700 4758]
40,50,20,Mode,40,[   0  660 1133 3633 4275 4571 4758]
40,50,20,Median,40,[   0  360  660 1133 4246 4700 4758]
40,50,20,Mode,40,[   0  360  660 1133 3633 4275 4571 4758]
40,50,20,Median,40,[   0  360  660 1133 3377 4700 4758]
40,50,20,Mode,40,[   0  360  660 1133 3633 4275 4571 4758]
