,St_len_min,K_nb_max,N_cl_max,N_stages,Cl_cen,St_edges,Ward_dist,Cen_dist,Silh,Cal-Har,Dav-Bold,Avg-Silh,Avg-Cal-Har,Avg-Dav-Bold,AMI,ARI,FMI
0,0,35,10,3,Median,"[0, 186, 682, 1046]",1219.343068243154,2.4062193456603227,0.04698342967868394,132.76578489990865,6.615506892641992,0.14941802120710343,126.02282322411054,5.2982109610545045,0.563977168142516,0.31122017784371786,0.5084386677796978
1,0,35,10,3,Mode,"[0, 244, 842, 1046]",1270.7551840199517,2.2855683918851515,0.0653668700758332,136.90185202253375,5.308639436097782,0.14339306008127478,128.2282062615975,4.379846187365385,0.5531092714890103,0.30815042235541523,0.5229760917571554
2,0,35,10,3,Mean,"[0, 163, 729, 1046]",1111.5138372001159,2.3091529528236148,0.038462063719859406,119.65731263862392,9.012121423865507,0.1451646509602343,111.55563473157866,7.123333355919222,0.494938551882737,0.24721885620578488,0.46418643114069397
3,0,35,10,4,Median,"[0, 186, 609, 887, 1046]",782.462661958138,1.9773193915431226,0.027683819732084315,91.97812596335325,7.188571677779208,0.1059660677124989,80.04896993848739,4.773100043673028,0.5993198255428903,0.37540733363603424,0.5254662548485672
4,0,35,10,4,Mode,"[0, 244, 681, 842, 1046]",1107.2324994886392,2.7101801859895382,0.03157290851571165,110.35613549423398,10.226174377949274,0.15150371315115127,116.7600677206565,2.2908134649207024,0.6929596935374426,0.4933936608839976,0.6273386241398914
5,0,35,10,4,Mean,"[0, 156, 604, 898, 1046]",702.1379887383042,1.9031148669733369,0.020389663747962635,83.01090859509338,6.483424394487708,0.10095903612371564,70.06827499118306,5.4155741281522936,0.5789675958656056,0.34074902843342536,0.5027712206635174
6,0,35,10,5,Median,"[0, 39, 244, 609, 887, 1046]",561.7917502879244,2.3946204680289798,0.02081244694008529,91.50473236519993,7.801895987318721,0.13955326543498195,63.546003900226246,3.9786037365519307,0.6851233089193751,0.5039034457730155,0.6194026012740734
7,0,35,10,5,Mode,"[0, 39, 244, 681, 842, 1046]",781.263459208357,3.0078780298315704,0.024704106606168594,106.08160025087047,8.48394457246646,0.1770983444758918,88.07175522104039,2.085851416031816,0.7312122944637954,0.520897386419375,0.6437857239443339
8,0,35,10,5,Mean,"[0, 58, 234, 604, 898, 1046]",461.39649381518115,2.0586607179060277,0.01207887206818192,85.58950999902227,9.040277562343402,0.11268956109935847,51.41107477707055,4.914026355569412,0.643677104386531,0.44393879033846195,0.5686192994898053
9,0,35,10,6,Median,"[0, 39, 244, 566, 681, 895, 1046]",614.7334587843609,2.8249058095674187,0.005016741435227285,89.7405224801445,4.783610600998796,0.15904971722111663,71.87742993654273,2.2560238956539655,0.7810207963217409,0.6350668985592773,0.7091560987800306
10,0,35,10,6,Mode,"[0, 39, 244, 566, 681, 842, 1046]",707.813605405988,3.1042807345761343,0.006092609143793378,98.0649271594357,3.9335445316896336,0.18946363996657264,84.65185351664302,1.866343250343542,0.8014759201085957,0.6651863139242451,0.7341363404314405
11,0,35,10,6,Mean,"[0, 58, 234, 557, 703, 906, 1046]",485.4212976752203,2.3867493934964923,-2.5718237982789352e-05,80.87860214866261,5.1383193376846465,0.12415257522799077,54.73795455680174,2.694122128697085,0.7310691024549779,0.5736719745859975,0.6541739909883719
12,0,35,10,7,Median,"[0, 39, 244, 566, 681, 842, 975, 1046]",682.3202214049844,3.1620820000671443,0.006733967879597461,90.66101894885223,5.263934839737051,0.19772658591486283,80.82890792650755,1.78310030502696,0.8380329304065349,0.7106896111279426,0.7654302414252786
13,0,35,10,7,Mode,"[0, 39, 244, 566, 681, 842, 975, 1046]",682.3202214049844,3.1620820000671443,0.006733967879597461,90.66101894885223,5.263934839737051,0.19772658591486283,80.82890792650755,1.78310030502696,0.8380329304065349,0.7106896111279426,0.7654302414252786
14,0,35,10,7,Mean,"[0, 58, 234, 557, 698, 845, 968, 1046]",561.5908709396309,2.779878411030801,-0.001511266575952542,80.72781581808512,6.652524986965271,0.1629045453381711,64.07856040460682,2.0761882175300475,0.7864741234621382,0.6471638819160382,0.7091589317753767
15,0,35,10,8,Median,"[0, 39, 244, 490, 566, 681, 842, 975, 1046]",553.6930363811097,2.875408058621809,-0.0027152853087252684,80.53450877191126,5.254666809999751,0.1779065197285917,65.70473838813074,2.085274186851225,0.8817604597590619,0.8110771414090647,0.8400628616156959
16,0,35,10,8,Mode,"[0, 39, 244, 493, 566, 681, 842, 975, 1046]",554.7344457820561,2.8831083697638737,-0.0018632015776524635,80.54970239557032,5.228438788475983,0.17943966202673473,65.88703888660801,2.074342577453593,0.8837347001353171,0.8128535986779314,0.8417585625539139
17,0,35,10,8,Mean,"[0, 58, 234, 482, 581, 698, 845, 968, 1046]",425.3082391290517,2.3965405805751163,-0.010256566852850084,68.88716805660555,6.774462230518171,0.13370477082893503,47.95899505648295,2.903012139068594,0.7994872510690565,0.6973450086137819,0.7415457257713789
18,0,35,10,9,Median,"[0, 39, 244, 345, 490, 566, 681, 842, 975, 1046]",412.84743494490374,2.5841657549748667,-0.027701280398867663,71.46236145792547,5.277192239078698,0.14843441392132795,48.21685389005819,2.4880594178737514,0.8654633280583581,0.7678017929543163,0.8007195815435497
19,0,35,10,9,Mode,"[0, 39, 244, 346, 493, 566, 681, 842, 975, 1046]",413.92428412964136,2.5933506427317523,-0.02747077607050262,71.5208730125045,5.2494884367231185,0.14990350535850366,48.360748068343774,2.4658240735342383,0.8671405188170083,0.7688692144724054,0.8016301137324453
20,0,35,10,9,Mean,"[0, 58, 224, 338, 482, 581, 698, 845, 968, 1046]",315.2254988772481,2.1702055370345783,-0.03153911434554199,61.263795632805305,6.133622961439176,0.11029326974553094,34.895495112918525,3.1006476915997374,0.7869444708122698,0.6474194318148496,0.6967093732939036
21,0,35,10,10,Median,"[0, 39, 104, 244, 345, 490, 566, 681, 842, 975, 1046]",318.8098862261727,2.3257523366155937,-0.04347970886826557,66.83288116494914,5.156967805540942,0.12617891909503434,38.06191768731526,2.6057846550204014,0.8400525395793093,0.6814313415002713,0.7273468052404402
22,0,35,10,10,Mode,"[0, 39, 104, 244, 346, 493, 566, 681, 842, 975, 1046]",319.6155484780742,2.3340556368234484,-0.04320359773563844,66.88682246822597,5.132258998127391,0.12751244411550516,38.169590498659595,2.585810828881858,0.8416745627979846,0.6826399370560811,0.7283498322550547
23,0,35,10,10,Mean,"[0, 38, 99, 224, 338, 482, 581, 698, 845, 968, 1046]",252.03252476197224,2.0911882695957,-0.04070999461989437,58.41571568302665,5.836124825587974,0.10447342820951958,28.763467926742457,3.0870755830125236,0.7845106183575506,0.6065079737329493,0.6618224974062277
24,0,35,10,11,Median,"[0, 39, 104, 199, 244, 345, 490, 566, 681, 842, 975, 1046]",283.11881354849044,2.286235290682952,-0.044860303986196524,62.016316125829896,4.936740470246781,0.12350607730626795,34.10407290097292,2.6001775447109017,0.8232772232421814,0.6376329339904112,0.6904382432440135
25,0,35,10,11,Mode,"[0, 39, 104, 199, 244, 346, 493, 566, 681, 842, 975, 1046]",283.62783818279365,2.293239775540763,-0.04460009548501918,62.06596461417141,4.914277918052644,0.12468577652081661,34.17084356431985,2.582672802544631,0.8248643494526285,0.6389163647726851,0.6914945419079737
26,0,35,10,11,Mean,"[0, 38, 99, 195, 242, 338, 482, 581, 698, 845, 968, 1046]",211.2236818334171,1.9571335823405611,-0.04804063967617655,54.18276749322986,6.0166033265820404,0.09740941239237638,24.105857145493694,3.3184953527901038,0.7752031924267744,0.580475803116412,0.6401511700293051
27,0,35,10,12,Median,"[0, 39, 104, 199, 244, 345, 490, 566, 609, 681, 842, 975, 1046]",234.7473713063242,2.2670791798471233,-0.061093327333872745,57.616125722431896,5.050799262358617,0.1183201616068796,28.44464279746445,2.540371991970642,0.8091893075994334,0.604499000164957,0.6625605465924831
28,0,35,10,12,Mode,"[0, 39, 104, 199, 244, 346, 493, 566, 609, 681, 842, 975, 1046]",235.2578098127544,2.2736261347037963,-0.060851442232596725,57.66199573003626,5.028140178315961,0.11933331184764816,28.496666327333152,2.526249544462428,0.8107478256303554,0.6058404957145761,0.6636605688673489
29,0,35,10,12,Mean,"[0, 38, 99, 195, 242, 338, 478, 561, 611, 698, 845, 968, 1046]",198.2098848189973,2.0765494665184288,-0.06492729550680383,52.281404100983906,5.339580285848812,0.10177002690582118,23.443891074233843,2.8545252475667384,0.7793023370740787,0.5679771648933194,0.6310179842273336
30,0,35,10,13,Median,"[0, 39, 104, 199, 244, 345, 490, 566, 609, 681, 728, 842, 975, 1046]",192.60380842415285,2.135583713556334,-0.06621638269031385,53.04307004643117,5.42792970097707,0.11022726444786075,23.544443044077997,2.969688517447396,0.8035237066581039,0.5930591364641534,0.6564717915888487
31,0,35,10,13,Mode,"[0, 39, 104, 199, 244, 346, 493, 566, 609, 681, 728, 842, 975, 1046]",193.07171038838055,2.1415850888416164,-0.06590926117398127,53.08524612340794,5.407013623399233,0.11115598550189865,23.592131279790976,2.9567429405648666,0.8050504295474401,0.5944576807466707,0.657582736806928
32,0,35,10,13,Mean,"[0, 38, 99, 195, 242, 338, 478, 561, 611, 688, 751, 848, 968, 1046]",161.82019578934282,1.956404430570167,-0.07028230601921095,48.35506620514903,5.705822274246548,0.0932515779890677,19.246869319006787,3.190867965989462,0.7901675140082249,0.5806837579046964,0.6473330951051636
33,0,35,10,14,Median,"[0, 39, 104, 199, 244, 345, 490, 566, 609, 681, 710, 842, 903, 975, 1046]",154.33741267030953,2.079745003505134,-0.06943252555139091,49.64487158655318,4.985157450111314,0.10238316553271495,19.287957548514814,2.923669479382722,0.7918807131174374,0.5609812151947781,0.6299940191147169
34,0,35,10,14,Mode,"[0, 39, 104, 199, 244, 346, 493, 566, 609, 681, 710, 842, 887, 975, 1046]",149.34051920458936,2.070075070606158,-0.06885199912832674,49.625310663937356,4.921671601883175,0.10474525883430899,18.778808220544082,2.9362476942932614,0.7967910152193771,0.5717746791822009,0.6392975299387647
35,0,35,10,14,Mean,"[0, 38, 99, 195, 242, 338, 478, 561, 611, 679, 723, 838, 907, 972, 1046]",138.3931100625632,1.9025954918574821,-0.06681170894402769,46.491212963641765,5.846702840836849,0.09074572057216158,16.850352741997717,3.4596027891705416,0.7753026656870196,0.538066197910356,0.6110535172032608
36,0,35,10,15,Median,"[0, 39, 104, 199, 244, 345, 490, 566, 609, 681, 710, 778, 842, 903, 975, 1046]",138.0944832531801,1.9769468665608902,-0.07096415148567656,46.5645820677312,5.1909877526406145,0.09523953888904779,17.268110610757525,3.2091401066161285,0.8058872157571321,0.581036263050499,0.6549786085287588
37,0,35,10,15,Mode,"[0, 39, 104, 199, 244, 346, 493, 566, 609, 681, 710, 767, 842, 887, 975, 1046]",135.2689602050654,1.9595792363123883,-0.07105516751908687,46.3316283920982,5.167396366312092,0.0963215843057715,17.00754932838336,3.266954305201144,0.802463499821075,0.5812680160248382,0.6540453466200705
38,0,35,10,15,Mean,"[0, 38, 99, 195, 242, 338, 478, 561, 611, 679, 716, 778, 842, 907, 972, 1046]",125.42559026677193,1.8471043194937786,-0.06930576713961925,44.215787323718075,5.793947639327034,0.0868177785083365,15.27344071028628,3.4938336936464767,0.7897490008275181,0.557430791290125,0.6340429198059552
39,0,35,10,16,Median,"[0, 39, 104, 199, 244, 345, 441, 493, 566, 609, 681, 710, 778, 842, 903, 975, 1046]",127.09398693750701,1.8961472584450525,-0.07373918175353143,43.59876552833938,5.536035500445012,0.08974115778891999,15.843104379316868,3.4890969905631932,0.7918081267311142,0.5240594179297039,0.6095030308570096
40,0,35,10,16,Mode,"[0, 39, 104, 199, 244, 346, 441, 493, 566, 609, 681, 710, 767, 842, 887, 975, 1046]",124.25504945603556,1.877128294455493,-0.07397412508238714,43.37526824099713,5.513021794746583,0.09021466547449887,15.594624746971279,3.5375125644474945,0.786782268497642,0.5223282455737018,0.6067443513636507
41,0,35,10,16,Mean,"[0, 38, 99, 195, 242, 338, 441, 494, 563, 611, 679, 716, 778, 842, 907, 972, 1046]",115.31927246129108,1.7808853092549923,-0.07130544619845716,41.48052283113011,6.2129360912188885,0.08337905079951217,13.976838742687788,3.803832424944484,0.7840939122890115,0.5181428820655414,0.6044135779501033
42,0,35,15,3,Median,"[0, 186, 710, 1046]",1191.8985917155248,2.3154286210318893,0.04650582447322161,130.7596790089221,8.239432202853218,0.14734379793004773,122.77141821295757,6.531842371526062,0.5217356672593328,0.2830983521652339,0.48692847967908776
