St_len_min,K_nb_max,N_cl_max,Cl_cen,Len_min,St_edges
40,50,20,Median,40,[   0  420  839 1046]
40,50,20,Mode,40,[   0  262  969 1046]
40,50,20,Median,40,[   0  262  556  872 1046]
40,50,20,Mode,40,[   0  262  464 1046]
40,50,20,Median,40,[   0  262  464  667  872 1046]
40,50,20,Mode,40,[   0  262  464  678 1046]
40,50,20,Median,40,[   0  262  464  667  872 1046]
40,50,20,Mode,40,[   0  262  464  678 1046]
40,50,20,Median,40,[   0  262  464  667  872  969 1046]
40,50,20,Mode,40,[   0  262  464  678  872  969 1046]
40,50,20,Median,40,[   0  262  464  667  872  969 1046]
40,50,20,Mode,40,[   0  262  464  678  872  969 1046]
40,50,20,Median,40,[   0  262  464  514  667  872  969 1046]
40,50,20,Mode,40,[   0  262  464  514  678  872  969 1046]
40,50,20,Median,40,[   0  262  464  514  667  839  969 1046]
40,50,20,Mode,40,[   0  262  514  678  839  969 1046]
40,50,20,Median,40,[   0  262  464  514  667  839  969 1046]
40,50,20,Mode,40,[   0  262  514  678  839  969 1046]
