,Feature,IV,IVs
29, wasserstein-amplitude-1,0.8222769381813007,"[1.1557631345892239, 0.9974359134991, 0.29348262447799733, 0.6039123053549509, 1.4763842685611985, 0.6783141862552456, 0.3564009727306664, 1.6297715077432002, 0.20902753042012406]"
30, wasserstein-amplitude-2,0.43555442997122673,"[0.9167958395555279, 0.1557872763269776, 0.4383957890600532, 0.20550375156461864, 1.1941404511027038, 0.14352158186663627, 0.354238557020916, 0.34534333810431317, 0.1662632851392936]"
31, wasserstein-amplitude-norm,0.8365113719870755,"[1.2120264916695123, 0.9375325056985002, 0.3161168446178403, 0.6800639709743896, 1.5330302188504876, 0.6610241735186716, 0.364624020163721, 1.5946356669047033, 0.22954845548585365]"
32, betti-amplitude-1,0.8793999773204062,"[3.065196563598534, 0.761225215140668, 0.4099256808781485, 0.5415529351411184, 1.489383236761177, 0.37687649626475284, 0.19539237163753115, 0.7787296130874348, 0.2963176833742912]"
33, betti-amplitude-2,0.3388688275940099,"[0.6304799114026399, 0.16181876757120386, 0.3181817588411737, 0.1202795977695481, 1.0741891272654258, 0.1275149891730363, 0.10532651989779726, 0.33717815092512915, 0.17485062550013478]"
34, betti-amplitude-norm,0.8935552408098579,"[3.065196563598534, 0.7669958831709595, 0.4075486246177795, 0.5412706754094785, 1.5093585159223988, 0.3713428634027645, 0.28389425233160437, 0.7950406850315805, 0.30134910380362184]"
35, landscape-amplitude-1,0.6171007665173476,"[0.8864274676735008, 0.45634784486626184, 0.19886203715123554, 0.31275791081586823, 1.0174982889810678, 0.4984285151542011, 0.507845860153955, 1.4224743502528034, 0.2532646236072336]"
36, landscape-amplitude-2,0.38734315998962626,"[0.8016779159284205, 0.1304773107349156, 0.4175854381594618, 0.2430930931046647, 0.8994308975441845, 0.047767908051482094, 0.2523527247590336, 0.44938761906075164, 0.24431553256372188]"
37, landscape-amplitude-norm,0.6240480609277328,"[0.9243397586328602, 0.45616639256196606, 0.286912864279698, 0.34376539084235813, 0.9690640714125879, 0.5082768792647262, 0.5604252877826686, 1.3592861761175254, 0.2081957274552046]"
38, silhouette-amplitude-1,0.49391091883996613,"[1.007603655228983, 0.347906469186698, 0.12622256199774373, 0.2429787922777917, 0.5241211471272436, 0.3663326442015865, 0.5433273039968326, 1.0978141839514244, 0.18889151159139106]"
39, silhouette-amplitude-2,0.38982003112764496,"[1.3397994899721422, 0.14246640087316215, 0.3898361388168444, 0.12449958765460373, 0.6597201801767398, 0.17281821052402602, 0.21227996818641368, 0.27536047308101685, 0.19159983086385557]"
40, silhouette-amplitude-norm,0.44220681165186027,"[1.1780388343661046, 0.2701940384834326, 0.13869360945665407, 0.2775558370345307, 0.4983387309153776, 0.368880839340467, 0.26328873651742496, 0.8156448594219723, 0.16922581933077824]"
41, life-all max,0.5327645452846095,"[0.7554050363575487, 0.3200450284233363, 0.17082750549489173, 0.3547928183910257, 0.9683329599367839, 0.3752327909685625, 0.49074757419656323, 1.1524733168020875, 0.20702387699068622]"
42, life-all mean,0.6484935426371038,"[0.5238090059769053, 1.0541508234977839, 0.44817209567279176, 0.602381582435547, 0.64937061247614, 0.7887320695488547, 0.1270884884763468, 1.4435417477776646, 0.1991954578719003]"
43, life-all std,0.5476137912261634,"[0.9980776904803431, 0.4161835793282228, 0.16676771620625996, 0.2945189122819151, 0.5603969558910087, 0.6995778949862533, 0.18574624443832974, 1.4139625554849664, 0.19329257193816976]"
44, life-all sum,1.03229661941398,"[2.332020119211424, 1.1014586610430646, 0.4928083035516859, 0.6385596691361712, 1.974690384629462, 0.6352901031150939, 0.39180842167220953, 1.502909855717887, 0.22112405664882123]"
45, life-all norm,0.8365113719870755,"[1.2120264916695123, 0.9375325056985002, 0.3161168446178403, 0.6800639709743896, 1.5330302188504876, 0.6610241735186716, 0.364624020163721, 1.5946356669047033, 0.22954845548585365]"
46, life-all percentile-25,0.41680840178903245,"[0.5376741867095637, 0.6818913755253406, 0.15674712662223333, 0.2263166829205825, 0.8818268117552143, 0.2676392940253649, 0.22004567038481057, 0.6506557393832454, 0.12847872877493682]"
47, life-all median,0.5208673890497857,"[0.4906008139194452, 0.8868749189042753, 0.3008841141463567, 0.3487345680506635, 1.100138993703117, 0.4770712253633737, 0.18688854211393188, 0.7052791912108204, 0.19133413403608815]"
48, life-all percentile-75,0.6067776722130325,"[0.7914043405426533, 1.105888906101114, 0.4125191140833306, 0.44041320742022844, 0.9032635075711984, 0.5565521238150725, 0.2253036671216313, 0.9080779698881333, 0.11757621337393108]"
49, life-all percentile-90,0.6876943164904579,"[1.1216146046969142, 1.1365843784977827, 0.4005731104408746, 0.47165082065564157, 0.6219631710136442, 0.6096884954062913, 0.37900378992433276, 1.2850710524358928, 0.16309942534274674]"
50, life-all kurtosis,0.39675008153702923,"[0.7795239072260124, 0.05029331839164599, 0.31604898627180467, 0.13648532681614603, 0.9782681107857629, 0.12503163158081942, 0.7382584861367298, 0.30686401969684723, 0.13997694692749457]"
51, life-all skew,0.3973550156247543,"[1.0194972502205468, 0.034934164029769156, 0.31690440405068865, 0.09086526540730062, 0.623418182006835, 0.12394207615319114, 0.7891421041566877, 0.2917712135289419, 0.28572048106882725]"
52, life-1 max,0.5476721752764113,"[0.7554050363575487, 0.32982206082504895, 0.19283739196276659, 0.3547928183910257, 0.9462921589309444, 0.41589947597061533, 0.5460541467383896, 1.2111565709333487, 0.1767899173780141]"
53, life-1 mean,0.7083358864602277,"[0.8398761380245782, 1.2498312259032411, 0.5837391750311873, 0.6384467127647857, 0.493213435608506, 0.6880531869905941, 0.1688956161561114, 1.47871070680347, 0.23425678085957582]"
54, life-1 std,0.5516995084460466,"[0.95400589182584, 0.4573377858787396, 0.16798694529133706, 0.35814055821288343, 0.57092855948689, 0.5930120010390609, 0.14573439371369507, 1.5533677968540585, 0.16478164371191464]"
55, life-1 sum,0.9937960535167881,"[2.3980507776800337, 1.0986978255583681, 0.4755380715311919, 0.6605825984404061, 1.8470561436045023, 0.5889261589064664, 0.34415726910779354, 1.3708442897008772, 0.16031134712145287]"
56, life-1 norm,0.8222769381813007,"[1.1557631345892239, 0.9974359134991, 0.29348262447799733, 0.6039123053549509, 1.4763842685611985, 0.6783141862552456, 0.3564009727306664, 1.6297715077432002, 0.20902753042012406]"
57, life-1 percentile-25,0.42215921256862404,"[0.9185542970347198, 0.860137757955398, 0.26270065022310574, 0.2594891043716077, 0.5257758903376855, 0.21610421306037772, 0.13292006852871532, 0.5536471098002215, 0.07010382180578559]"
58, life-1 median,0.6028454796852483,"[1.110013762770151, 1.033771939569675, 0.35181998586060026, 0.4876378119983879, 0.8704631002515578, 0.3797223820704762, 0.20756842915086973, 0.7848919573991123, 0.1997199480964052]"
59, life-1 percentile-75,0.7109674673922731,"[1.2319555125303687, 1.3136344616658637, 0.40608738406822553, 0.48233386730895256, 0.9049605514660042, 0.46117585171988174, 0.366015482043668, 1.0820819358735254, 0.15046215985396796]"
60, life-1 percentile-90,0.7106969405359691,"[1.1190631054610556, 1.2443131868615138, 0.5499300282722921, 0.5288063844113735, 0.30060981804655906, 0.5579225958577299, 0.46344317951013125, 1.4197364288005705, 0.21244773760249766]"
61, life-1 kurtosis,0.41176738623619014,"[0.6879511051962528, 0.05285119103202006, 0.43477479161302407, 0.1639043676905604, 1.018187358063262, 0.13420217112269847, 0.7641944511426175, 0.2962074844914952, 0.15363355577378046]"
62, life-1 skew,0.4376175652289729,"[1.0887612414754408, 0.04824442914864408, 0.43500547489103564, 0.1353249481091017, 0.6828020716006764, 0.11831518893716199, 0.8099189861097245, 0.3238226032871545, 0.2963631435018161]"
63, life-2 max,0.42554099841592513,"[1.1737170838614341, 0.10987429612249132, 0.5104742637116072, 0.2746899182702214, 0.9598320709218717, 0.08412869833167723, 0.1678432777676132, 0.35735192840927843, 0.19195744834713224]"
64, life-2 mean,0.4667694731708465,"[1.1834132610466672, 0.12084120627712852, 0.5207493312016014, 0.2748565096056433, 0.8610531553815282, 0.14753120921574076, 0.23469966567901096, 0.3370621685781783, 0.5207187515521198]"
65, life-2 std,0.47882304512011814,"[1.6717665620408226, 0.13608991307410087, 0.4923275792548646, 0.26035771621316695, 0.826011271777116, 0.16581014974418626, 0.15265122118812902, 0.3686947718859792, 0.23569822090269757]"
66, life-2 sum,0.3820514991699547,"[0.453867130667783, 0.13838992115671025, 0.3655445262253504, 0.18124678141041572, 1.3234002213178555, 0.03605665066989009, 0.24581022784179185, 0.5111764988630381, 0.18297153437675767]"
67, life-2 norm,0.43555442997122673,"[0.9167958395555279, 0.1557872763269776, 0.4383957890600532, 0.20550375156461864, 1.1941404511027038, 0.14352158186663627, 0.354238557020916, 0.34534333810431317, 0.1662632851392936]"
68, life-2 percentile-25,0.26852691633254183,"[0.7970361170277082, 0.11353156083958828, 0.2054250218868868, 0.19524476574953728, 0.40685103970988157, 0.10418860727901895, 0.22589987258407357, 0.1626430082852398, 0.205922253630942]"
69, life-2 median,0.31284329217663553,"[0.695212931689443, 0.159025118843761, 0.19569107743812486, 0.31267047643344503, 0.5263776713455863, 0.0875039698502385, 0.23190470864463317, 0.3252086975147565, 0.28199497782973204]"
70, life-2 percentile-75,0.35464333703790385,"[0.6678349552212915, 0.21192298604828566, 0.26726531940822124, 0.12747181077767689, 0.7525315092828505, 0.09011553370591852, 0.25480470212263334, 0.438194146999765, 0.38164906977449214]"
71, life-2 percentile-90,0.38179848245241677,"[0.9225019169902563, 0.14349804254912518, 0.4074007125154961, 0.20891110170387633, 0.8032612084925823, 0.10003823135774925, 0.1196614756204136, 0.38005665926467586, 0.3508569935775763]"
72, life-2 kurtosis,0.17799332955293062,"[0.5218156672447231, 0.10233183525724147, 0.17656775778230793, 0.24529970123230407, 0.21684394556199044, 0.0891248165464724, 0.07375513601193953, 0.09931581992183175, 0.07688528641756487]"
73, life-2 skew,0.1899746069596277,"[0.5804212194397853, 0.07864401066005754, 0.22770447756999246, 0.08633819414676276, 0.2689759040988495, 0.0483964980049259, 0.2326090575942049, 0.11402047231933166, 0.07266162880273934]"
74, bd2-all max,0.6601015531653807,"[1.302998895307022, 0.28333549195073804, 0.4707927426011637, 0.3896964381861102, 1.3628909961494422, 0.18787372352372367, 0.5222272401183358, 0.7982645406209817, 0.6228339100309086]"
75, bd2-all mean,0.6791724081912792,"[1.3218167118533852, 0.4433059299478041, 0.606493152009545, 0.3703867820383042, 1.2212903626058258, 0.24547179510127312, 0.18961589823624786, 0.9472335104974823, 0.7669375314316447]"
76, bd2-all std,0.5041666752434576,"[2.05744529945119, 0.13356802180193272, 0.42167934484658226, 0.31763560677359814, 0.13786723474208645, 0.08972216786597871, 0.5573383203034691, 0.30296743628201134, 0.5192766451242692]"
77, bd2-all sum,1.0562255643293819,"[1.8372808990690106, 0.8999200839952781, 0.3425505913227012, 0.5274233584909768, 2.8465163193112724, 0.5976963717464144, 0.6034746252864336, 1.718134826357028, 0.1330330033853224]"
78, bd2-all norm,1.0620519565303037,"[1.2343053368858143, 0.9089068505251939, 0.6077892100932318, 0.45018615094317016, 3.1250082999388877, 0.623763574314306, 0.4701616506230547, 1.8202855614536304, 0.3180609739954429]"
79, bd2-all percentile-25,0.7172012347972828,"[1.1672654832607705, 0.7458460140921067, 0.4809809712809061, 0.36957428979143975, 1.6589065399996334, 0.2549153759128637, 0.16817667002425066, 1.0303900467703395, 0.5787557220432349]"
80, bd2-all median,0.6253859551383054,"[1.203571423506657, 0.4320551884705323, 0.597109977905604, 0.2860434446225735, 1.3339294921618532, 0.18643406463364562, 0.20819175459327807, 0.8863044162140826, 0.4948338341365223]"
81, bd2-all percentile-75,0.550418887183077,"[1.1547848824994444, 0.3207734353021786, 0.4783466677249089, 0.33699999174184847, 0.9564985322431792, 0.2075523550454303, 0.24564284810634163, 0.7712415498727418, 0.48192972211161905]"
82, bd2-all percentile-90,0.5647206853254533,"[1.35650852912294, 0.24510377543906386, 0.504528678719667, 0.3281287709684369, 0.6850454904490838, 0.12659136361745021, 0.31342683589536063, 0.8802695903702717, 0.6428831333468048]"
83, bd2-all kurtosis,0.19825194545437352,"[0.4218220944684453, 0.15581438534194045, 0.06385788147012463, 0.13333654958884594, 0.3642802745161773, 0.09740534311263682, 0.3081618535080421, 0.12846199499603134, 0.11112713208711808]"
84, bd2-all skew,0.2928495238344076,"[0.5589780758226568, 0.18565424846516423, 0.15090882831906322, 0.21520311743878237, 0.4875742068612615, 0.16707320957248936, 0.26200880040361285, 0.45839766487138617, 0.14984756275525216]"
85, bd2-1 max,0.4771053349909528,"[1.2089351342059729, 0.23827989846172615, 0.3437571472898304, 0.23739596925885706, 0.5481675988025122, 0.09908043673661075, 0.20228557088600918, 0.7875733851578061, 0.6284728741192501]"
86, bd2-1 mean,0.6285796437242848,"[1.1738018064824391, 0.4147594100672698, 0.5380964594434998, 0.35278319197271735, 1.1853590627242607, 0.2615473451634157, 0.2299737757832538, 0.9393395575107145, 0.5615561843709924]"
87, bd2-1 std,0.3610542573425046,"[1.8314262216576709, 0.08885630297154451, 0.15430109818681947, 0.24044340711394194, 0.07082254900990458, 0.1340239396416756, 0.25767088255774095, 0.12787240109981246, 0.3440715138434312]"
88, bd2-1 sum,1.0323396053059948,"[1.781544339823696, 0.8845654932759356, 0.3181993159382699, 0.271816520821206, 3.0569226640354947, 0.6072414802614391, 0.5131311173276134, 1.670434703574538, 0.18720081269576072]"
89, bd2-1 norm,1.1461320637702568,"[1.5241247484090015, 1.052664977611795, 0.5597025810631646, 0.5324419424133617, 3.265433642061563, 0.5344670098167831, 0.4876992624203609, 2.0021025100588146, 0.3565519000774657]"
90, bd2-1 percentile-25,0.7672170046811964,"[1.1092071078592056, 0.7425371505515859, 0.4822637208594629, 0.48094674480058036, 1.7852026325619037, 0.4169225504243248, 0.2253228473599419, 1.0109618677202434, 0.6515884199935192]"
91, bd2-1 median,0.6425232083101476,"[1.1794379097841086, 0.48108075596055644, 0.5419742313316614, 0.3018368774336476, 1.3730192144503726, 0.2078653372529102, 0.20941104384366765, 0.9608398123058053, 0.5272436924285994]"
92, bd2-1 percentile-75,0.5834002541578309,"[1.1766339318828969, 0.3270578799508055, 0.4760437461008062, 0.5043039883080527, 0.9370527616877917, 0.2912742912959738, 0.2601356475819705, 0.8075391895093504, 0.4705608511028309]"
93, bd2-1 percentile-90,0.5168053021923806,"[1.2686897532835792, 0.18313972812887364, 0.3991653084024978, 0.4196536027864371, 0.6964741682727396, 0.1808007678171517, 0.19986467536636157, 0.8072503044993163, 0.49620941117446854]"
94, bd2-1 kurtosis,0.20346796209103332,"[0.7759493696341477, 0.0919217002743987, 0.04838595521871818, 0.12803685228327566, 0.0878270523931704, 0.15547106777358757, 0.38516902390061003, 0.06388485914493192, 0.09456577819645982]"
95, bd2-1 skew,0.20134088728079585,"[0.30249323444951104, 0.11119810259545188, 0.08404565408844474, 0.12390420145437263, 0.2625066967688358, 0.1410255350665252, 0.3470760990832685, 0.07615245985181952, 0.36366600216893324]"
96, bd2-2 max,0.7271508764479262,"[1.452296723436746, 0.30272371493906847, 0.5094542477732177, 0.36849040660401655, 1.6154442481530218, 0.13435200169965092, 0.5252709667856109, 0.895539310720026, 0.7407862679199774]"
97, bd2-2 mean,0.823206648986284,"[1.7567352560632261, 0.3588385296131388, 0.8431872919768676, 0.45023468291552693, 1.6393873620700137, 0.1969280425648988, 0.6334748666175318, 0.8187715141720934, 0.7113022948832601]"
98, bd2-2 std,0.32982040436052407,"[1.110916548426954, 0.08204561573323228, 0.11863610506658268, 0.23366785304877757, 0.2411813795606168, 0.2059582423438975, 0.14228205453913395, 0.23694350123308422, 0.5967523392924378]"
99, bd2-2 sum,0.48468889923368547,"[1.0130539842740762, 0.266853866079233, 0.28730618339887054, 0.23728899225118313, 1.2437846726980446, 0.20476134140905508, 0.30944717599419563, 0.6821266377694751, 0.1175772392290351]"
100, bd2-2 norm,0.5828944459953688,"[0.7734788689376126, 0.32801478838098047, 0.4038940640004279, 0.19782266656209752, 1.750486858659222, 0.12562351413448822, 0.456436888560468, 0.9989613486298164, 0.21133101609320604]"
101, bd2-2 percentile-25,0.7614905951156081,"[1.6600820997549253, 0.26744873689573656, 0.8291239470366037, 0.30811535989109706, 1.610373881192357, 0.15247637374784972, 0.6220044344717106, 0.7386462819175681, 0.6651442411326249]"
102, bd2-2 median,0.7602735654662919,"[1.826574365266838, 0.18133813796616952, 0.8337022945610225, 0.31895881059368836, 1.5287277783157358, 0.18511881786810497, 0.6675608388793475, 0.6956023163634785, 0.6048787293822422]"
103, bd2-2 percentile-75,0.7719491431815255,"[1.8899199908883566, 0.19135186154861059, 0.7092406397901964, 0.2694968374932579, 1.415166457691996, 0.2511600501719802, 0.7100565623848232, 0.778821761370527, 0.7323281272939816]"
104, bd2-2 percentile-90,0.7286477723700411,"[1.6217962602746048, 0.24916848655913557, 0.6010200118748338, 0.4027695987071306, 1.4310224576320478, 0.13682122784510692, 0.5583111292757869, 0.8281073360680986, 0.7288134430936255]"
105, bd2-2 kurtosis,0.21003570160960186,"[0.8447160193109648, 0.13029264609759902, 0.04112520345112295, 0.1438353692170552, 0.15666505336133416, 0.1438095622509054, 0.19422681078070936, 0.05230042558872805, 0.1833502244279977]"
106, bd2-2 skew,0.20327570079252236,"[0.6885713121845302, 0.1496667287288835, 0.06818179995295041, 0.22568201879692534, 0.2594355186088539, 0.10088261117067475, 0.09873608147029332, 0.13700110338651966, 0.10132413283307015]"
