St_len_min,K_nb_max,N_cl_max,Cl_cen,Len_min,St_edges
40,50,20,Median,40,[   0  324 1046]
40,50,20,Mode,40,[   0  176  844 1046]
40,50,20,Median,40,[   0  176  844 1046]
40,50,20,Mode,40,[   0  176  564  844 1046]
40,50,20,Median,40,[   0  176  554  766  844 1046]
40,50,20,Mode,40,[   0  176  564  766  844 1046]
40,50,20,Median,40,[   0  162  324  564  766  844 1046]
40,50,20,Mode,40,[   0  176  324  564  766  844 1046]
40,50,20,Median,40,[   0  162  324  483  564  766  844 1046]
40,50,20,Mode,40,[   0  176  324  491  564  766  844 1046]
40,50,20,Median,40,[   0  162  324  483  564  766  844 1000 1046]
40,50,20,Mode,40,[   0  176  491  564  766  844 1000 1046]
40,50,20,Median,40,[   0  162  224  324  483  564  766  844 1000 1046]
40,50,20,Mode,40,[   0  176  224  324  491  564  766  844 1000 1046]
40,50,20,Median,40,[   0  162  224  324  419  483  564  766  844 1000 1046]
40,50,20,Mode,40,[   0  176  224  324  419  491  564  766  844 1000 1046]
40,50,20,Median,40,[   0  162  224  324  419  483  564  766  844 1000 1046]
40,50,20,Mode,40,[   0  176  224  324  419  491  564  766  844 1000 1046]
