Feature,IV,IVs
channel-0 silhouette-1 dim-2 percentile-75,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
channel-0 silhouette-1 dim-2 kurtosis,0.15360371650008114,"[0.05119243710547038, 0.09301979040342506, 0.09510956409651937, 0.09176324404070195, 0.3603384469704456, 0.17373199703579828, 0.279983147718606, 0.1191128974746831, 0.11818192365508053]"
channel-0 silhouette-1 dim-2 skew,0.13388856401896393,"[0.026912641723792364, 0.1511186527271198, 0.08392045295739618, 0.09121468068713151, 0.32067325122840773, 0.13291444532007016, 0.21016498850182155, 0.12664512837999733, 0.06143283464493877]"
channel-0 silhouette-1 dim-2 norm-1,0.1745926692579586,"[0.08743133691868032, 0.15853931087158452, 0.0619892999645479, 0.08949492443046707, 0.5175524506320681, 0.14006099750453996, 0.14724838613617916, 0.2565118050697011, 0.11250551179385948]"
channel-0 silhouette-1 dim-2 norm-2,0.16786148185946187,"[0.09074891316933975, 0.13405913965440105, 0.11646300196411766, 0.10677828179777564, 0.4223521424802073, 0.11212483941735496, 0.08468043173748796, 0.2499176103218893, 0.19362897619258312]"
channel-0 silhouette-2 dim-1 max,0.43902591152794224,"[0.38723667728128874, 0.11346430052253081, 0.4666767950917303, 0.10990410142921925, 1.3119294816194615, 0.27909462931665874, 0.2122354989474134, 0.5828649072045129, 0.4878268123386646]"
channel-0 silhouette-2 dim-1 mean,0.49532327046609637,"[0.38628059501699286, 0.28916420489444433, 0.40302231022582574, 0.15824178977042244, 1.4510964622681115, 0.35910904385040693, 0.2228067412405024, 0.7453272976005221, 0.44286098932763884]"
channel-0 silhouette-2 dim-1 std,0.4755483665618875,"[0.3105910823384541, 0.27180219649767934, 0.40007557237646624, 0.09006824385027198, 1.2815007733955532, 0.3627970701739061, 0.3194218041125486, 0.7229882358595041, 0.5206903204526034]"
channel-0 silhouette-2 dim-1 sum,0.49532327046609637,"[0.38628059501699286, 0.28916420489444433, 0.40302231022582574, 0.15824178977042244, 1.4510964622681115, 0.35910904385040693, 0.2228067412405024, 0.7453272976005221, 0.44286098932763884]"
channel-0 silhouette-2 dim-1 percentile-25,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
channel-0 silhouette-2 dim-1 median,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
channel-0 silhouette-2 dim-1 percentile-75,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
channel-0 silhouette-2 dim-1 kurtosis,0.3975163360653385,"[0.2963343330351864, 0.3825820916937298, 0.19035211906173852, 0.12113685306258021, 1.1684636600058849, 0.2535963696810418, 0.10442185629572628, 0.7661233794147984, 0.2946363623373604]"
channel-0 silhouette-2 dim-1 skew,0.3807736920006427,"[0.30727263452474884, 0.2885048529430434, 0.20902730402505104, 0.14725475306014255, 1.163855154972042, 0.22737426858736182, 0.10253727285025165, 0.6829756174326508, 0.29816136961049233]"
channel-0 silhouette-2 dim-1 norm-1,0.49532327046609637,"[0.38628059501699286, 0.28916420489444433, 0.40302231022582574, 0.15824178977042244, 1.4510964622681115, 0.35910904385040693, 0.2228067412405024, 0.7453272976005221, 0.44286098932763884]"
channel-0 silhouette-2 dim-1 norm-2,0.4812408138458739,"[0.32025082961508106, 0.26386636394032975, 0.40007557237646624, 0.09302308950852294, 1.3224122294174439, 0.3606117022429878, 0.3194218041125486, 0.7308154129468818, 0.5206903204526034]"
channel-0 silhouette-2 dim-2 max,0.1597792806084074,"[0.12252750536952431, 0.07328162832474104, 0.10598802612938822, 0.07072808206548448, 0.38045317196927975, 0.10813136951345048, 0.16057454689277462, 0.1852543131658164, 0.23107488204520737]"
channel-0 silhouette-2 dim-2 mean,0.18389931408905877,"[0.09486952387904668, 0.1243462352383536, 0.11165319066430414, 0.08694643673028446, 0.5142143480062151, 0.1634611754348784, 0.14047437036202629, 0.21944399391019148, 0.19968455257622875]"
channel-0 silhouette-2 dim-2 std,0.14268037914813447,"[0.0976090897393165, 0.041344287057752664, 0.08002197396271489, 0.11940213220156129, 0.43516858081475485, 0.10271980409721576, 0.12762714881507928, 0.17708647402066477, 0.1031439216241502]"
channel-0 silhouette-2 dim-2 sum,0.18389931408905877,"[0.09486952387904668, 0.1243462352383536, 0.11165319066430414, 0.08694643673028446, 0.5142143480062151, 0.1634611754348784, 0.14047437036202629, 0.21944399391019148, 0.19968455257622875]"
channel-0 silhouette-2 dim-2 percentile-25,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
channel-0 silhouette-2 dim-2 median,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
channel-0 silhouette-2 dim-2 percentile-75,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
channel-0 silhouette-2 dim-2 kurtosis,0.12333688605895848,"[0.034609242093154254, 0.11728123442607291, 0.10475934707902079, 0.04422051775695118, 0.2861069658249137, 0.17323400041839881, 0.12905715908378299, 0.14425178618394027, 0.07651172166439157]"
channel-0 silhouette-2 dim-2 skew,0.12489377539065417,"[0.03145921970734354, 0.18023227360825386, 0.0938368669284268, 0.05511841919372629, 0.29988812676110277, 0.10450856611146786, 0.13251029830680539, 0.13396383337559462, 0.09252637452316632]"
channel-0 silhouette-2 dim-2 norm-1,0.18389931408905877,"[0.09486952387904668, 0.1243462352383536, 0.11165319066430414, 0.08694643673028446, 0.5142143480062151, 0.1634611754348784, 0.14047437036202629, 0.21944399391019148, 0.19968455257622875]"
channel-0 silhouette-2 dim-2 norm-2,0.14511391680891805,"[0.09304292527665009, 0.050306820992374816, 0.08290794706009516, 0.10844727706182125, 0.43362919210125267, 0.11804154126529287, 0.12762714881507928, 0.18887847708354596, 0.1031439216241502]"
channel-0 entropy dim-1,0.5127148822781344,"[0.43066580337839666, 0.37682553167498883, 0.15119190372642805, 0.2599134403595109, 2.119609546457124, 0.5402381671042809, 0.39784130161802683, 0.16903277493680777, 0.16911547124764703]"
channel-0 entropy dim-2,0.2727012860217728,"[0.6056049317024739, 0.15821466706267498, 0.024962832370311876, 0.0952244682441175, 0.26646553705253073, 0.146687845805879, 0.19043793806065287, 0.5136692789791535, 0.45304407491816095]"
channel-0 numberofpoints dim-1,0.4456320168631446,"[0.40067264176463663, 0.23881511139377054, 0.11910754306152536, 0.16125556448612433, 1.785360959182232, 0.41640393185391017, 0.5431662787430858, 0.04128028358735421, 0.3046258376956622]"
channel-0 numberofpoints dim-2,0.25816094185876476,"[0.37018588948824666, 0.1347440749791668, 0.042336918287561934, 0.10423007052833025, 0.30177913656573013, 0.19902913235706404, 0.28905347897608386, 0.5399793220356357, 0.3421104535110636]"
channel-0 amplitude-bottleneck dim-1,0.5207258226326458,"[0.34489508024943755, 0.2891382870597883, 0.5081337157326969, 0.17399534495480853, 1.2988520182807883, 0.38326374642568967, 0.2008149566428017, 1.0785098377873938, 0.40892941656040827]"
channel-0 amplitude-bottleneck dim-2,0.2144599178101564,"[0.06102631243757796, 0.15655879820945287, 0.09570117030881907, 0.06288372056850243, 0.6042569770601725, 0.1832407242270785, 0.3037068859905433, 0.25440087897409136, 0.20836379251516976]"
channel-0 amplitude-bottleneck norm-1,0.5704066084832393,"[0.33837730674744715, 0.4412494603533005, 0.6274620994597642, 0.1497873524790464, 1.3094355511136175, 0.27987623717286025, 0.18732101859222283, 1.3211563812133538, 0.47899406921754073]"
channel-0 amplitude-bottleneck norm-2,0.5264998734976054,"[0.290341601156091, 0.33249543264581094, 0.5114131827182623, 0.17229883037203364, 1.2930694357932642, 0.32872820976435674, 0.2025402055462785, 1.2471120885632276, 0.3604998749191236]"
channel-0 amplitude-wasserstein-1 dim-1,0.5791524294994005,"[0.38433663031081855, 0.8682640359731113, 0.22478157352288475, 0.06456492499080943, 0.4737770036811788, 0.6488060293431039, 0.19013502816585554, 1.828631364512034, 0.5290752749948083]"
channel-0 amplitude-wasserstein-1 dim-2,0.2491201938647454,"[0.3872393651815674, 0.22791937090748632, 0.15383582552923658, 0.1113903451145586, 0.6449738264747699, 0.10159327868086318, 0.26074360510446076, 0.21837510152258882, 0.13601102626717715]"
channel-0 amplitude-wasserstein-1 norm-1,0.5562698674696501,"[0.38391160620762393, 0.7523426100724817, 0.2036474432302367, 0.08590553329408218, 0.6302958909079426, 0.628117276694335, 0.22333677690195902, 1.5931608515983222, 0.5057108183198674]"
channel-0 amplitude-wasserstein-1 norm-2,0.5753352448429361,"[0.37399342147028886, 0.8537867247457694, 0.21874953900649888, 0.0637376006738417, 0.46411834365182886, 0.6488060293431039, 0.21013956994674748, 1.8156106997535382, 0.5290752749948083]"
channel-0 amplitude-wasserstein-2 dim-1,0.5612277141797467,"[0.24226373287084377, 0.6360952323568014, 0.5155679934965501, 0.04275577865983676, 1.0207524555635765, 0.4112617756047289, 0.32655134538510977, 1.3683037218799265, 0.4874973918003474]"
channel-0 amplitude-wasserstein-2 dim-2,0.18381431107395235,"[0.12693456417199697, 0.05279736707007369, 0.0857150747778953, 0.04408938706228295, 0.7220873526875965, 0.10931571086913666, 0.12908525291560274, 0.2724002866126535, 0.11190380349833308]"
channel-0 amplitude-wasserstein-2 norm-1,0.5193957752021379,"[0.20573312133320068, 0.5979276979026347, 0.34504168813092173, 0.04732344129778898, 0.7491247187928993, 0.40259440637246646, 0.43587873927558884, 1.433511282441915, 0.4574268812718242]"
channel-0 amplitude-wasserstein-2 norm-2,0.5613046434936915,"[0.24048982663017204, 0.642758359733448, 0.526373860952977, 0.04881238038864418, 1.0148815645388678, 0.41956275969203055, 0.29505903315016235, 1.3428914455072256, 0.5209125608496948]"
channel-0 amplitude-betti-1 dim-1,0.5331811932795922,"[0.318154753635219, 0.7681548885376109, 0.1697785899570027, 0.06805063216311885, 0.4051109726102528, 0.7558586735659076, 0.27895190557724225, 1.6732216459226157, 0.36134867754736]"
channel-0 amplitude-betti-1 dim-2,0.19856976366224957,"[0.2497486987185508, 0.07281602562056276, 0.1234253746850595, 0.15524835866085238, 0.5928904981667127, 0.14636488454605395, 0.1347271246054464, 0.19231961140574277, 0.11958729655126506]"
channel-0 amplitude-betti-1 norm-1,0.5364703925522408,"[0.42957437227414536, 0.7043794100653488, 0.1268377140873807, 0.05797402291263248, 0.5862177007068734, 0.6489124416559323, 0.24485341949213169, 1.5862199087039364, 0.44326454307178653]"
channel-0 amplitude-betti-1 norm-2,0.5269208250347777,"[0.4542642810656689, 0.766386235569862, 0.17646173595720918, 0.05989349323213011, 0.41894176731914984, 0.7030720228132046, 0.21940732050498118, 1.618819422317324, 0.3250411465334697]"
channel-0 amplitude-betti-2 dim-1,0.5959889301521503,"[0.49578064744572625, 0.5167260692710998, 0.13977506352545793, 0.17707523813395146, 2.082875293115363, 0.7909778291923892, 0.40368167555490575, 0.5471879819308244, 0.20982057319963385]"
channel-0 amplitude-betti-2 dim-2,0.2448713812406601,"[0.40824849705807603, 0.14822258839966848, 0.046312254856381345, 0.23090913285308162, 0.5565242565684554, 0.08564548572693381, 0.2665105532419438, 0.24218058948169235, 0.21928907297970823]"
channel-0 amplitude-betti-2 norm-1,0.5434621205234101,"[0.45607543347002044, 0.5192132887502813, 0.11494428141394922, 0.20586341195309904, 1.9096744352508979, 0.7388516639155419, 0.3873430302491279, 0.449136562440983, 0.11005697726679073]"
channel-0 amplitude-betti-2 norm-2,0.5948589970892983,"[0.487373526541807, 0.5191140458022663, 0.1406257984284861, 0.17838033203946327, 2.095687815219863, 0.7835201313397832, 0.4011920561233837, 0.5413615140561502, 0.20647575425248155]"
channel-0 amplitude-landscape-1-1 dim-1,0.49949342070908176,"[0.2750562810967909, 0.3845338370428967, 0.6267298786254738, 0.10312384840051558, 1.3091302850582685, 0.3959531010429739, 0.19229082483262624, 0.850601909453057, 0.35802082082913333]"
channel-0 amplitude-landscape-1-1 dim-2,0.18780299525654043,"[0.16977775778368018, 0.0922893948242682, 0.07505163751528554, 0.040502369101273986, 0.6518000204796597, 0.13823106544835365, 0.10143706247129954, 0.23917295679545703, 0.18196469288958586]"
channel-0 amplitude-landscape-1-1 norm-1,0.5160740520104306,"[0.281662890224374, 0.4891243381947009, 0.6202471051190789, 0.10014959735012191, 1.3001430407277834, 0.3386424373264074, 0.21335718064746467, 0.9619824713421556, 0.3393574071617872]"
channel-0 amplitude-landscape-1-1 norm-2,0.5031089466194536,"[0.27863399362222196, 0.3981529665548449, 0.6267298786254738, 0.10215531069753947, 1.3091302850582685, 0.3948768029325086, 0.19229082483262624, 0.867989636422466, 0.35802082082913333]"
channel-0 amplitude-landscape-1-2 dim-1,0.5053636642331458,"[0.3812598795771211, 0.39279003903718634, 0.5705674735122778, 0.08567343923295567, 1.1007877897960516, 0.3150900094869357, 0.18415717928631445, 1.0164599035622763, 0.5014872646071941]"
channel-0 amplitude-landscape-1-2 dim-2,0.18829091879038162,"[0.09671851670679288, 0.04659297059033167, 0.15244756410055102, 0.0533446636586483, 0.6599169159881816, 0.12578563184094116, 0.22240857329365835, 0.2003903314746618, 0.13701310145966783]"
channel-0 amplitude-landscape-1-2 norm-1,0.5209698212032587,"[0.35661347935527266, 0.41105781062620056, 0.5646454400964432, 0.08508136144471981, 1.134525898899097, 0.34732901875436334, 0.24144306700410487, 1.0465450500419333, 0.5014872646071941]"
channel-0 amplitude-landscape-1-2 norm-2,0.504635586445716,"[0.3812598795771211, 0.37664436572050614, 0.5705674735122778, 0.08742154120913037, 1.1255772820546643, 0.3279860347145475, 0.18415717928631445, 0.9921718288598608, 0.4959346930770224]"
channel-0 amplitude-landscape-2-1 dim-1,0.5189362017792928,"[0.28763638874087966, 0.35560395229989206, 0.5679223611014841, 0.11366262176372843, 1.369417983556093, 0.4153893271200277, 0.19892862088777435, 0.9801113598748341, 0.38175320066892215]"
channel-0 amplitude-landscape-2-1 dim-2,0.17335682493006077,"[0.08156606741145034, 0.12744695349496887, 0.07231966761962698, 0.05235369578659345, 0.5584022003595777, 0.14150918501232704, 0.1502123410375812, 0.18221810139636618, 0.19418321225205526]"
channel-0 amplitude-landscape-2-1 norm-1,0.5381255487562292,"[0.32425751061177205, 0.4865501794775292, 0.514230165623997, 0.11759575939896003, 1.27157498291627, 0.43751868071961275, 0.12785922612271597, 1.1607347462330826, 0.4028086877021222]"
channel-0 amplitude-landscape-2-1 norm-2,0.5245243975177405,"[0.3132110069704624, 0.35560395229989206, 0.582170359694124, 0.11256298076110936, 1.3446284912974802, 0.40859526121868994, 0.2482727495676599, 0.9917748239893452, 0.36389995186090207]"
channel-0 amplitude-landscape-2-2 dim-1,0.5402392697610892,"[0.4827081129939897, 0.43965648070767827, 0.5122358163171989, 0.09139201598017091, 1.255718127142006, 0.45607628632929426, 0.21500631779686863, 0.9977305988824487, 0.4116296717001473]"
channel-0 amplitude-landscape-2-2 dim-2,0.17595078755250493,"[0.10245620678243657, 0.11348585424209222, 0.08252028741082287, 0.048520396594033316, 0.5796209022052535, 0.11073982370394636, 0.09111230781241632, 0.20552016398937717, 0.24958114523216612]"
channel-0 amplitude-landscape-2-2 norm-1,0.5459819796100793,"[0.43026696709117196, 0.5062490563243687, 0.48056985745593284, 0.1014200356575859, 1.1860495716622046, 0.3965673394123297, 0.1687284498467168, 1.1726019575807696, 0.47138458145963436]"
