name,unique_values,score,normalized_score,IV,normalized_iv,QSDA_IDX,IV_IDX,IDX_DIFF,Source,Algorithm,Dimension,Stat
channel-0 landscape dim-2 skew,966,0.5571755499243021,0.1475165719402048,0.1570687170447842,0.0634609793553964,9119,8088,1031,channel-0,landscape,dim-2,skew
channel-0 landscape dim-2 norm-1,1026,1.49672936365884,0.3427622441833495,0.1878029952565404,0.0758786487156367,3032,6775,-3743,channel-0,landscape,dim-2,norm-1
channel-0 landscape dim-2 norm-2,1026,1.3013439170473906,0.3021598195935879,0.1733568249300607,0.07004191601607644,4103,7358,-3255,channel-0,landscape,dim-2,norm-2
channel-0 silhouette-1 dim-1 max,1046,2.4549421913371603,0.5418853864208604,0.5849411528369954,0.2363356569196795,439,1990,-1551,channel-0,silhouette-1,dim-1,max
channel-0 silhouette-1 dim-1 mean,1046,2.6781884311897164,0.5882774733227416,0.5372565857615699,0.2170695077864834,216,2465,-2249,channel-0,silhouette-1,dim-1,mean
channel-0 silhouette-1 dim-1 std,1046,2.557784175600034,0.5632566501619034,0.5475210407393892,0.22121668857268706,330,2337,-2007,channel-0,silhouette-1,dim-1,std
channel-0 silhouette-1 dim-1 sum,1046,2.6781884311897164,0.5882774733227416,0.5372565857615699,0.2170695077864834,217,2467,-2250,channel-0,silhouette-1,dim-1,sum
channel-0 silhouette-1 dim-1 percentile-25,1,0.0,0.0,0.0,0.0,16283,18330,-2047,channel-0,silhouette-1,dim-1,percentile-25
channel-0 silhouette-1 dim-1 median,1,0.0,0.0,0.0,0.0,16284,18329,-2045,channel-0,silhouette-1,dim-1,median
channel-0 silhouette-1 dim-1 percentile-75,42,0.0,0.0,0.0,0.0,16285,18328,-2043,channel-0,silhouette-1,dim-1,percentile-75
channel-0 silhouette-1 dim-1 kurtosis,1046,1.2474004261541367,0.2909499953252665,0.3537658814908638,0.14293316787921664,4453,4175,278,channel-0,silhouette-1,dim-1,kurtosis
channel-0 silhouette-1 dim-1 skew,1046,1.1732578292269276,0.2755426594523311,0.3467604949340278,0.14010275899815866,4905,4240,665,channel-0,silhouette-1,dim-1,skew
channel-0 silhouette-1 dim-1 norm-1,1046,2.6781884311897164,0.5882774733227416,0.5372565857615699,0.2170695077864834,218,2466,-2248,channel-0,silhouette-1,dim-1,norm-1
channel-0 silhouette-1 dim-1 norm-2,1046,2.5802727830894328,0.567929935739477,0.5396672704596217,0.21804350448508644,296,2436,-2140,channel-0,silhouette-1,dim-1,norm-2
channel-0 silhouette-1 dim-2 max,1026,0.9869562223245456,0.2368279185317956,0.183193616316537,0.07401630650481089,6064,6967,-903,channel-0,silhouette-1,dim-2,max
channel-0 silhouette-1 dim-2 mean,1026,2.7262784767728743,0.5982709118473176,0.1745926692579586,0.07054123817808819,192,7294,-7102,channel-0,silhouette-1,dim-2,mean
channel-0 silhouette-1 dim-2 std,1026,1.187424323961248,0.2784865534020957,0.1759956935368051,0.07110810659383779,4833,7245,-2412,channel-0,silhouette-1,dim-2,std
channel-0 silhouette-1 dim-2 sum,1026,2.726278476772874,0.5982709118473176,0.1745926692579586,0.07054123817808819,194,7293,-7099,channel-0,silhouette-1,dim-2,sum
channel-0 silhouette-1 dim-2 percentile-25,1,0.0,0.0,0.0,0.0,16286,18327,-2041,channel-0,silhouette-1,dim-2,percentile-25
channel-0 silhouette-1 dim-2 median,1,0.0,0.0,0.0,0.0,16287,18343,-2056,channel-0,silhouette-1,dim-2,median
channel-0 silhouette-1 dim-2 percentile-75,1,0.0,0.0,0.0,0.0,16288,18335,-2047,channel-0,silhouette-1,dim-2,percentile-75
channel-0 silhouette-1 dim-2 kurtosis,977,0.2998854423143982,0.0940499377916683,0.1536037165000811,0.06206100403140401,11238,8273,2965,channel-0,silhouette-1,dim-2,kurtosis
channel-0 silhouette-1 dim-2 skew,966,0.6365843372843991,0.164018257999579,0.1338885640189639,0.054095427510931514,8507,9428,-921,channel-0,silhouette-1,dim-2,skew
channel-0 silhouette-1 dim-2 norm-1,1026,2.726278476772874,0.5982709118473176,0.1745926692579586,0.07054123817808819,193,7292,-7099,channel-0,silhouette-1,dim-2,norm-1
channel-0 silhouette-1 dim-2 norm-2,1026,1.123426703538989,0.2651874126411855,0.1678614818594618,0.06782161486562735,5256,7614,-2358,channel-0,silhouette-1,dim-2,norm-2
channel-0 silhouette-2 dim-1 max,1046,2.3253098569074178,0.5149469057184294,0.4390259115279422,0.17738105226908396,622,3512,-2890,channel-0,silhouette-2,dim-1,max
channel-0 silhouette-2 dim-1 mean,1046,2.6191704971344336,0.5760131452549072,0.4953232704660963,0.2001270554233523,254,2907,-2653,channel-0,silhouette-2,dim-1,mean
channel-0 silhouette-2 dim-1 std,1046,2.4655390443087115,0.5440874845357819,0.4755483665618875,0.19213733734306687,421,3109,-2688,channel-0,silhouette-2,dim-1,std
channel-0 silhouette-2 dim-1 sum,1046,2.6191704971344336,0.5760131452549072,0.4953232704660963,0.2001270554233523,255,2908,-2653,channel-0,silhouette-2,dim-1,sum
channel-0 silhouette-2 dim-1 percentile-25,1,0.0,0.0,0.0,0.0,16289,18344,-2055,channel-0,silhouette-2,dim-1,percentile-25
channel-0 silhouette-2 dim-1 median,1,0.0,0.0,0.0,0.0,16290,18355,-2065,channel-0,silhouette-2,dim-1,median
channel-0 silhouette-2 dim-1 percentile-75,42,0.0,0.0,0.0,0.0,16291,18362,-2071,channel-0,silhouette-2,dim-1,percentile-75
channel-0 silhouette-2 dim-1 kurtosis,1046,1.3639069059090572,0.3151608341595164,0.3975163360653385,0.16060980487465548,3763,3834,-71,channel-0,silhouette-2,dim-1,kurtosis
channel-0 silhouette-2 dim-1 skew,1046,1.4321812180874882,0.3293487005524279,0.3807736920006427,0.15384522049824229,3370,3991,-621,channel-0,silhouette-2,dim-1,skew
channel-0 silhouette-2 dim-1 norm-1,1046,2.6191704971344336,0.5760131452549072,0.4953232704660963,0.2001270554233523,253,2906,-2653,channel-0,silhouette-2,dim-1,norm-1
channel-0 silhouette-2 dim-1 norm-2,1046,2.4928308701090405,0.5497589115442552,0.4812408138458739,0.19443727514333392,394,3058,-2664,channel-0,silhouette-2,dim-1,norm-2
channel-0 silhouette-2 dim-2 max,1026,0.8632252564986566,0.2111157823594711,0.1597792806084074,0.06455613707737318,6873,7955,-1082,channel-0,silhouette-2,dim-2,max
channel-0 silhouette-2 dim-2 mean,1026,1.761145695571519,0.397709756206268,0.1838993140890587,0.07430143184750011,1944,6936,-4992,channel-0,silhouette-2,dim-2,mean
channel-0 silhouette-2 dim-2 std,1026,1.475925016282735,0.338438959311691,0.1426803791481344,0.05764761287862424,3133,8876,-5743,channel-0,silhouette-2,dim-2,std
channel-0 silhouette-2 dim-2 sum,1026,1.7611456955715188,0.397709756206268,0.1838993140890587,0.07430143184750011,1946,6933,-4987,channel-0,silhouette-2,dim-2,sum
channel-0 silhouette-2 dim-2 percentile-25,1,0.0,0.0,0.0,0.0,16292,18361,-2069,channel-0,silhouette-2,dim-2,percentile-25
channel-0 silhouette-2 dim-2 median,1,0.0,0.0,0.0,0.0,16293,18360,-2067,channel-0,silhouette-2,dim-2,median
channel-0 silhouette-2 dim-2 percentile-75,1,0.0,0.0,0.0,0.0,16294,18359,-2065,channel-0,silhouette-2,dim-2,percentile-75
channel-0 silhouette-2 dim-2 kurtosis,973,0.360457074481997,0.1066371348936842,0.1233368860589584,0.04983219909865783,10753,10063,690,channel-0,silhouette-2,dim-2,kurtosis
channel-0 silhouette-2 dim-2 skew,968,1.0420858541667122,0.2482842309560482,0.1248937753906541,0.05046123410700521,5747,9962,-4215,channel-0,silhouette-2,dim-2,skew
channel-0 silhouette-2 dim-2 norm-1,1026,1.7611456955715188,0.397709756206268,0.1838993140890587,0.07430143184750011,1945,6934,-4989,channel-0,silhouette-2,dim-2,norm-1
channel-0 silhouette-2 dim-2 norm-2,1026,1.4886111102357191,0.3410752159111346,0.145113916808918,0.05863084293332402,3070,8738,-5668,channel-0,silhouette-2,dim-2,norm-2
channel-0 entropy dim-1,1046,2.143614470387141,0.4771893687194336,0.5127148822781344,0.2071538443277662,916,2739,-1823,channel-0,entropy,dim-1,
channel-0 entropy dim-2,1024,0.859351313540135,0.210310750666649,0.2727012860217728,0.11018037842305309,6891,4937,1954,channel-0,entropy,dim-2,
channel-0 numberofpoints dim-1,72,0.0,0.0,0.4456320168631446,0.18005013827286995,16314,3444,12870,channel-0,numberofpoints,dim-1,
channel-0 numberofpoints dim-2,35,0.0,0.0,0.2581609418587647,0.10430559636517255,16297,5143,11154,channel-0,numberofpoints,dim-2,
channel-0 amplitude-bottleneck dim-1,1046,2.0451601509190263,0.4567298915625193,0.5207258226326458,0.21039053034659963,1104,2666,-1562,channel-0,amplitude-bottleneck,dim-1,
channel-0 amplitude-bottleneck dim-2,1043,0.7231310200139549,0.1820032472603651,0.2144599178101564,0.0866489309442175,7870,5993,1877,channel-0,amplitude-bottleneck,dim-2,
channel-0 amplitude-bottleneck norm-1,1046,1.9245553043259465,0.4316673842269892,0.5704066084832393,0.23046321817740076,1429,2120,-691,channel-0,amplitude-bottleneck,norm-1,
channel-0 amplitude-bottleneck norm-2,1046,2.034024601958948,0.4544158487576,0.5264998734976054,0.21272343870437105,1136,2611,-1475,channel-0,amplitude-bottleneck,norm-2,
channel-0 amplitude-wasserstein-1 dim-1,1046,1.48716555557378,0.340774819821407,0.5791524294994005,0.23399682039555822,3083,2046,1037,channel-0,amplitude-wasserstein-1,dim-1,
channel-0 amplitude-wasserstein-1 dim-2,1043,0.698439215944483,0.176872122449879,0.2491201938647454,0.10065283385077438,8043,5278,2765,channel-0,amplitude-wasserstein-1,dim-2,
channel-0 amplitude-wasserstein-1 norm-1,1046,1.4956240291668952,0.3425325481587274,0.5562698674696501,0.2247515051991877,3038,2242,796,channel-0,amplitude-wasserstein-1,norm-1,
channel-0 amplitude-wasserstein-1 norm-2,1046,1.824925100990483,0.4109635504054495,0.5753352448429361,0.2324545509912022,1712,2084,-372,channel-0,amplitude-wasserstein-1,norm-2,
channel-0 amplitude-wasserstein-2 dim-1,1046,1.9711931310185904,0.4413590417898175,0.5612277141797467,0.22675463996488995,1277,2203,-926,channel-0,amplitude-wasserstein-2,dim-1,
channel-0 amplitude-wasserstein-2 dim-2,1043,0.8985598117478272,0.2184585432446779,0.1838143110739523,0.07426708780568002,6638,6938,-300,channel-0,amplitude-wasserstein-2,dim-2,
channel-0 amplitude-wasserstein-2 norm-1,1046,1.82470533643155,0.410917881835521,0.5193957752021379,0.2098531470017984,1713,2682,-969,channel-0,amplitude-wasserstein-2,norm-1,
channel-0 amplitude-wasserstein-2 norm-2,1046,1.9090535843950247,0.4284460214007266,0.5613046434936915,0.2267857219632403,1476,2200,-724,channel-0,amplitude-wasserstein-2,norm-2,
channel-0 amplitude-betti-1 dim-1,94,0.0,0.0,0.5331811932795922,0.21542291384320836,16315,2533,13782,channel-0,amplitude-betti-1,dim-1,
channel-0 amplitude-betti-1 dim-2,27,0.0,0.0,0.1985697636622495,0.08022878081306907,16335,6420,9915,channel-0,amplitude-betti-1,dim-2,
channel-0 amplitude-betti-1 norm-1,609,1.4109248131178205,0.3249314750384587,0.5364703925522408,0.21675185961334426,3496,2489,1007,channel-0,amplitude-betti-1,norm-1,
channel-0 amplitude-betti-1 norm-2,609,1.5994951997285864,0.3641176838119895,0.5269208250347777,0.21289351710898738,2583,2602,-19,channel-0,amplitude-betti-1,norm-2,
channel-0 amplitude-betti-2 dim-1,741,1.2721391048236157,0.2960908609964203,0.5959889301521503,0.24079932595136935,4288,1892,2396,channel-0,amplitude-betti-2,dim-1,
channel-0 amplitude-betti-2 dim-2,73,0.0,0.0,0.2448713812406601,0.09893617240924019,16337,5359,10978,channel-0,amplitude-betti-2,dim-2,
channel-0 amplitude-betti-2 norm-1,1021,1.3171397954875332,0.3054423105585897,0.5434621205234101,0.21957674997206802,4023,2386,1637,channel-0,amplitude-betti-2,norm-1,
channel-0 amplitude-betti-2 norm-2,1021,1.2680323189938507,0.2952374429714283,0.5948589970892983,0.24034279545870493,4307,1899,2408,channel-0,amplitude-betti-2,norm-2,
channel-0 amplitude-landscape-1-1 dim-1,1046,2.4578664251270856,0.5424930620896341,0.4994934207090817,0.20181193464983468,435,2871,-2436,channel-0,amplitude-landscape-1-1,dim-1,
channel-0 amplitude-landscape-1-1 dim-2,1026,1.49672936365884,0.3427622441833494,0.1878029952565404,0.0758786487156367,3033,6774,-3741,channel-0,amplitude-landscape-1-1,dim-2,
channel-0 amplitude-landscape-1-1 norm-1,1046,2.445830975961916,0.5399920139020252,0.5160740520104306,0.20851106048794998,452,2714,-2262,channel-0,amplitude-landscape-1-1,norm-1,
channel-0 amplitude-landscape-1-1 norm-2,1046,2.457389464659077,0.5423939464606532,0.5031089466194536,0.20327272722186282,436,2835,-2399,channel-0,amplitude-landscape-1-1,norm-2,
channel-0 amplitude-landscape-1-2 dim-1,1046,2.3314555504118832,0.516224022624496,0.5053636642331458,0.20418370803731045,612,2814,-2202,channel-0,amplitude-landscape-1-2,dim-1,
channel-0 amplitude-landscape-1-2 dim-2,1026,1.410215077693456,0.3247839871904833,0.1882909187903816,0.07607578603165156,3499,6761,-3262,channel-0,amplitude-landscape-1-2,dim-2,
channel-0 amplitude-landscape-1-2 norm-1,1046,2.3199940320459502,0.5138422411601764,0.5209698212032587,0.21048911387452138,636,2655,-2019,channel-0,amplitude-landscape-1-2,norm-1,
channel-0 amplitude-landscape-1-2 norm-2,1046,2.331168989020508,0.5161644732185118,0.504635586445716,0.20388954042515614,615,2817,-2202,channel-0,amplitude-landscape-1-2,norm-2,
channel-0 amplitude-landscape-2-1 dim-1,1046,2.281222359224244,0.5057852238681321,0.5189362017792928,0.20966746407238895,699,2690,-1991,channel-0,amplitude-landscape-2-1,dim-1,
channel-0 amplitude-landscape-2-1 dim-2,1026,1.3013439170473906,0.3021598195935879,0.1733568249300607,0.07004191601607644,4102,7357,-3255,channel-0,amplitude-landscape-2-1,dim-2,
channel-0 amplitude-landscape-2-1 norm-1,1046,2.2449607873321678,0.4982498226200434,0.5381255487562292,0.21742059770242736,752,2458,-1706,channel-0,amplitude-landscape-2-1,norm-1,
channel-0 amplitude-landscape-2-1 norm-2,1046,2.2790999810758072,0.5053441792549465,0.5245243975177405,0.21192528078512388,703,2632,-1929,channel-0,amplitude-landscape-2-1,norm-2,
channel-0 amplitude-landscape-2-2 dim-1,1046,2.2122520277629967,0.49145271993474,0.5402392697610892,0.2182746112041372,816,2426,-1610,channel-0,amplitude-landscape-2-2,dim-1,
channel-0 amplitude-landscape-2-2 dim-2,1026,1.2761590025592604,0.2969262230845427,0.1759507875525049,0.07108996308444758,4261,7250,-2989,channel-0,amplitude-landscape-2-2,dim-2,
channel-0 amplitude-landscape-2-2 norm-1,1046,2.1748306620485014,0.4836763056427881,0.5459819796100793,0.22059485675033902,871,2354,-1483,channel-0,amplitude-landscape-2-2,norm-1,
channel-0 amplitude-landscape-2-2 norm-2,1046,2.210198819583244,0.4910260493114602,0.5440345219233225,0.21980801915224782,819,2377,-1558,channel-0,amplitude-landscape-2-2,norm-2,
channel-0 amplitude-silhouette-1-1 dim-1,1046,2.6781884311897164,0.5882774733227416,0.5372565857615699,0.2170695077864834,215,2464,-2249,channel-0,amplitude-silhouette-1-1,dim-1,
channel-0 amplitude-silhouette-1-1 dim-2,1026,2.7262784767728743,0.5982709118473176,0.1745926692579586,0.07054123817808819,191,7291,-7100,channel-0,amplitude-silhouette-1-1,dim-2,
channel-0 amplitude-silhouette-1-1 norm-1,1046,2.6532471195790936,0.5830944991483451,0.5395765510726871,0.21800685083915547,232,2439,-2207,channel-0,amplitude-silhouette-1-1,norm-1,
channel-0 amplitude-silhouette-1-1 norm-2,1046,2.672321050336856,0.5870581916784365,0.5189559580144592,0.209675446247679,224,2688,-2464,channel-0,amplitude-silhouette-1-1,norm-2,
channel-0 amplitude-silhouette-1-2 dim-1,1046,2.6191704971344327,0.5760131452549071,0.4953232704660963,0.2001270554233523,256,2909,-2653,channel-0,amplitude-silhouette-1-2,dim-1,
channel-0 amplitude-silhouette-1-2 dim-2,1026,1.7611456955715188,0.397709756206268,0.1838993140890587,0.07430143184750011,1947,6935,-4988,channel-0,amplitude-silhouette-1-2,dim-2,
channel-0 amplitude-silhouette-1-2 norm-1,1046,2.605282207616608,0.5731270642411577,0.4936098404852906,0.19943477279263705,274,2929,-2655,channel-0,amplitude-silhouette-1-2,norm-1,
channel-0 amplitude-silhouette-1-2 norm-2,1046,2.6174742063840446,0.5756606445007854,0.5100680917114034,0.20608445301501052,258,2764,-2506,channel-0,amplitude-silhouette-1-2,norm-2,
channel-0 amplitude-silhouette-2-1 dim-1,1046,2.5802727830894328,0.567929935739477,0.5396672704596217,0.21804350448508644,297,2437,-2140,channel-0,amplitude-silhouette-2-1,dim-1,
channel-0 amplitude-silhouette-2-1 dim-2,1026,1.1234267035389904,0.2651874126411858,0.1678614818594618,0.06782161486562735,5255,7615,-2360,channel-0,amplitude-silhouette-2-1,dim-2,
channel-0 amplitude-silhouette-2-1 norm-1,1046,2.505383245328087,0.5523673804813877,0.5947612554447901,0.24030330458744167,381,1901,-1520,channel-0,amplitude-silhouette-2-1,norm-1,
channel-0 amplitude-silhouette-2-1 norm-2,1046,2.559109821452507,0.5635321283855441,0.5694671284917053,0.2300836370522137,326,2130,-1804,channel-0,amplitude-silhouette-2-1,norm-2,
channel-0 amplitude-silhouette-2-2 dim-1,1046,2.4928308701090405,0.5497589115442552,0.4812408138458739,0.19443727514333392,393,3059,-2666,channel-0,amplitude-silhouette-2-2,dim-1,
channel-0 amplitude-silhouette-2-2 dim-2,1026,1.4886111102357191,0.3410752159111346,0.145113916808918,0.05863084293332402,3069,8737,-5668,channel-0,amplitude-silhouette-2-2,dim-2,
channel-0 amplitude-silhouette-2-2 norm-1,1046,2.4516563596715004,0.541202568254342,0.518173653054204,0.20935936905632957,444,2699,-2255,channel-0,amplitude-silhouette-2-2,norm-1,
channel-0 amplitude-silhouette-2-2 norm-2,1046,2.486927179508711,0.5485320844874896,0.4959481536233251,0.2003795289768806,399,2899,-2500,channel-0,amplitude-silhouette-2-2,norm-2,
channel-0 life all max,1046,2.0451601509190263,0.4567298915625193,0.5207258226326458,0.21039053034659963,1106,2665,-1559,channel-0,life,all,max
channel-0 life all mean,1046,1.7816060848376365,0.4019615642434692,0.5370228102859372,0.21697505472853493,1865,2476,-611,channel-0,life,all,mean
channel-0 life all std,1046,2.1358934510426986,0.4755848883902909,0.5623184597567754,0.22719533741151182,932,2189,-1257,channel-0,life,all,std
channel-0 life all sum,1046,1.4956240291668952,0.3425325481587274,0.5562698674696501,0.2247515051991877,3039,2244,795,channel-0,life,all,sum
channel-0 life all percentile-25,1046,0.9040974488521794,0.2196093018955106,0.3148641171503834,0.12721556280706328,6593,4521,2072,channel-0,life,all,percentile-25
channel-0 life all median,1046,1.1925715098827183,0.2795561736417319,0.4185215257587079,0.1690965992826535,4805,3670,1135,channel-0,life,all,median
channel-0 life all percentile-75,1046,1.3264365215811154,0.3073742334663228,0.4847117729457904,0.19583965792156988,3980,3026,954,channel-0,life,all,percentile-75
channel-0 life all kurtosis,1046,0.78208516036405,0.194254318562411,0.1391268634841691,0.05621187450606415,7441,9104,-1663,channel-0,life,all,kurtosis
channel-0 life all skew,1046,0.7611695701233254,0.1899079166669404,0.1854663633351934,0.07493457179878327,7582,6871,711,channel-0,life,all,skew
channel-0 life all norm-1,1046,1.4956240291668952,0.3425325481587274,0.5562698674696501,0.2247515051991877,3037,2243,794,channel-0,life,all,norm-1
channel-0 life all norm-2,1046,1.9090535843950247,0.4284460214007265,0.5613046434936915,0.2267857219632403,1475,2201,-726,channel-0,life,all,norm-2
channel-0 life dim-1 max,1046,2.0451601509190263,0.4567298915625193,0.5207258226326458,0.21039053034659963,1105,2667,-1562,channel-0,life,dim-1,max
channel-0 life dim-1 mean,1046,1.7378871163648524,0.3928764652693966,0.5109842013921317,0.2064545917582932,2039,2758,-719,channel-0,life,dim-1,mean
channel-0 life dim-1 std,1046,2.1561503347106674,0.4797944065801892,0.5424867428937623,0.2191826650085985,903,2399,-1496,channel-0,life,dim-1,std
channel-0 life dim-1 sum,1046,1.48716555557378,0.340774819821407,0.5791524294994005,0.23399682039555822,3085,2045,1040,channel-0,life,dim-1,sum
channel-0 life dim-1 percentile-25,1046,0.7334161438804347,0.1841405659472351,0.2903879334671538,0.11732637152413299,7794,4707,3087,channel-0,life,dim-1,percentile-25
channel-0 life dim-1 median,1046,0.7946515522666162,0.196865700261704,0.3543692075883097,0.14317693166448822,7349,4170,3179,channel-0,life,dim-1,median
channel-0 life dim-1 percentile-75,1046,1.3292104846900117,0.307950681865613,0.4208361507482154,0.170031784667995,3960,3654,306,channel-0,life,dim-1,percentile-75
channel-0 life dim-1 kurtosis,1046,0.6651247623748808,0.1699491524320618,0.138008196885952,0.05575989603937313,8288,9177,-889,channel-0,life,dim-1,kurtosis
channel-0 life dim-1 skew,1046,0.5524980674233827,0.1465445592657338,0.2028263134152133,0.08194856831169003,9155,6275,2880,channel-0,life,dim-1,skew
channel-0 life dim-1 norm-1,1046,1.48716555557378,0.340774819821407,0.5791524294994005,0.23399682039555822,3084,2047,1037,channel-0,life,dim-1,norm-1
channel-0 life dim-1 norm-2,1046,1.9711931310185904,0.4413590417898175,0.5612277141797467,0.22675463996488995,1276,2204,-928,channel-0,life,dim-1,norm-2
channel-0 life dim-2 max,1043,0.7231310200139549,0.1820032472603651,0.2144599178101564,0.0866489309442175,7869,5994,1875,channel-0,life,dim-2,max
channel-0 life dim-2 mean,1043,1.196075190939176,0.2802842623932156,0.2334582864245178,0.09432490297166099,4776,5593,-817,channel-0,life,dim-2,mean
