St_len_min,K_nb_max,N_cl_max,Cl_cen,Len_min,St_edges
40,50,20,Median,40,[   0  728 1264]
40,50,20,Mode,40,[   0  706 1264]
40,50,20,Median,40,[   0  706  970 1264]
40,50,20,Mode,40,[   0  706  910 1264]
40,50,20,Median,40,[   0  161  472  706  970 1264]
40,50,20,Mode,40,[   0  533  706  910 1264]
40,50,20,Median,40,[   0   58  243  472  706  970 1264]
40,50,20,Mode,40,[   0  243  533  706  910 1264]
40,50,20,Median,40,[   0   58  243  472  706 1264]
40,50,20,Mode,40,[   0  243  533  706  910 1264]
40,50,20,Median,40,[   0   58  243  472  706  970 1183 1264]
40,50,20,Mode,40,[   0  243  533  706  910 1264]
40,50,20,Median,40,[   0   58  243  425  706  970 1183 1264]
40,50,20,Mode,40,[   0  243  472  706 1264]
40,50,20,Median,40,[   0   58  243  405  642  706  970 1183 1264]
40,50,20,Mode,40,[   0  243  405  533  663  706  765  910 1264]
40,50,20,Median,40,[   0  261  405  642  706  970 1183 1264]
40,50,20,Mode,40,[   0  180  243  405  533  663  706  765  910 1264]
