,N_clusters,K_neighb,Silh,Cal-Har,Dav-Bold,Len_min,St_edges
0,2,20,0.2959923623872749,427.15809684921857,0.8249377435973004,0,[   0  282 1046]
1,2,20,0.2959923623872749,427.15809684921857,0.8249377435973004,20,[   0  282 1046]
2,2,20,0.2959923623872749,427.15809684921857,0.8249377435973004,40,[   0  282 1046]
3,2,20,0.2959923623872749,427.15809684921857,0.8249377435973004,60,[   0  282 1046]
4,2,21,0.29509641704545636,424.64536200941865,0.824175531442229,0,[   0  282 1046]
5,2,21,0.29509641704545636,424.64536200941865,0.824175531442229,20,[   0  282 1046]
6,2,21,0.29509641704545636,424.64536200941865,0.824175531442229,40,[   0  282 1046]
7,2,21,0.29509641704545636,424.64536200941865,0.824175531442229,60,[   0  282 1046]
8,2,22,0.2896656546554303,426.62152452377546,0.8510448547186598,0,[   0  282 1046]
9,2,22,0.2896656546554303,426.62152452377546,0.8510448547186598,20,[   0  282 1046]
10,2,22,0.2896656546554303,426.62152452377546,0.8510448547186598,40,[   0  282 1046]
11,2,22,0.2896656546554303,426.62152452377546,0.8510448547186598,60,[   0  282 1046]
12,2,23,0.3016657147973132,424.349140234244,1.175747969757778,0,[   0  252  284 1046]
13,2,23,0.3016657147973132,424.349140234244,1.175747969757778,20,[   0  252  284 1046]
14,2,23,0.3016657147973132,424.349140234244,1.175747969757778,40,[   0  252 1046]
15,2,23,0.3016657147973132,424.349140234244,1.175747969757778,60,[   0  252 1046]
16,2,24,0.4044366539284635,742.7348785419088,0.8760542468260055,0,[   0  125 1046]
17,2,24,0.4044366539284635,742.7348785419088,0.8760542468260055,20,[   0  125 1046]
18,2,24,0.4044366539284635,742.7348785419088,0.8760542468260055,40,[   0  125 1046]
19,2,24,0.4044366539284635,742.7348785419088,0.8760542468260055,60,[   0  125 1046]
20,2,25,0.40110475814955426,701.5975455216211,0.8170317953745252,0,[   0  252 1046]
21,2,25,0.40110475814955426,701.5975455216211,0.8170317953745252,20,[   0  252 1046]
22,2,25,0.40110475814955426,701.5975455216211,0.8170317953745252,40,[   0  252 1046]
23,2,25,0.40110475814955426,701.5975455216211,0.8170317953745252,60,[   0  252 1046]
24,2,26,0.3858545343034067,649.2032102178698,0.8402091125595148,0,[   0  286 1046]
25,2,26,0.3858545343034067,649.2032102178698,0.8402091125595148,20,[   0  286 1046]
26,2,26,0.3858545343034067,649.2032102178698,0.8402091125595148,40,[   0  286 1046]
27,2,26,0.3858545343034067,649.2032102178698,0.8402091125595148,60,[   0  286 1046]
28,2,27,0.38899275513898635,649.4298046816672,0.8475005629325836,0,[   0  286 1046]
