name,score,mean,variance,unique_values,normalized_score
channel-0 landscape dim-1 max,0.47403138583792215,2.501110429875553e-16,1.0,1875,0.1424567132728131
channel-0 landscape dim-1 mean,0.4307186143855879,1.6295113406764964e-16,1.0,1875,0.1292566441615801
channel-0 landscape dim-1 std,0.6804026582445755,-1.0610771520684163e-16,0.9999999999999999,1875,0.2053507504585611
channel-0 landscape dim-1 sum,0.43071861438558795,7.958078640513122e-17,1.0,1875,0.1292566441615801
channel-0 landscape dim-1 norm-1,0.43071861438558795,7.958078640513122e-17,1.0,1875,0.1292566441615801
channel-0 landscape dim-1 norm-2,1.0591073355479308,-4.0358827391173693e-16,1.0000000000000002,1875,0.3207653901948524
channel-0 landscape dim-2 max,0.21469579602060904,2.813749233609997e-16,0.9999999999999999,1873,0.06342118648002418
channel-0 landscape dim-2 mean,0.2574662529505667,-3.4106051316484806e-17,0.9999999999999999,1873,0.07645597895493585
channel-0 landscape dim-2 std,0.22051197573374975,-6.347515106123561e-17,1.0,1873,0.0651937346592904
channel-0 landscape dim-2 sum,0.2574662529505667,-1.7053025658242403e-17,0.9999999999999999,1873,0.07645597895493585
channel-0 landscape dim-2 norm-1,0.2574662529505667,-1.7053025658242403e-17,0.9999999999999999,1873,0.07645597895493585
channel-0 landscape dim-2 norm-2,0.35061703450973986,2.842170943040401e-17,0.9999999999999999,1873,0.10484475928730563
channel-0 silhouette-1 dim-1 max,1.273033387765439,-1.5158245029548805e-17,1.0000000000000002,1875,0.3859618340906669
channel-0 silhouette-1 dim-1 mean,1.7305436407873753,-4.4527344774299613e-17,0.9999999999999999,1875,0.5253933864131353
channel-0 silhouette-1 dim-1 std,1.5441022498923842,2.936909974475081e-17,1.0,1875,0.46857321161280724
channel-0 silhouette-1 dim-1 sum,1.7305436407873762,1.0326554426380123e-16,1.0,1875,0.5253933864131355
channel-0 silhouette-1 dim-1 norm-1,1.7305436407873762,1.0326554426380123e-16,1.0,1875,0.5253933864131355
channel-0 silhouette-1 dim-1 norm-2,1.5629443372258134,2.4632148173016805e-17,1.0,1875,0.4743155561144715
channel-0 silhouette-1 dim-2 max,0.4176221840817247,-1.7810937909719845e-16,1.0,1873,0.12526535523397847
channel-0 silhouette-1 dim-2 mean,0.5071212967361513,1.1747639897900323e-16,1.0000000000000002,1873,0.15254124714342565
channel-0 silhouette-1 dim-2 std,0.4212011251256872,-5.968558980384841e-17,1.0,1873,0.12635607899838416
channel-0 silhouette-1 dim-2 sum,0.507121296736151,-1.7053025658242403e-17,0.9999999999999998,1873,0.1525412471434256
channel-0 silhouette-1 dim-2 norm-1,0.507121296736151,-1.7053025658242403e-17,0.9999999999999998,1873,0.1525412471434256
channel-0 silhouette-1 dim-2 norm-2,0.43485926475322345,-6.631732200427602e-18,0.9999999999999998,1873,0.13051855535279516
channel-0 silhouette-2 dim-1 max,1.6988537589525166,8.526512829121201e-18,0.9999999999999998,1875,0.5157355276264425
channel-0 silhouette-2 dim-1 mean,2.635998750844989,-5.4948638232114415e-17,0.9999999999999998,1875,0.8013413257647616
channel-0 silhouette-2 dim-1 std,1.9253632683333484,2.0179413695586846e-16,1.0,1875,0.5847669259397297
channel-0 silhouette-2 dim-1 sum,2.6359987508449887,2.3684757858670008e-17,1.0,1875,0.8013413257647615
channel-0 silhouette-2 dim-1 norm-1,2.6359987508449887,2.3684757858670008e-17,1.0,1875,0.8013413257647615
channel-0 silhouette-2 dim-1 norm-2,1.9468800966785786,-6.489623653275582e-17,1.0,1875,0.5913244287659837
channel-0 silhouette-2 dim-2 max,0.4695033111594686,-4.073778351691241e-17,1.0,1873,0.14107673003248433
channel-0 silhouette-2 dim-2 mean,0.6554873741873984,-6.252776074688882e-17,0.9999999999999998,1873,0.1977575288647253
channel-0 silhouette-2 dim-2 std,0.52597088914144,1.1747639897900323e-16,0.9999999999999999,1873,0.1582858789027257
channel-0 silhouette-2 dim-2 sum,0.655487374187398,-9.473903143468002e-18,1.0000000000000004,1873,0.19775752886472517
channel-0 silhouette-2 dim-2 norm-1,0.655487374187398,-9.473903143468002e-18,1.0000000000000004,1873,0.19775752886472517
channel-0 silhouette-2 dim-2 norm-2,0.528441669424581,-1.4210854715202004e-17,0.9999999999999999,1873,0.1590388778312756
channel-0 entropy dim-1,0.2323390622986763,4.812742796881746e-16,1.0,1875,0.0687981763702849
channel-0 entropy dim-2,0.20752326810246718,2.2547889481453848e-16,1.0,1875,0.0612352754647036
channel-0 amplitude-bottleneck dim-1,0.5972428380731222,-1.2695030212247123e-16,1.0000000000000002,1875,0.1800068314080582
channel-0 amplitude-bottleneck dim-2,0.2502266158533427,4.263256414560601e-17,0.9999999999999999,1872,0.07424961563946963
channel-0 amplitude-bottleneck norm-1,0.562015045641506,-9.473903143468003e-19,1.0,1875,0.16927075336130362
channel-0 amplitude-bottleneck norm-2,0.44843212657097203,2.1032064978498966e-16,1.0000000000000002,1875,0.13465504230627182
channel-0 amplitude-wasserstein-1 dim-1,0.37880681012131245,5.115907697472721e-17,0.9999999999999998,1875,0.11343592013491874
channel-0 amplitude-wasserstein-1 dim-2,0.24813802054977963,-7.579122514774402e-18,1.0000000000000002,1875,0.07361309201311222
channel-0 amplitude-wasserstein-1 norm-1,0.4159980577641575,-1.1368683772161604e-17,1.0000000000000002,1875,0.12477038391447165
channel-0 amplitude-wasserstein-1 norm-2,0.3800250555778578,8.715990891990563e-17,1.0,1875,0.113807194557719
channel-0 amplitude-wasserstein-2 dim-1,0.24211844300823562,3.2779704876399287e-16,1.0,1875,0.07177855598818361
channel-0 amplitude-wasserstein-2 dim-2,0.34476571160937175,-6.063298011819522e-17,0.9999999999999999,1875,0.10306150081440926
channel-0 amplitude-wasserstein-2 norm-1,0.4006308207403576,-3.979039320256561e-16,0.9999999999999999,1875,0.12008704031947469
channel-0 amplitude-wasserstein-2 norm-2,0.20762564054823848,-5.3053857603420813e-17,0.9999999999999999,1875,0.06126647465408713
channel-0 amplitude-landscape-1-1 dim-1,0.430718614385589,-4.5474735088646414e-17,0.9999999999999999,1875,0.12925664416158042
channel-0 amplitude-landscape-1-1 dim-2,0.2574662529505668,1.2884508275116484e-16,0.9999999999999999,1873,0.07645597895493589
channel-0 amplitude-landscape-1-1 norm-1,0.9374919421801369,-1.7053025658242403e-17,1.0000000000000002,1875,0.28370168949836533
