,N_clusters,K_neighb,Silh,Cal-Har,Dav-Bold,Len_min,St_edges
0,2,20,0.12967968789629936,48.57283997065495,2.1529433283530035,0,[   0  556  682 1046]
1,2,20,0.12967968789629936,48.57283997065495,2.1529433283530035,20,[   0  556  682 1046]
2,2,20,0.12967968789629936,48.57283997065495,2.1529433283530035,40,[   0  556  682 1046]
3,2,20,0.12967968789629936,48.57283997065495,2.1529433283530035,60,[   0  556  682 1046]
4,2,21,0.03967454810599734,45.23063414577833,4.655556900160438,0,[   0  439  554 1046]
5,2,21,0.03967454810599734,45.23063414577833,4.655556900160438,20,[   0  439  554 1046]
6,2,21,0.03967454810599734,45.23063414577833,4.655556900160438,40,[   0  439  554 1046]
7,2,21,0.03967454810599734,45.23063414577833,4.655556900160438,60,[   0  439  554 1046]
8,2,22,0.04007665671671276,46.02434846078068,4.613680179299551,0,[   0  439  554 1046]
9,2,22,0.04007665671671276,46.02434846078068,4.613680179299551,20,[   0  439  554 1046]
10,2,22,0.04007665671671276,46.02434846078068,4.613680179299551,40,[   0  439  554 1046]
11,2,22,0.04007665671671276,46.02434846078068,4.613680179299551,60,[   0  439  554 1046]
12,2,23,0.04024222530386924,54.67093958862658,3.3984069658652305,0,[   0  186  342 1046]
13,2,23,0.04024222530386924,54.67093958862658,3.3984069658652305,20,[   0  186  342 1046]
14,2,23,0.04024222530386924,54.67093958862658,3.3984069658652305,40,[   0  186  342 1046]
15,2,23,0.04024222530386924,54.67093958862658,3.3984069658652305,60,[   0  186  342 1046]
16,2,24,0.11543429848391662,49.27109412515353,2.1842392399359607,0,[   0  547  681 1046]
17,2,24,0.11543429848391662,49.27109412515353,2.1842392399359607,20,[   0  547  681 1046]
18,2,24,0.11543429848391662,49.27109412515353,2.1842392399359607,40,[   0  547  681 1046]
19,2,24,0.11543429848391662,49.27109412515353,2.1842392399359607,60,[   0  547  681 1046]
20,2,25,0.11543429848391662,49.27109412515353,2.1842392399359607,0,[   0  547  681 1046]
21,2,25,0.11543429848391662,49.27109412515353,2.1842392399359607,20,[   0  547  681 1046]
22,2,25,0.11543429848391662,49.27109412515353,2.1842392399359607,40,[   0  547  681 1046]
23,2,25,0.11543429848391662,49.27109412515353,2.1842392399359607,60,[   0  547  681 1046]
24,2,26,0.04273259606507597,56.16319031014119,3.2722757931104827,0,[   0  186  288 1046]
25,2,26,0.04273259606507597,56.16319031014119,3.2722757931104827,20,[   0  186  288 1046]
26,2,26,0.04273259606507597,56.16319031014119,3.2722757931104827,40,[   0  186  288 1046]
27,2,26,0.04273259606507597,56.16319031014119,3.2722757931104827,60,[   0  186  288 1046]
28,2,27,0.03601702791564351,36.69874101803131,5.1803460354435265,0,[   0  539  566 1046]
29,2,27,0.03601702791564351,36.69874101803131,5.1803460354435265,20,[   0  539  566 1046]
30,2,27,0.03601702791564351,36.69874101803131,5.1803460354435265,40,[   0  539 1046]
31,2,27,0.03601702791564351,36.69874101803131,5.1803460354435265,60,[   0  539 1046]
32,2,28,0.0384649324008788,41.70244098349256,4.858726942692347,0,[   0  459  555 1046]
33,2,28,0.0384649324008788,41.70244098349256,4.858726942692347,20,[   0  459  555 1046]
34,2,28,0.0384649324008788,41.70244098349256,4.858726942692347,40,[   0  459  555 1046]
35,2,28,0.0384649324008788,41.70244098349256,4.858726942692347,60,[   0  459  555 1046]
36,2,29,0.11508158270836834,47.87759008521067,2.475041460623209,0,[   0   92  479 1046]
37,2,29,0.11508158270836834,47.87759008521067,2.475041460623209,20,[   0   92  479 1046]
38,2,29,0.11508158270836834,47.87759008521067,2.475041460623209,40,[   0   92  479 1046]
39,2,29,0.11508158270836834,47.87759008521067,2.475041460623209,60,[   0   92  479 1046]
40,2,30,0.046691560813163974,52.181720659817515,4.032610495376199,0,[   0  128  490 1046]
41,2,30,0.046691560813163974,52.181720659817515,4.032610495376199,20,[   0  128  490 1046]
42,2,30,0.046691560813163974,52.181720659817515,4.032610495376199,40,[   0  128  490 1046]
43,2,30,0.046691560813163974,52.181720659817515,4.032610495376199,60,[   0  128  490 1046]
44,2,31,0.04948440302165407,53.368775139173884,4.054775555198297,0,[   0  186  553 1046]
45,2,31,0.04948440302165407,53.368775139173884,4.054775555198297,20,[   0  186  553 1046]
46,2,31,0.04948440302165407,53.368775139173884,4.054775555198297,40,[   0  186  553 1046]
47,2,31,0.04948440302165407,53.368775139173884,4.054775555198297,60,[   0  186  553 1046]
48,2,32,0.0424758393816478,51.77982847455979,4.326125692008635,0,[   0  261  554 1046]
49,2,32,0.0424758393816478,51.77982847455979,4.326125692008635,20,[   0  261  554 1046]
50,2,32,0.0424758393816478,51.77982847455979,4.326125692008635,40,[   0  261  554 1046]
51,2,32,0.0424758393816478,51.77982847455979,4.326125692008635,60,[   0  261  554 1046]
52,2,33,0.05453714955719303,53.80054565470878,3.5622224303890673,0,[   0  128  479 1046]
53,2,33,0.05453714955719303,53.80054565470878,3.5622224303890673,20,[   0  128  479 1046]
54,2,33,0.05453714955719303,53.80054565470878,3.5622224303890673,40,[   0  128  479 1046]
55,2,33,0.05453714955719303,53.80054565470878,3.5622224303890673,60,[   0  128  479 1046]
56,2,34,0.051834732696115986,58.10854491897144,3.7046097295552634,0,[   0  186  553 1046]
57,2,34,0.051834732696115986,58.10854491897144,3.7046097295552634,20,[   0  186  553 1046]
58,2,34,0.051834732696115986,58.10854491897144,3.7046097295552634,40,[   0  186  553 1046]
59,2,34,0.051834732696115986,58.10854491897144,3.7046097295552634,60,[   0  186  553 1046]
60,2,35,0.04038461612249605,49.599450141337854,4.421553743055892,0,[   0  328  555 1046]
61,2,35,0.04038461612249605,49.599450141337854,4.421553743055892,20,[   0  328  555 1046]
62,2,35,0.04038461612249605,49.599450141337854,4.421553743055892,40,[   0  328  555 1046]
63,2,35,0.04038461612249605,49.599450141337854,4.421553743055892,60,[   0  328  555 1046]
64,2,36,0.04100561192517911,47.83329968498986,4.523438495559867,0,[   0  349  555 1046]
65,2,36,0.04100561192517911,47.83329968498986,4.523438495559867,20,[   0  349  555 1046]
66,2,36,0.04100561192517911,47.83329968498986,4.523438495559867,40,[   0  349  555 1046]
67,2,36,0.04100561192517911,47.83329968498986,4.523438495559867,60,[   0  349  555 1046]
68,2,37,0.10794299028775177,115.75242112367113,2.5911690088306853,0,[   0  459 1046]
69,2,37,0.10794299028775177,115.75242112367113,2.5911690088306853,20,[   0  459 1046]
70,2,37,0.10794299028775177,115.75242112367113,2.5911690088306853,40,[   0  459 1046]
71,2,37,0.10794299028775177,115.75242112367113,2.5911690088306853,60,[   0  459 1046]
72,2,38,0.10944666174446505,122.11358080666301,2.6455356196457602,0,[   0  249 1046]
73,2,38,0.10944666174446505,122.11358080666301,2.6455356196457602,20,[   0  249 1046]
74,2,38,0.10944666174446505,122.11358080666301,2.6455356196457602,40,[   0  249 1046]
75,2,38,0.10944666174446505,122.11358080666301,2.6455356196457602,60,[   0  249 1046]
76,2,39,0.09807217031770868,112.88335375886965,2.8038236022766077,0,[   0  249 1046]
77,2,39,0.09807217031770868,112.88335375886965,2.8038236022766077,20,[   0  249 1046]
78,2,39,0.09807217031770868,112.88335375886965,2.8038236022766077,40,[   0  249 1046]
79,2,39,0.09807217031770868,112.88335375886965,2.8038236022766077,60,[   0  249 1046]
80,2,40,0.11473755497065379,123.06897175273781,2.5557680182612446,0,[   0  246 1046]
81,2,40,0.11473755497065379,123.06897175273781,2.5557680182612446,20,[   0  246 1046]
82,2,40,0.11473755497065379,123.06897175273781,2.5557680182612446,40,[   0  246 1046]
83,2,40,0.11473755497065379,123.06897175273781,2.5557680182612446,60,[   0  246 1046]
84,2,41,0.11308764829499761,125.21211491853413,2.5906166903209655,0,[   0  246 1046]
85,2,41,0.11308764829499761,125.21211491853413,2.5906166903209655,20,[   0  246 1046]
86,2,41,0.11308764829499761,125.21211491853413,2.5906166903209655,40,[   0  246 1046]
87,2,41,0.11308764829499761,125.21211491853413,2.5906166903209655,60,[   0  246 1046]
88,2,42,0.11444183350894922,118.85229881446492,2.537302820773013,0,[   0  444 1046]
89,2,42,0.11444183350894922,118.85229881446492,2.537302820773013,20,[   0  444 1046]
90,2,42,0.11444183350894922,118.85229881446492,2.537302820773013,40,[   0  444 1046]
91,2,42,0.11444183350894922,118.85229881446492,2.537302820773013,60,[   0  444 1046]
92,2,43,0.11082468149075904,122.5367800389776,2.670317484888375,0,[   0  249 1046]
93,2,43,0.11082468149075904,122.5367800389776,2.670317484888375,20,[   0  249 1046]
94,2,43,0.11082468149075904,122.5367800389776,2.670317484888375,40,[   0  249 1046]
95,2,43,0.11082468149075904,122.5367800389776,2.670317484888375,60,[   0  249 1046]
96,2,44,0.11148539092713425,125.91066572476608,2.5312544555636443,0,[   0  246 1046]
97,2,44,0.11148539092713425,125.91066572476608,2.5312544555636443,20,[   0  246 1046]
98,2,44,0.11148539092713425,125.91066572476608,2.5312544555636443,40,[   0  246 1046]
99,2,44,0.11148539092713425,125.91066572476608,2.5312544555636443,60,[   0  246 1046]
100,2,45,0.04428108563898537,54.643684584953974,4.194348894362664,0,[   0  249  555 1046]
101,2,45,0.04428108563898537,54.643684584953974,4.194348894362664,20,[   0  249  555 1046]
102,2,45,0.04428108563898537,54.643684584953974,4.194348894362664,40,[   0  249  555 1046]
103,2,45,0.04428108563898537,54.643684584953974,4.194348894362664,60,[   0  249  555 1046]
104,2,46,0.04432977133991267,54.68107606019641,4.19661990303633,0,[   0  249  555 1046]
105,2,46,0.04432977133991267,54.68107606019641,4.19661990303633,20,[   0  249  555 1046]
106,2,46,0.04432977133991267,54.68107606019641,4.19661990303633,40,[   0  249  555 1046]
107,2,46,0.04432977133991267,54.68107606019641,4.19661990303633,60,[   0  249  555 1046]
108,2,47,0.09910776304818332,119.12940760856539,2.793860817926941,0,[   0  246 1046]
109,2,47,0.09910776304818332,119.12940760856539,2.793860817926941,20,[   0  246 1046]
110,2,47,0.09910776304818332,119.12940760856539,2.793860817926941,40,[   0  246 1046]
111,2,47,0.09910776304818332,119.12940760856539,2.793860817926941,60,[   0  246 1046]
112,2,48,0.11044825965549922,126.95580651575322,2.604071533511371,0,[   0  248 1046]
113,2,48,0.11044825965549922,126.95580651575322,2.604071533511371,20,[   0  248 1046]
114,2,48,0.11044825965549922,126.95580651575322,2.604071533511371,40,[   0  248 1046]
115,2,48,0.11044825965549922,126.95580651575322,2.604071533511371,60,[   0  248 1046]
116,2,49,0.11303336418842473,128.6246310631137,2.608534266501584,0,[   0  246 1046]
117,2,49,0.11303336418842473,128.6246310631137,2.608534266501584,20,[   0  246 1046]
118,2,49,0.11303336418842473,128.6246310631137,2.608534266501584,40,[   0  246 1046]
119,2,49,0.11303336418842473,128.6246310631137,2.608534266501584,60,[   0  246 1046]
120,2,50,0.11042832272658226,125.63809659228858,2.659100898547934,0,[   0  171 1046]
121,2,50,0.11042832272658226,125.63809659228858,2.659100898547934,20,[   0  171 1046]
122,2,50,0.11042832272658226,125.63809659228858,2.659100898547934,40,[   0  171 1046]
123,2,50,0.11042832272658226,125.63809659228858,2.659100898547934,60,[   0  171 1046]
124,3,20,0.13480035355126993,50.30508732205838,3.8780241259710664,0,[   0  556  682  829  976 1046]
125,3,20,0.13480035355126993,50.30508732205838,3.8780241259710664,20,[   0  556  682  829  976 1046]
126,3,20,0.13480035355126993,50.30508732205838,3.8780241259710664,40,[   0  556  682  829  976 1046]
127,3,20,0.13480035355126993,50.30508732205838,3.8780241259710664,60,[   0  556  682  829  976 1046]
128,3,21,0.02624976379401678,41.25760007731864,5.184275892063664,0,[   0  439  554  650  695 1046]
129,3,21,0.02624976379401678,41.25760007731864,5.184275892063664,20,[   0  439  554  650  695 1046]
130,3,21,0.02624976379401678,41.25760007731864,5.184275892063664,40,[   0  439  554  650  695 1046]
131,3,21,0.02624976379401678,41.25760007731864,5.184275892063664,60,[   0  439  554  695 1046]
132,3,22,0.027649243290043753,49.95184980803593,4.786832581185344,0,[   0  439  554  675 1046]
133,3,22,0.027649243290043753,49.95184980803593,4.786832581185344,20,[   0  439  554  675 1046]
134,3,22,0.027649243290043753,49.95184980803593,4.786832581185344,40,[   0  439  554  675 1046]
135,3,22,0.027649243290043753,49.95184980803593,4.786832581185344,60,[   0  439  554  675 1046]
136,3,23,0.0307524544083988,49.39671104176673,3.1016555190442237,0,[   0  186  342  525  681 1046]
137,3,23,0.0307524544083988,49.39671104176673,3.1016555190442237,20,[   0  186  342  525  681 1046]
138,3,23,0.0307524544083988,49.39671104176673,3.1016555190442237,40,[   0  186  342  525  681 1046]
139,3,23,0.0307524544083988,49.39671104176673,3.1016555190442237,60,[   0  186  342  525  681 1046]
140,3,24,0.012557674371631208,48.28540886848518,3.0759614334524605,0,[   0   81  294  547  681 1046]
141,3,24,0.012557674371631208,48.28540886848518,3.0759614334524605,20,[   0   81  294  547  681 1046]
142,3,24,0.012557674371631208,48.28540886848518,3.0759614334524605,40,[   0   81  294  547  681 1046]
143,3,24,0.012557674371631208,48.28540886848518,3.0759614334524605,60,[   0   81  294  547  681 1046]
144,3,25,0.12456775502575762,48.75255167141551,3.4304958076520204,0,[   0  547  681  842  976 1046]
145,3,25,0.12456775502575762,48.75255167141551,3.4304958076520204,20,[   0  547  681  842  976 1046]
146,3,25,0.12456775502575762,48.75255167141551,3.4304958076520204,40,[   0  547  681  842  976 1046]
147,3,25,0.12456775502575762,48.75255167141551,3.4304958076520204,60,[   0  547  681  842  976 1046]
148,3,26,0.03285192159301532,49.07513725934064,3.0405756102691073,0,[   0  186  288  829  976 1046]
149,3,26,0.03285192159301532,49.07513725934064,3.0405756102691073,20,[   0  186  288  829  976 1046]
150,3,26,0.03285192159301532,49.07513725934064,3.0405756102691073,40,[   0  186  288  829  976 1046]
151,3,26,0.03285192159301532,49.07513725934064,3.0405756102691073,60,[   0  186  288  829  976 1046]
152,3,27,0.032416471780523565,62.6094923636959,5.0060253407820055,0,[   0  539  675 1046]
153,3,27,0.032416471780523565,62.6094923636959,5.0060253407820055,20,[   0  539  675 1046]
154,3,27,0.032416471780523565,62.6094923636959,5.0060253407820055,40,[   0  539  675 1046]
155,3,27,0.032416471780523565,62.6094923636959,5.0060253407820055,60,[   0  539  675 1046]
156,3,28,0.026860289670586044,40.563180811258555,5.257707041783587,0,[   0  459  555  650  695 1046]
157,3,28,0.026860289670586044,40.563180811258555,5.257707041783587,20,[   0  459  555  650  695 1046]
158,3,28,0.026860289670586044,40.563180811258555,5.257707041783587,40,[   0  459  555  650  695 1046]
159,3,28,0.026860289670586044,40.563180811258555,5.257707041783587,60,[   0  459  555  695 1046]
160,3,29,0.08048507156683934,52.115633506929015,4.396754040296015,0,[   0   92  479  682 1046]
161,3,29,0.08048507156683934,52.115633506929015,4.396754040296015,20,[   0   92  479  682 1046]
162,3,29,0.08048507156683934,52.115633506929015,4.396754040296015,40,[   0   92  479  682 1046]
163,3,29,0.08048507156683934,52.115633506929015,4.396754040296015,60,[   0   92  479  682 1046]
164,3,30,0.0549933282537361,56.944599446064245,3.355468050518688,0,[   0  128  490  682 1046]
165,3,30,0.0549933282537361,56.944599446064245,3.355468050518688,20,[   0  128  490  682 1046]
166,3,30,0.0549933282537361,56.944599446064245,3.355468050518688,40,[   0  128  490  682 1046]
167,3,30,0.0549933282537361,56.944599446064245,3.355468050518688,60,[   0  128  490  682 1046]
168,3,31,0.057763456751564995,58.30510216171202,3.343612832472593,0,[   0  186  553  682 1046]
169,3,31,0.057763456751564995,58.30510216171202,3.343612832472593,20,[   0  186  553  682 1046]
170,3,31,0.057763456751564995,58.30510216171202,3.343612832472593,40,[   0  186  553  682 1046]
171,3,31,0.057763456751564995,58.30510216171202,3.343612832472593,60,[   0  186  553  682 1046]
172,3,32,0.047456267209803144,72.3035125461411,4.491066132547441,0,[   0  261  554  675 1046]
173,3,32,0.047456267209803144,72.3035125461411,4.491066132547441,20,[   0  261  554  675 1046]
174,3,32,0.047456267209803144,72.3035125461411,4.491066132547441,40,[   0  261  554  675 1046]
175,3,32,0.047456267209803144,72.3035125461411,4.491066132547441,60,[   0  261  554  675 1046]
176,3,33,0.06332609353726779,55.91676420772053,3.1027337758752744,0,[   0  128  479  682 1046]
177,3,33,0.06332609353726779,55.91676420772053,3.1027337758752744,20,[   0  128  479  682 1046]
178,3,33,0.06332609353726779,55.91676420772053,3.1027337758752744,40,[   0  128  479  682 1046]
179,3,33,0.06332609353726779,55.91676420772053,3.1027337758752744,60,[   0  128  479  682 1046]
180,3,34,0.05087410970722673,60.739308180301414,3.9946731282237606,0,[   0  186  553  675 1046]
181,3,34,0.05087410970722673,60.739308180301414,3.9946731282237606,20,[   0  186  553  675 1046]
182,3,34,0.05087410970722673,60.739308180301414,3.9946731282237606,40,[   0  186  553  675 1046]
183,3,34,0.05087410970722673,60.739308180301414,3.9946731282237606,60,[   0  186  553  675 1046]
184,3,35,0.03676234473062498,65.70924896266904,4.764850293433248,0,[   0  328  555  675 1046]
185,3,35,0.03676234473062498,65.70924896266904,4.764850293433248,20,[   0  328  555  675 1046]
186,3,35,0.03676234473062498,65.70924896266904,4.764850293433248,40,[   0  328  555  675 1046]
187,3,35,0.03676234473062498,65.70924896266904,4.764850293433248,60,[   0  328  555  675 1046]
188,3,36,0.04056507833444829,67.79591924460135,4.898080414854638,0,[   0  349  555  675 1046]
189,3,36,0.04056507833444829,67.79591924460135,4.898080414854638,20,[   0  349  555  675 1046]
190,3,36,0.04056507833444829,67.79591924460135,4.898080414854638,40,[   0  349  555  675 1046]
191,3,36,0.04056507833444829,67.79591924460135,4.898080414854638,60,[   0  349  555  675 1046]
192,3,37,0.04656545075853298,84.13876194126955,2.818344951700545,0,[   0   91  211  459 1046]
193,3,37,0.04656545075853298,84.13876194126955,2.818344951700545,20,[   0   91  211  459 1046]
194,3,37,0.04656545075853298,84.13876194126955,2.818344951700545,40,[   0   91  211  459 1046]
195,3,37,0.04656545075853298,84.13876194126955,2.818344951700545,60,[   0   91  211  459 1046]
196,3,38,0.05174806338455195,88.47960328802348,2.804561127060346,0,[   0   91  249  300 1046]
197,3,38,0.05174806338455195,88.47960328802348,2.804561127060346,20,[   0   91  249  300 1046]
198,3,38,0.05174806338455195,88.47960328802348,2.804561127060346,40,[   0   91  249  300 1046]
199,3,38,0.05174806338455195,88.47960328802348,2.804561127060346,60,[   0   91  300 1046]
