,St_len_min,K_nb_max,N_cl_max,N_stages,Cl_cen,St_edges,Ward_dist,Cen_dist,Silh,Cal-Har,Dav-Bold,Avg-Silh,Avg-Cal-Har,Avg-Dav-Bold,AMI,ARI,FMI
0,0,35,10,3,Median,"[0, 203, 682, 1046]",94272.83073156206,22.19622340704742,0.024390480622660096,31.94649634621046,8.521892670993305,0.03898793477071522,30.6393218838211,7.124288418140161,0.5770178344574601,0.3330911092506655,0.5238731449155433
1,0,35,10,3,Mode,"[0, 186, 682, 1046]",87984.19871022519,21.849875417924466,0.020893039249586597,30.12718548215639,8.831242496661952,0.033825454276772554,28.431754505961596,7.381889397881407,0.563977168142516,0.31122017784371786,0.5084386677796978
2,0,35,10,3,Mean,"[0, 202, 725, 1046]",87105.70841382533,20.70453334674764,0.02331579040768749,30.461924257280387,10.347766050281644,0.035098637316224625,28.142652995095244,8.545608727208162,0.525574617957299,0.2935162912570978,0.4944002868817811
3,0,35,10,4,Median,"[0, 186, 556, 931, 1046]",66375.50158768373,20.664579144862717,0.01673088346183537,26.579112991251844,7.3945032608251795,0.038948231899021656,22.223608648942932,6.36876169962488,0.6199555471313114,0.38956037591271464,0.5414297825100783
4,0,35,10,4,Mode,"[0, 186, 682, 976, 1046]",66077.44956836758,21.485153205650136,0.012294626487184521,22.65223240139834,7.878927994483943,0.02638132285274107,21.017073002305082,6.684914697756917,0.6386710900009784,0.36102859181185387,0.5359080337682476
5,0,35,10,4,Mean,"[0, 188, 591, 913, 1046]",57442.07820952872,18.82977527988554,0.015307799165916383,22.893021111224655,7.93091198078799,0.03186638953233372,18.91445192906639,7.314332690447686,0.5940747300791235,0.3710550705919815,0.5229882092743261
6,0,35,10,5,Median,"[0, 186, 553, 682, 931, 1046]",108461.73338985683,31.903367811941553,0.018013206358628103,30.96305146992227,6.580561623365685,0.07045074785927312,36.04475357689735,3.9760990504863623,0.7055747518268195,0.4935254709644561,0.6028739981878196
7,0,35,10,5,Mode,"[0, 186, 554, 682, 976, 1046]",102842.52314752192,31.778430200997484,0.014674386770222548,31.450837587444262,5.930616549062432,0.05700638889022425,33.77615500180059,3.6480882504650864,0.7323214342774815,0.5017747403888327,0.6169097021032302
8,0,35,10,5,Mean,"[0, 182, 518, 683, 916, 1046]",98394.3636410873,29.528825859995735,0.016857366999642805,29.536188055849777,6.412526244067735,0.06162336540332714,32.516561340807435,4.054324984918914,0.7010737118459869,0.5117783895859744,0.6113612025358884
9,0,35,10,6,Median,"[0, 91, 238, 553, 682, 931, 1046]",81498.34086543797,29.43334696825813,-0.004438543774786911,27.378729000712674,6.393393834647057,0.059877536383387574,27.25892506793508,4.064439602745109,0.7319274635536632,0.5461863032618626,0.631068723178335
