name,score,mean,variance,unique_values,normalized_score
channel-0 landscape dim-1 max,2.6894124431192012,2.7795057231013875e-17,1.0000000000000007,2784,0.5367765884747506
channel-0 landscape dim-1 mean,3.7135240896524775,-2.5268233846376252e-18,0.9999999999999997,2784,0.7422491995795066
channel-0 landscape dim-1 std,3.538372438934877,-1.0107293538550501e-17,1.0,2784,0.7071076531142559
channel-0 landscape dim-1 sum,3.7135240896524775,-7.580470153912876e-18,0.9999999999999997,2784,0.7422491995795066
channel-0 landscape dim-1 norm-1,3.7135240896524775,-7.580470153912876e-18,0.9999999999999997,2784,0.7422491995795066
channel-0 landscape dim-1 norm-2,3.581445610921432,0.0,1.0000000000000002,2784,0.7157496377519671
channel-0 landscape dim-2 max,0.2920347383369357,-2.0214587077101001e-16,1.0,1856,0.05577878079096368
channel-0 landscape dim-2 mean,0.8821615946423953,-1.0738999384709907e-16,1.0000000000000002,1856,0.1741788658389019
channel-0 landscape dim-2 std,0.5236982012621227,-1.7687763692463376e-17,1.0,1856,0.10225857309284857
channel-0 landscape dim-2 sum,0.8821615946423953,-7.833152492376638e-17,1.0,1856,0.1741788658389019
channel-0 landscape dim-2 norm-1,0.8821615946423953,-7.833152492376638e-17,1.0,1856,0.1741788658389019
channel-0 landscape dim-2 norm-2,0.3132205025000493,-6.696081969289706e-17,1.0000000000000002,1856,0.06002938598189202
channel-0 silhouette-1 dim-1 max,3.5242093551711635,0.0,0.9999999999999999,2785,0.7042660432057302
channel-0 silhouette-1 dim-1 mean,3.735391112749965,2.5268233846376252e-18,0.9999999999999996,2785,0.7466364891373769
channel-0 silhouette-1 dim-1 std,3.6615663437701906,2.5268233846376252e-18,1.0000000000000002,2785,0.7318246587106572
channel-0 silhouette-1 dim-1 sum,3.735391112749965,1.0107293538550501e-17,0.9999999999999993,2785,0.7466364891373769
channel-0 silhouette-1 dim-1 norm-1,3.735391112749965,1.0107293538550501e-17,0.9999999999999993,2785,0.7466364891373769
channel-0 silhouette-1 dim-1 norm-2,3.681381047893945,2.5268233846376252e-18,1.0,2785,0.7358001813095437
channel-0 silhouette-1 dim-2 max,1.5042341857570911,6.443399630825944e-17,1.0,1857,0.2989883824826369
channel-0 silhouette-1 dim-2 mean,1.4977223645874118,-7.454128984680994e-17,0.9999999999999997,1857,0.29768188342727464
channel-0 silhouette-1 dim-2 std,0.5000277165335257,1.2634116923188126e-17,1.0000000000000002,1857,0.09750944606186128
channel-0 silhouette-1 dim-2 sum,1.497722364587412,-6.317058461594063e-18,0.9999999999999999,1857,0.2976818834272747
channel-0 silhouette-1 dim-2 norm-1,1.497722364587412,-6.317058461594063e-18,0.9999999999999999,1857,0.2976818834272747
channel-0 silhouette-1 dim-2 norm-2,0.4999746603337023,-1.5160940307825752e-17,1.0000000000000002,1857,0.09749880113271717
channel-0 silhouette-2 dim-1 max,3.43386864176911,2.5268233846376252e-18,0.9999999999999997,2785,0.6861405367391037
channel-0 silhouette-2 dim-1 mean,3.7296932296111676,-7.580470153912876e-18,1.0,2785,0.7454932945157148
channel-0 silhouette-2 dim-1 std,3.6257929955598494,5.0536467692752505e-18,0.9999999999999999,2785,0.7246472740088813
channel-0 silhouette-2 dim-1 sum,3.729693229611168,5.0536467692752505e-18,1.0000000000000002,2785,0.7454932945157148
channel-0 silhouette-2 dim-1 norm-1,3.729693229611168,5.0536467692752505e-18,1.0000000000000002,2785,0.7454932945157148
channel-0 silhouette-2 dim-1 norm-2,3.651954554300088,-7.580470153912876e-18,1.0000000000000004,2785,0.729896197603417
channel-0 silhouette-2 dim-2 max,1.163361301368563,-4.548282092347725e-17,1.0000000000000002,1857,0.23059736100835407
channel-0 silhouette-2 dim-2 mean,1.161094363460436,-2.7795057231013875e-17,1.0,1857,0.23014253398556608
channel-0 silhouette-2 dim-2 std,1.163192894350845,-1.6424352000144564e-17,1.0000000000000002,1857,0.23056357267113903
channel-0 silhouette-2 dim-2 sum,1.1610943634604345,3.1585292307970316e-17,1.0,1857,0.23014253398556578
channel-0 silhouette-2 dim-2 norm-1,1.1610943634604345,3.1585292307970316e-17,1.0,1857,0.23014253398556578
channel-0 silhouette-2 dim-2 norm-2,1.1631693980503224,5.0536467692752505e-18,1.0,1857,0.23055885849155128
channel-0 entropy dim-1,0.4414585562624987,-6.879276664675934e-16,0.9999999999999999,2812,0.08575842425497293
channel-0 entropy dim-2,0.0901184209437733,2.6784327877158824e-16,1.0,2812,0.01526730618770939
channel-0 amplitude-bottleneck dim-1,3.1761767177540174,0.0,1.0,2811,0.6344385248859761
channel-0 amplitude-bottleneck dim-2,0.1783715794063133,-2.0214587077101002e-17,1.0,2811,0.03297397612835896
channel-0 amplitude-bottleneck norm-1,3.071942154797852,3.0321880615651505e-17,0.9999999999999999,2812,0.6135254263088177
channel-0 amplitude-bottleneck norm-2,3.1809788159718324,1.2634116923188126e-17,1.0000000000000004,2812,0.6354019937254684
channel-0 amplitude-wasserstein-1 dim-1,0.4182986091142378,2.3752139815593676e-16,1.0,2812,0.08111172891691078
channel-0 amplitude-wasserstein-1 dim-2,0.06710639038126458,-7.580470153912875e-17,1.0,2812,0.010650288089626977
