name,score,mean,variance,unique_values,normalized_score
channel-0 landscape dim-1 max,0.07550441724577153,-1.5762893455428844e-16,1.0,1464,0.013553912987979661
channel-0 landscape dim-1 mean,0.5515371781457898,-5.456386196109984e-17,1.0000000000000002,1465,0.13576716198347083
channel-0 landscape dim-1 std,0.22820440578375695,-7.881446727714422e-18,1.0,1465,0.05275701675234653
channel-0 landscape dim-1 sum,0.5515371781457901,-1.4550363189626625e-17,0.9999999999999999,1465,0.13576716198347089
channel-0 landscape dim-1 norm-1,0.5515371781457901,-1.4550363189626625e-17,0.9999999999999999,1465,0.13576716198347089
channel-0 landscape dim-1 norm-2,0.5235988983564728,-3.4799618628523677e-16,1.0000000000000002,1465,0.1285944876953778
channel-0 landscape dim-2 max,0.2558711214429914,1.285282081750352e-16,1.0,1465,0.059859971606455065
channel-0 landscape dim-2 mean,1.0435864590583581,-7.7601937011342e-17,1.0,1465,0.26209237786257356
channel-0 landscape dim-2 std,0.4061353721859425,6.062651329011094e-17,1.0,1465,0.0984377414566824
channel-0 landscape dim-2 sum,1.0435864590583581,1.1882796604861744e-16,1.0000000000000002,1465,0.26209237786257356
channel-0 landscape dim-2 norm-1,1.0435864590583581,1.1882796604861744e-16,1.0000000000000002,1465,0.26209237786257356
channel-0 landscape dim-2 norm-2,0.42460647938632123,-1.8672966093354168e-16,1.0,1465,0.10317988151282954
channel-0 silhouette-1 dim-1 max,0.36911476360540985,-8.002699754294644e-17,0.9999999999999997,1465,0.08893333498292813
channel-0 silhouette-1 dim-1 mean,0.6558500816146373,1.1397784498540856e-16,1.0000000000000002,1465,0.16254771133259108
channel-0 silhouette-1 dim-1 std,0.20815769883410945,2.4250605316044376e-16,1.0,1465,0.04761036847682693
channel-0 silhouette-1 dim-1 sum,0.6558500816146371,-1.285282081750352e-16,1.0,1465,0.16254771133259102
channel-0 silhouette-1 dim-1 norm-1,0.6558500816146371,-1.285282081750352e-16,1.0,1465,0.16254771133259102
channel-0 silhouette-1 dim-1 norm-2,0.6708679009817681,-1.2367808711182632e-16,1.0000000000000002,1465,0.16640327894985837
channel-0 silhouette-1 dim-2 max,0.24850172503630674,4.850121063208875e-18,1.0000000000000002,1465,0.05796800543947567
channel-0 silhouette-1 dim-2 mean,1.1106969208234019,-5.82014527585065e-17,1.0000000000000002,1465,0.279321838201368
channel-0 silhouette-1 dim-2 std,0.9026059840775342,5.82014527585065e-17,1.0,1465,0.22589805825364895
channel-0 silhouette-1 dim-2 sum,1.110696920823404,1.94004842528355e-16,1.0000000000000002,1465,0.2793218382013686
channel-0 silhouette-1 dim-2 norm-1,1.110696920823404,1.94004842528355e-16,1.0000000000000002,1465,0.2793218382013686
channel-0 silhouette-1 dim-2 norm-2,0.8404851547816597,4.365108956887987e-17,1.0,1465,0.2099496004958484
channel-0 silhouette-2 dim-1 max,0.20328531436944458,-1.3822845030145293e-16,1.0000000000000002,1465,0.046359467310579425
channel-0 silhouette-2 dim-1 mean,0.2003806114050625,1.1458411011830967e-16,0.9999999999999997,1465,0.045613734630389945
channel-0 silhouette-2 dim-1 std,0.7141202557467365,-2.0491761492057496e-16,1.0,1465,0.17750757940291614
channel-0 silhouette-2 dim-1 sum,0.20038061140506225,-5.213880142949541e-17,1.0,1465,0.04561373463038988
channel-0 silhouette-2 dim-1 norm-1,0.20038061140506225,-5.213880142949541e-17,1.0,1465,0.04561373463038988
channel-0 silhouette-2 dim-1 norm-2,0.7977082096452343,6.062651329011094e-17,1.0,1465,0.1989673533132381
channel-0 silhouette-2 dim-2 max,0.8223856638938014,-7.275181594813312e-17,1.0000000000000002,1465,0.20530286655596722
channel-0 silhouette-2 dim-2 mean,1.167519325929634,-1.4550363189626625e-17,1.0,1465,0.29391001639868575
channel-0 silhouette-2 dim-2 std,0.6650231733238285,4.365108956887987e-17,1.0000000000000002,1465,0.16490274534116284
channel-0 silhouette-2 dim-2 sum,1.167519325929634,7.275181594813313e-18,1.0000000000000002,1465,0.29391001639868575
channel-0 silhouette-2 dim-2 norm-1,1.167519325929634,7.275181594813313e-18,1.0000000000000002,1465,0.29391001639868575
channel-0 silhouette-2 dim-2 norm-2,0.6695866543480958,-2.910072637925325e-17,0.9999999999999999,1465,0.16607434084574643
channel-0 entropy dim-1,0.12789604462663573,3.0786143448718335e-15,1.0,1465,0.027004564977289633
channel-0 entropy dim-2,0.11834666984297262,9.397109559967196e-17,1.0,1465,0.024552926741340148
channel-0 amplitude-bottleneck dim-1,0.07482942310764615,2.861571427293236e-16,1.0,1465,0.013380619816902008
