St_len_min,K_nb_max,N_cl_max,Cl_cen,Len_min,St_edges
40,50,20,Median,40,[   0  435 1046]
40,50,20,Mode,40,[   0  538  987 1046]
40,50,20,Median,40,[   0  649  987 1046]
40,50,20,Mode,40,[   0  107  538  987 1046]
40,50,20,Median,40,[   0  107  538  987 1046]
40,50,20,Mode,40,[   0  107  538  987 1046]
40,50,20,Median,40,[   0  107  374  538  726  987 1046]
40,50,20,Mode,40,[   0  107  397  538  726  987 1046]
40,50,20,Median,40,[   0  107  397  538  726  987 1046]
40,50,20,Mode,40,[   0  107  397  538  726  987 1046]
40,50,20,Median,40,[   0  107  257  397  538  649  726  987 1046]
40,50,20,Mode,40,[   0  107  397  538  649  726  987 1046]
40,50,20,Median,40,[   0  107  397  538  649  726  824  987 1046]
40,50,20,Mode,40,[   0  107  397  538  649  726  824  987 1046]
40,50,20,Median,40,[   0  107  397  485  538  649  726  824  987 1046]
40,50,20,Mode,40,[   0  107  397  485  538  649  726  824  987 1046]
40,50,20,Median,40,[   0  107  397  485  538  649  726  930  987 1046]
40,50,20,Mode,40,[   0  107  397  485  538  649  726  930  987 1046]
