Accuracy,AUC-ROC,Precision,Recall,F1-score,TOP-2 Accuracy,TOP-3 Accuracy,TOP-5 Accuracy,TOP-7 Accuracy,TOP-9 Accuracy
0.963985594237695,0.9992889818028341,0.9644915330755509,0.9628384271898369,0.9633215796845676,0.9879951980792316,0.9915966386554622,0.9987995198079231,1.0,1.0
0.9789915966386554,0.9998129248104929,0.9790212695793293,0.9786715786896403,0.9787895547155978,0.9909963985594238,0.9945978391356542,1.0,1.0,1.0
0.982593037214886,0.9998392369449745,0.9828261591581933,0.9821246264847515,0.9823055812643318,0.9939975990396158,0.996998799519808,0.9993997599039616,1.0,1.0
0.9849939975990396,0.999868184184984,0.9848555783599988,0.9845803443382097,0.9846471695761363,0.9957983193277311,0.996998799519808,0.9993997599039616,1.0,1.0
0.985594237695078,0.999906676014242,0.9855367626298879,0.985145847711807,0.9852670186493457,0.9957983193277311,0.9975990396158463,1.0,1.0,1.0
0.985594237695078,0.9999041216326573,0.9856694122953451,0.9850362539314051,0.9852531816112118,0.9957983193277311,0.996998799519808,1.0,1.0,1.0
0.9891956782713085,0.9998936428830735,0.9892473513858091,0.9887986555123552,0.988979242303842,0.9951980792316927,0.9981992797118847,1.0,1.0,1.0
0.9885954381752701,0.9999064052979889,0.9886752968426957,0.9882799977568555,0.9884129342434012,0.9957983193277311,0.9975990396158463,1.0,1.0,1.0
0.9897959183673469,0.9998851334946165,0.9897586547996431,0.9894014214606497,0.9895378771292707,0.9963985594237695,0.9981992797118847,1.0,1.0,1.0
0.9909963985594238,0.9998882736855108,0.9909332565918435,0.9906141317028314,0.9907436392038438,0.9963985594237695,0.9975990396158463,1.0,1.0,1.0
