St_len_min,K_nb_max,N_cl_max,Cl_cen,Len_min,St_edges
40,50,20,Median,40,[   0  230 1014 1197]
40,50,20,Mode,40,[   0  230 1197]
40,50,20,Median,40,[   0  217  457 1014 1197]
40,50,20,Mode,40,[   0  230  457  859 1197]
40,50,20,Median,40,[   0  217  457  859 1082 1197]
40,50,20,Mode,40,[   0  230  457  859 1014 1197]
40,50,20,Median,40,[   0  149  230  457  859 1082 1197]
40,50,20,Mode,40,[   0  149  230  457  859 1014 1197]
40,50,20,Median,40,[   0  149  230  375  457  859 1082 1197]
40,50,20,Mode,40,[   0  149  230  375  457  859 1014 1197]
40,50,20,Median,40,[   0  149  230  375  457  859 1014 1103 1197]
40,50,20,Mode,40,[   0  149  230  375  457  859 1014 1103 1197]
40,50,20,Median,40,[   0  149  230  375  457  859 1014 1103 1197]
40,50,20,Mode,40,[   0  149  230  375  457  859 1014 1103 1197]
40,50,20,Median,40,[   0  149  230  375  457  560  859 1014 1103 1197]
40,50,20,Mode,40,[   0  149  230  375  457  560  859 1014 1103 1197]
40,50,20,Median,40,[   0  149  230  306  375  457  560  859 1014 1103 1197]
40,50,20,Mode,40,[   0  149  230  306  375  457  560  859 1014 1103 1197]
