St_len_min,K_nb_max,N_cl_max,Cl_cen,Len_min,St_edges
40,50,20,Median,40,[   0  128  764 1046]
40,50,20,Mode,40,[   0  128  764 1046]
40,50,20,Median,40,[   0  128  568  843 1046]
40,50,20,Mode,40,[   0  128  502  764 1046]
40,50,20,Median,40,[   0  128  502  764 1046]
40,50,20,Mode,40,[   0  128  502  764  843 1046]
40,50,20,Median,40,[   0  102  568  764 1046]
40,50,20,Mode,40,[   0  128  502  764  843 1046]
40,50,20,Median,40,[   0  102  502  764 1046]
40,50,20,Mode,40,[   0  128  502  764  843 1046]
40,50,20,Median,40,[   0  102  502  764 1046]
40,50,20,Mode,40,[   0  128  502  764  843 1046]
40,50,20,Median,40,[   0  102  247  385  502  612  764  975 1046]
40,50,20,Mode,40,[   0  128  247  385  502  612  764  843 1046]
40,50,20,Median,40,[   0   70  128  247  385  502  612  764  975 1046]
40,50,20,Mode,40,[   0   70  128  247  385  502  612  764  843 1046]
40,50,20,Median,40,[   0   70  128  188  247  385  502  764  975 1046]
40,50,20,Mode,40,[   0   70  128  188  247  385  502  764  843 1046]
