St_len_min,K_nb_max,N_cl_max,Cl_cen,Len_min,St_edges,N_stages,Longest_stage,Shortest_stage,Avg_stage_length,Ward_dist,Cen_dist,Silh,Cal-Har,Dav-Bold,Avg-Silh,Avg-Cal-Har,Avg-Dav-Bold
0,35,10,Median,40,[   0  199  659 1046],3,460,199,348.6666666666667,10031.0916176767,7.4107046,0.026577728,35.37345156802749,6.41351807808033,0.061066072434186935,30.4742476465998,5.5074280347253675
0,35,10,Mode,40,[   0  141  556 1046],3,490,141,348.6666666666667,8537.6087085736,7.690421,0.04015278,33.24141354581946,4.779043191190413,0.04585842788219452,25.709974492431726,4.331690875963412
0,35,10,Median,40,[   0  199  652  856 1046],4,453,190,261.5,8757.797203410868,7.906059,0.0062005646,28.873212327253622,5.582006894410568,0.05835637450218201,27.599759499089913,4.094271993120491
0,35,10,Mode,40,[   0  141  556  798 1046],4,415,141,261.5,6872.308370794605,7.28635,0.0048672473,25.868784511926066,5.041528928412036,0.042047157883644104,20.772539185601527,4.492134117109683
0,35,10,Median,40,[   0  142  253  652  856 1046],5,399,111,209.2,4923.807170933575,7.122161,0.0009466293,24.277260407612285,5.892097778969969,0.047400180250406265,15.832358937402393,4.368059236287508
0,35,10,Mode,40,[   0  141  253  556  798 1046],5,303,112,209.2,4402.207382673551,6.6555986,0.006482252,24.678679407148984,5.716737292555634,0.05061090365052223,13.61105024651404,4.7488666373911625
0,35,10,Median,40,[   0  142  253  556  682  986 1046],6,304,60,174.33333333333334,6702.399065319883,8.632376,0.0142325545,26.66785410120917,5.638940979803568,0.07279554009437561,23.99594275058341,3.828498458297863
0,35,10,Mode,40,[   0  141  253  556  659  986 1046],6,327,60,174.33333333333334,7085.600321669209,9.228411,0.020019243,27.404512858072973,5.401750711867191,0.088435098528862,25.08212045389103,3.6503867262379286
0,35,10,Median,40,[   0  142  253  556  659  798  986 1046],7,303,60,149.42857142857142,7574.501657289081,10.07074,0.0011860335,26.921419761702204,5.06030170044201,0.1060202494263649,27.669978874875,3.2019391915481292
0,35,10,Mode,40,[   0  141  253  556  659  798  986 1046],7,303,60,149.42857142857142,7616.261963535425,10.108058,0.0025626323,27.010083282601304,5.0295274566951065,0.10875885933637619,27.59905960484151,3.195082144974577
0,35,10,Median,40,[   0  142  253  485  556  659  798  986 1046],8,232,60,130.75,5492.63341436157,9.192823,-0.053920526,24.41156094849766,4.801050291920969,0.08103537559509277,21.360725990239253,3.3618775375653818
0,35,10,Mode,40,[   0  141  253  459  556  659  798  986 1046],8,206,60,130.75,5675.899059592814,9.1518,-0.01562755,24.168954636900146,4.925693182811566,0.09109091013669968,21.76433251354937,3.5633041679657116
0,35,10,Median,40,[   0  142  252  302  485  556  659  798  986 1046],9,188,50,116.22222222222223,4597.283086985846,8.821501,-0.052570716,22.32213751268192,4.729427876076677,0.08709035813808441,18.184858119863915,3.61043473295767
0,35,10,Mode,40,[   0  141  253  341  459  556  659  798  986 1046],9,188,60,116.22222222222223,4902.176055790687,8.7334175,-0.012608998,22.201730365263998,4.819203754955563,0.08819993585348129,18.992128627955346,3.76508284650549
0,35,10,Median,40,[   0  141  193  252  302  485  556  659  798  986 1046],10,188,50,104.6,4189.786509789535,8.809686,-0.06076559,20.7168771023572,4.588125179552253,0.09301955252885818,16.406673203633474,3.5893721881318204
