St_len_min,K_nb_max,N_cl_max,Cl_cen,Len_min,St_edges
40,50,20,Median,40,[   0  574 1371 2020]
40,50,20,Mode,40,[   0  574 1371 2020]
40,50,20,Median,40,[   0  119 1396 2020]
40,50,20,Mode,40,[   0  132  574 1371 2020]
40,50,20,Median,40,[   0  119 1749 2020]
40,50,20,Mode,40,[   0  132  574 1371 1754 2020]
40,50,20,Median,40,[   0  107  574  834 1358 1749 2020]
40,50,20,Mode,40,[   0  132  574 1371 1754 2020]
40,50,20,Median,40,[   0  119  832 1116 1371 1754 2020]
40,50,20,Mode,40,[   0  132  574 1371 1754 2020]
40,50,20,Median,40,[   0  119  832 1116 1371 1544 1754 2020]
40,50,20,Mode,40,[   0  132  574  754 1059 1371 1544 1754 2020]
40,50,20,Median,40,[   0  107  574  832 1116 1371 1544 1754 2020]
40,50,20,Mode,40,[   0  132  574  754 1059 1371 1544 1754 1926 2020]
40,50,20,Median,40,[   0  107  574  631  832 1116 1371 1544 1754 2020]
40,50,20,Mode,40,[   0  132  574  631 1544 1754 1926 2020]
40,50,20,Median,40,[   0  107  352  574  631  832 1116 1371 1544 1754 2020]
40,50,20,Mode,40,[   0  132  352  574  631 1059 1371 1544 1754 1926 2020]
