St_len_min,K_nb_max,N_cl_max,Cl_cen,Len_min,St_edges
40,50,20,Median,40,[   0  269 1651]
40,50,20,Mode,40,[   0  257 1578 1651]
40,50,20,Median,40,[   0  257  972 1417 1651]
40,50,20,Mode,40,[   0  257 1578 1651]
40,50,20,Median,40,[   0  257 1578 1651]
40,50,20,Mode,40,[   0  257  718  973 1578 1651]
40,50,20,Median,40,[   0  257  973 1205 1578 1651]
40,50,20,Mode,40,[   0  257  718  973 1205 1578 1651]
40,50,20,Median,40,[   0  257  444  718  973 1205 1578 1651]
40,50,20,Mode,40,[   0  257  497  718  973 1205 1578 1651]
40,50,20,Median,40,[   0  257  718  973 1205 1417 1578 1651]
40,50,20,Mode,40,[   0  257  497  718  973 1205 1417 1578 1651]
40,50,20,Median,40,[   0  163  718  973 1205 1417 1578 1651]
40,50,20,Mode,40,[   0  257  497  718  973 1205 1417 1578 1651]
40,50,20,Median,40,[   0  163  596  718  973 1205 1417 1578 1651]
40,50,20,Mode,40,[   0  257  497  718  973 1205 1417 1578 1651]
40,50,20,Median,40,[   0  257  596  718  973 1205 1417 1578 1651]
40,50,20,Mode,40,[   0  257  497  718  973 1205 1417 1578 1651]
