St_len_min,K_nb_max,N_cl_max,Cl_cen,Len_min,St_edges
40,50,20,Median,40,[   0  186  713 1046]
40,50,20,Mode,40,[   0  186 1046]
40,50,20,Median,40,[   0  186  576  973 1046]
40,50,20,Mode,40,[   0  186  973 1046]
40,50,20,Median,40,[   0  186  556  714  973 1046]
40,50,20,Mode,40,[   0  186  556  714  973 1046]
40,50,20,Median,40,[   0  186  311  556  714  973 1046]
40,50,20,Mode,40,[   0  186  311  556  714  973 1046]
40,50,20,Median,40,[   0  186  311  556  774  973 1046]
40,50,20,Mode,40,[   0  186  311  556  714  973 1046]
40,50,20,Median,40,[   0  186  311  556  774  973 1046]
40,50,20,Mode,40,[   0  186  311  556  714  973 1046]
40,50,20,Median,40,[   0  186  311  556  714  973 1046]
40,50,20,Mode,40,[   0  186  311  556  714  973 1046]
40,50,20,Median,40,[   0  186  311  556  714  973 1046]
40,50,20,Mode,40,[   0  186  311  556  714  973 1046]
40,50,20,Median,40,[   0  186  311  514  576  643  714  973 1046]
40,50,20,Mode,40,[   0  186  311  514  576  643  714  973 1046]
