St_len_min,K_nb_max,N_cl_max,Cl_cen,Len_min,St_edges
40,50,20,Median,40,[   0  714 1623 2053]
40,50,20,Mode,40,[   0 1082 1962 2053]
40,50,20,Median,40,[   0  462 1082 1723 2053]
40,50,20,Mode,40,[   0  462 1082 1962 2053]
40,50,20,Median,40,[   0 1401 1893 2053]
40,50,20,Mode,40,[   0  462 1082 1962 2053]
40,50,20,Median,40,[   0  323  722 1082 1962 2053]
40,50,20,Mode,40,[   0  714 1082 1962 2053]
40,50,20,Median,40,[   0  323  722 1082 1962 2053]
40,50,20,Mode,40,[   0  714 1082 1962 2053]
40,50,20,Median,40,[   0  312  462  722 1082 1623 1962 2053]
40,50,20,Mode,40,[   0  323  462  714 1082 1962 2053]
40,50,20,Median,40,[   0  312  462  722 1255 1962 2053]
40,50,20,Mode,40,[   0  323  462  714 1082 1482 1647 1962 2053]
40,50,20,Median,40,[   0  218  714 1255 1482 1647 1962 2053]
40,50,20,Mode,40,[   0  228  462  714 1082 1556 1647 1962 2053]
40,50,20,Median,40,[   0  323  462  714 1255 1482 1647 1962 2053]
40,50,20,Mode,40,[   0  323  462  714 1082 1556 1647 1962 2053]
