St_len_min,K_nb_max,N_cl_max,Cl_cen,Len_min,St_edges
40,50,20,Median,40,[   0  124 1046]
40,50,20,Mode,40,[   0  124  838 1046]
40,50,20,Median,40,[   0  124  561 1046]
40,50,20,Mode,40,[   0  124  550 1046]
40,50,20,Median,40,[   0  124  558  797 1046]
40,50,20,Mode,40,[   0  124  550  838  969 1046]
40,50,20,Median,40,[   0  124  550  670  838  969 1046]
40,50,20,Mode,40,[   0  124  550  670  838  969 1046]
40,50,20,Median,40,[   0  124  550  670  838  969 1046]
40,50,20,Mode,40,[   0  124  550  670  838  969 1046]
40,50,20,Median,40,[   0  124  550  670  774  838  969 1046]
40,50,20,Mode,40,[   0  124  550  670  774  838  969 1046]
40,50,20,Median,40,[   0  124  245  495  550  670  774  838  969 1046]
40,50,20,Mode,40,[   0  124  245  495  550  670  774  838  969 1046]
40,50,20,Median,40,[   0  124  245  495  550  670  774  838  969 1046]
40,50,20,Mode,40,[   0  124  245  495  550  670  774  838  969 1046]
40,50,20,Median,40,[   0  124  319  495  550  670  774  838  969 1046]
40,50,20,Mode,40,[   0  124  306  495  550  670  774  838  969 1046]
