St_len_min,K_nb_max,N_cl_max,Cl_cen,Len_min,St_edges,N_stages,Longest_stage,Shortest_stage,Avg_stage_length,Ward_dist,Cen_dist,Silh,Cal-Har,Dav-Bold,Avg-Silh,Avg-Cal-Har,Avg-Dav-Bold
0,35,10,Median,40,[   0  202 1046],2,844,202,523.0,4781.02097174253,5.4160075,0.037162505,49.539335513649384,3.337324263953082,0.037162505090236664,49.539335513649384,3.337324263953082
0,35,10,Mode,40,[   0   45  842 1046],3,797,45,348.6666666666667,1597.573572212384,4.5769362,-0.037808064,16.54655372555983,4.925590993328164,0.004647682420909405,16.261521144403247,4.3854505084723945
0,35,10,Median,40,[   0  194  554  842 1046],4,360,194,261.5,2169.8387681369227,3.8668365,0.011117465,26.662805034447445,5.840185717986288,0.039010390639305115,24.16229684210968,5.3430587135031375
0,35,10,Mode,40,[   0   45  667  842 1046],4,622,45,261.5,1389.7813882998244,4.254876,-0.0468058,14.550951853991396,5.785535123639846,0.006682004779577255,14.197502467386295,4.740114284819977
0,35,10,Median,40,[   0  194  530  686 1046],4,360,156,261.5,3548.947386757556,5.5812125,0.011989893,33.6607449921118,6.304031756616477,0.06829782575368881,39.368749551964086,3.3389653629095606
0,35,10,Mode,40,[   0   45  554  667  842 1046],5,509,45,209.2,2910.1254330034935,6.1995287,-0.033231292,23.846934050982636,5.344282791317242,0.06410908699035645,31.490431496688352,3.0405290724947553
0,35,10,Median,40,[   0   85  213  530  686  933 1046],6,317,85,174.33333333333334,2172.0675438401786,4.7392936,-0.021614874,23.435842371672,6.694384961091051,0.05748898908495903,24.203481468948077,4.245127203925623
0,35,10,Mode,40,[   0   45  206  554  667  842 1046],6,348,45,174.33333333333334,2721.8839927064155,5.7646713,-0.024905829,26.693404878911036,5.0946219935399215,0.06907190382480621,30.51306057540745,3.2016051702109762
0,35,10,Median,40,[   0   85  213  530  681  842  976 1046],7,317,70,149.42857142857142,2724.9171302922846,5.915961,-0.01410751,26.769147756231483,5.987857461738097,0.0788552314043045,30.34004259487433,3.1262866356001346
0,35,10,Mode,40,[   0   45  206  554  667  842  976 1046],7,348,45,149.42857142857142,2713.9557210277767,6.0988617,-0.021524148,25.896782546406325,5.761485817246781,0.07750978320837021,30.27786607461287,2.976385412008645
0,35,10,Median,40,[   0   85  206  305  530  681  842  976 1046],8,225,70,130.75,2123.5888555515307,5.324235,-0.016197637,24.096334550411786,5.817575610432465,0.06708720326423645,23.66622575472687,3.655028338803279
0,35,10,Mode,40,[   0   45  206  299  554  667  842  976 1046],8,255,45,130.75,2056.541920673025,5.4634886,-0.024935873,23.312097151869825,5.675297834699293,0.0658508911728859,22.915151570031615,3.5441062623399437
0,35,10,Median,40,[   0   85  206  305  495  554  681  842  976 1046],9,190,59,116.22222222222223,1651.292669662003,5.1106405,-0.016241176,22.618161789293744,5.408244776769167,0.062009505927562714,18.540365102007577,3.72107362101182
0,35,10,Mode,40,[   0   45  206  299  495  554  667  842  976 1046],9,196,45,116.22222222222223,1567.4140984148773,5.1348877,-0.024540355,21.840824150767748,5.237463933244672,0.05842406675219536,17.539080538979498,3.629013061341168
0,35,10,Median,40,[   0   85  206  305  495  554  681  787  842  976 1046],10,190,55,104.6,1386.1376042542577,5.2497807,-0.01887186,21.92676922643024,5.29754706922879,0.06413552165031433,15.892434615016514,3.604568899900869
0,35,10,Mode,40,[   0   45  206  299  495  554  667  787  842  976 1046],10,196,45,104.6,1368.213151284164,5.3164577,-0.027202165,21.335353083700998,5.169204906087548,0.06161796301603317,15.625503469296786,3.5014279896442475
0,35,10,Median,40,[   0   45  116  206  305  495  554  681  787  842  976 1046],11,190,45,95.0909090909091,1223.2931309307114,4.972391,-0.030071773,20.23805117944739,5.365307013663106,0.05857328698039055,14.060680275598889,3.8037501717394546
0,35,10,Mode,40,[   0   45  129  206  299  495  554  667  787  842  976 1046],11,196,45,95.0909090909091,1196.2161999722255,4.9660463,-0.02954296,19.788054447362438,5.310693366830415,0.05741625279188156,13.652581969237332,3.796629776687857
0,35,10,Median,40,[   0   45  116  206  305  495  554  681  787  842  931  976 1046],12,190,45,87.16666666666667,1122.3601674137733,5.048791,-0.031109914,19.19410070409775,5.2266826193933005,0.05987878143787384,12.88670531425768,3.780600285278155
0,35,10,Mode,40,[   0   45  129  206  299  495  554  667  787  842  933  976 1046],12,196,43,87.16666666666667,1103.015772088828,5.0722184,-0.030438159,18.81180732798259,5.1734283285692735,0.059754785150289536,12.570987699723963,3.7586085642610723
0,35,10,Median,40,[   0   45  116  206  303  419  495  554  681  787  842  976 1046],12,134,45,87.16666666666667,1106.6371104190307,4.7518935,-0.033078495,18.66131045558037,5.649090039600799,0.0545300617814064,12.76101628481165,4.203350210235853
0,35,10,Mode,40,[   0   45  129  206  299  495  554  667  787  842  976 1046],11,196,45,95.0909090909091,1196.2161999722255,4.9660463,-0.02954296,19.788054447362438,5.310693366830415,0.05741625279188156,13.652581969237332,3.796629776687857
