St_len_min,K_nb_max,N_cl_max,Cl_cen,Len_min,St_edges
40,50,20,Median,40,[   0  838 1046]
40,50,20,Mode,40,[   0  485  779 1046]
40,50,20,Median,40,[   0  201  485 1046]
40,50,20,Mode,40,[   0  318  485  779 1046]
40,50,20,Median,40,[   0   97  478  779  979 1046]
40,50,20,Mode,40,[   0   97  485  779  979 1046]
40,50,20,Median,40,[   0   97  318  485  779 1046]
40,50,20,Mode,40,[   0   97  318  485  779 1046]
40,50,20,Median,40,[   0   97  318  482  979 1046]
40,50,20,Mode,40,[   0   97  318  485  779 1046]
40,50,20,Median,40,[   0   97  358  485  686  838  979 1046]
40,50,20,Mode,40,[   0   97  318  485  686  979 1046]
40,50,20,Median,40,[   0   97  358  485  779  838  979 1046]
40,50,20,Mode,40,[   0  318  485  779  838  979 1046]
40,50,20,Median,40,[   0   97  358  485  554  686  779  838  979 1046]
40,50,20,Mode,40,[   0   97  318  485  554  686  779  838  979 1046]
40,50,20,Median,40,[   0   97  318  399  485  554  686  779  838  979 1046]
40,50,20,Mode,40,[   0   97  318  399  485  554  686  779  838  979 1046]
