St_len_min,K_nb_max,N_cl_max,Cl_cen,Len_min,St_edges
40,50,20,Median,40,[   0  355  829 1046]
40,50,20,Mode,40,[   0  532  783 1046]
40,50,20,Median,40,[   0  289  532  829 1046]
40,50,20,Mode,40,[   0  355  783 1046]
40,50,20,Median,40,[   0  101  355  829 1046]
40,50,20,Mode,40,[   0   95  435  783 1046]
40,50,20,Median,40,[   0   95  289  400  570  829 1046]
40,50,20,Mode,40,[   0   95  210  435  783 1046]
40,50,20,Median,40,[   0   95  289  400  570  783  876 1046]
40,50,20,Mode,40,[   0   95  783  876 1046]
40,50,20,Median,40,[   0   95  289  400  532  643  783  876 1046]
40,50,20,Mode,40,[   0   95  435  532  643  783  876 1046]
40,50,20,Median,40,[   0   95  210  295  400  532  643  783  876 1046]
40,50,20,Mode,40,[   0   95  210  298  435  532  643  783  876 1046]
40,50,20,Median,40,[   0   95  210  298  435  532  643  783  875  970 1046]
40,50,20,Mode,40,[   0   95  210  355  435  532  643  783 1046]
40,50,20,Median,40,[   0   95  210  298  435  532  643  783  875  970 1046]
40,50,20,Mode,40,[   0   95  210  355  435  532  643  783 1046]
