,St_len_min,K_nb_max,N_cl_max,N_stages,Cl_cen,St_edges,Ward_dist,Cen_dist,Silh,Cal-Har,Dav-Bold,Avg-Silh,Avg-Cal-Har,Avg-Dav-Bold,AMI,ARI,FMI
0,60,40,20,9,Median,"[0, 81, 210, 349, 554, 682, 784, 856, 977, 1046]",51661.138058882774,28.734553441928618,0.024677422311763838,69.02842710074181,3.798691276360543,0.16167814485187407,60.80751281176867,2.241388271090078,0.8335960250884339,0.6523399505960935,0.7007902814240617
