,St_len_min,K_nb_max,N_cl_max,Cl_cen,Len_min,St_edges,N_stages,Longest_stage,Shortest_stage,Avg_stage_length,Ward_dist,Cen_dist,Silh,Cal-Har,Dav-Bold,Avg-Silh,Avg-Cal-Har,Avg-Dav-Bold,AMI,ARI,FMI
0,0,35,10,Median,40,[   0  328  842 1046],3,514,204,348.6666666666667,183227.70253060193,29.71598244705092,0.014620545479876623,18.820525848956844,8.734568963100768,0.02067745722730709,16.171557916807064,7.837928256087291,0.5625764988136305,0.3146213280449917,0.5123071452108905
1,0,35,10,Mode,40,[   0  486  976 1046],3,490,70,348.6666666666667,223137.62780337106,39.105757128346696,0.018693181097362475,17.82951921936512,6.002109767761783,0.031211900869841255,19.20988471583988,5.3809425144131415,0.5724662079117739,0.3056450139859547,0.5302528364911999
2,0,35,10,Median,40,[   0  210  554  958 1046],4,404,88,261.5,172001.55125069717,35.39429331374429,0.009310821004458028,17.51418447266445,7.591587137541078,0.02821963180899166,15.699681616332057,6.10975524635284,0.6360633851132038,0.40132612829605324,0.5575828786539581
3,0,35,10,Mode,40,[   0   92  682  976 1046],4,590,70,261.5,107894.88862547539,33.640229902085814,-0.03254683660120181,10.15463873825271,8.465016013712463,0.0027935656070879875,9.308383179061611,7.26275267710209,0.647339873627762,0.34073012902454103,0.5506130865768174
4,0,35,10,Median,40,[   0  208  525  682  976 1046],5,317,70,209.2,225679.7027696124,45.78572767883368,0.010602220273582682,19.351169479340708,6.835245393908487,0.043658364035599834,20.514080238802006,4.702622090664393,0.7391124185467403,0.5359106704685546,0.6422078976741095
5,0,35,10,Mode,40,[   0   92  486  682  976 1046],5,394,70,209.2,214515.82552531405,44.920079202288136,-0.021416147380840966,17.40938386026004,6.229836589399764,0.027525306074708256,19.155986443230447,4.77045679375844,0.7694070251607563,0.547158775022034,0.6685640195474262
6,0,35,10,Median,40,[   0   92  302  525  682  976 1046],6,294,70,174.33333333333334,169691.24735762368,43.124328238458,-0.01999437191658931,16.887887764840524,6.707768139888579,0.031859129596800206,15.368529843758362,4.879157808841412,0.8085650857002291,0.6629776004917186,0.7328543336251322
7,0,35,10,Mode,40,[   0   92  218  486  682  976 1046],6,294,70,174.33333333333334,163223.61814171576,41.604047934788774,-0.020140734101659855,16.761137376630266,6.416327568143813,0.03406208548489007,14.828020598034593,4.991727084308186,0.7871025511974786,0.5979265968879953,0.6800953482963783
8,0,35,10,Median,40,[   0   92  275  525  682  842  976 1046],7,250,70,149.42857142857142,230150.64421091494,54.067102016356536,-0.014232931854473468,18.570829093744756,7.011722135577382,0.05213279851566729,20.804666521113457,3.8633536221249503,0.8648712369826332,0.8010319525129191,0.8350633168574434
9,0,35,10,Mode,40,[   0   92  218  486  682  842  976 1046],7,268,70,149.42857142857142,220711.08076624502,52.6337550457387,-0.014810099855146404,18.287081077274493,6.876678663304589,0.051423710830339135,19.966313699193382,3.9044494907258147,0.8283375630476519,0.6944515885415818,0.7450761154536226
