,St_len_min,K_nb_max,N_cl_max,Cl_cen,Len_min,St_edges,N_stages,Longest_stage,Shortest_stage,Avg_stage_length,Ward_dist,Cen_dist,Silh,Cal-Har,Dav-Bold,Avg-Silh,Avg-Cal-Har,Avg-Dav-Bold
0,0,35,10,Median,40,[   0   92 1046],2,954,92,523.0,2476.9557373990833,5.4332147,-0.0018650386,43.184055026938225,2.004114423943459,-0.0018650386482477188,43.184055026938225,2.004114423943459
1,0,35,10,Mode,40,[   0   45  682 1046],3,637,45,348.6666666666667,938.2428776980871,3.6244326,-0.0667694,18.349884175014374,7.815191885723194,0.009316133335232735,17.191661478780944,6.28590015737007
2,0,35,10,Median,40,[   0   92  559 1046],3,487,92,348.6666666666667,3351.4145890471755,4.9512405,-0.014420062,62.55678588934341,2.77229705706153,0.06888188421726227,69.2525723581612,2.4694614384907694
3,0,35,10,Mode,40,[   0   45  682  976 1046],4,637,45,261.5,932.1300448406438,3.7940419,-0.11144195,17.91362395824959,6.498921833203772,0.011459079571068287,16.300689132330607,5.141266384955971
4,0,35,10,Median,40,[   0   81  554  682  888 1046],5,473,81,209.2,5579.915253648983,7.589828,-0.040518347,79.84496486623219,5.713112622645633,0.16764488816261292,130.0804671085051,1.79146478599438
5,0,35,10,Mode,40,[   0   45  554  682  976 1046],5,509,45,209.2,4562.481685373447,7.1358337,-0.06605082,71.86601640941606,3.3262396816201276,0.12523579597473145,103.67104491507389,1.8536573448598015
6,0,35,10,Median,40,[   0   50  342  554  682  888 1046],6,292,50,174.33333333333334,3813.810978438053,6.6155043,-0.047266126,69.33703389565186,5.4396709553144085,0.1467447727918625,93.2044942924239,2.0961332297933177
7,0,35,10,Mode,40,[   0   45  342  554  682  976 1046],6,297,45,174.33333333333334,3097.0609956794915,6.1348777,-0.061647855,65.26295365583769,4.291327693947509,0.11179953813552856,74.24924921868191,2.177178489191934
8,0,35,10,Median,40,[   0   50  342  554  682  842  976 1046],7,292,50,149.42857142857142,4647.849253062836,7.941402,-0.04630013,84.86859584100716,4.782781052823474,0.19759149849414825,115.31315254940215,1.6497203847522857
9,0,35,10,Mode,40,[   0   45  342  554  682  842  976 1046],7,297,45,149.42857142857142,4659.775329710962,8.006686,-0.046586905,85.08127979969109,4.764632266787932,0.19982381165027618,115.67334525232832,1.6253916813689189
10,0,35,10,Median,40,[   0   50  342  486  554  682  842  976 1046],8,292,50,130.75,3410.488923948109,7.041257,-0.058302287,76.33931363678231,4.820727034486749,0.16723951697349548,83.53088217385266,1.8454674475752495
11,0,35,10,Mode,40,[   0   45  342  554  682  842  976 1046],7,297,45,149.42857142857142,4659.775329710962,8.006686,-0.046586905,85.08127979969109,4.764632266787932,0.19982381165027618,115.67334525232832,1.6253916813689189
12,0,35,10,Median,40,[   0   50  233  486  554  682  842  976 1046],8,253,50,130.75,3439.229252168931,7.0453963,-0.051380407,78.93015929432218,5.376605988009277,0.17028887569904327,84.7940045268248,1.7825602669272052
13,0,35,10,Mode,40,[   0   45  154  486  554  682  842  976 1046],8,332,45,130.75,3364.084322212348,7.016366,-0.0577404,77.85207092022743,5.929466199704709,0.16930770874023438,82.65471167169949,1.7671212778868288
14,0,35,10,Median,40,[   0   92  238  486  554  682  842  976 1046],8,248,68,130.75,3390.602601636012,6.884094,-0.044274338,79.62604589137293,5.512881634673505,0.17114007472991943,83.46829963758056,1.8921522620565374
15,0,35,10,Mode,40,[   0   92  229  486  554  682  842  976 1046],8,257,68,130.75,3380.5673209953284,6.8815646,-0.04453318,79.3519080157436,5.557780424268621,0.17149214446544647,83.23114161487737,1.897716513494148
16,0,35,10,Median,40,[   0   92  238  486  554  682  842  976 1046],8,248,68,130.75,3390.602601636012,6.884094,-0.044274338,79.62604589137293,5.512881634673505,0.17114007472991943,83.46829963758056,1.8921522620565374
17,0,35,10,Mode,40,[   0   92  229  486  554  682  842  976 1046],8,257,68,130.75,3380.5673209953284,6.8815646,-0.04453318,79.3519080157436,5.557780424268621,0.17149214446544647,83.23114161487737,1.897716513494148
18,0,35,10,Median,40,[   0   92  238  486  554  682  842  976 1046],8,248,68,130.75,3390.602601636012,6.884094,-0.044274338,79.62604589137293,5.512881634673505,0.17114007472991943,83.46829963758056,1.8921522620565374
19,0,35,10,Mode,40,[   0   92  229  486  554  682  842  976 1046],8,257,68,130.75,3380.5673209953284,6.8815646,-0.04453318,79.3519080157436,5.557780424268621,0.17149214446544647,83.23114161487737,1.897716513494148
20,0,35,10,Median,40,[   0   92  238  486  554  682  842  976 1046],8,248,68,130.75,3390.602601636012,6.884094,-0.044274338,79.62604589137293,5.512881634673505,0.17114007472991943,83.46829963758056,1.8921522620565374
21,0,35,10,Mode,40,[   0   92  229  486  554  682  842  976 1046],8,257,68,130.75,3380.5673209953284,6.8815646,-0.04453318,79.3519080157436,5.557780424268621,0.17149214446544647,83.23114161487737,1.897716513494148
22,0,35,10,Median,40,[   0   92  238  486  554  682  842  931  976 1046],9,248,45,116.22222222222223,2823.9691679432503,6.9833508,-0.052747305,74.74664200368719,5.787051891264272,0.173030823469162,71.58350250003485,1.8816870589413153
23,0,35,10,Mode,40,[   0   92  229  486  554  682  842  931  976 1046],9,257,45,116.22222222222223,2815.1882973826523,6.9811378,-0.05300064,74.49448344368402,5.825980506737292,0.1733389049768448,71.37598923016957,1.8865557789492247
24,0,35,10,Median,40,[   0   92  238  486  554  682  842  931  976 1046],9,248,45,116.22222222222223,2823.9691679432503,6.9833508,-0.052747305,74.74664200368719,5.787051891264272,0.173030823469162,71.58350250003485,1.8816870589413153
