,St_len_min,K_nb_max,N_cl_max,N_stages,Cl_cen,St_edges,Ward_dist,Cen_dist,Silh,Cal-Har,Dav-Bold,Avg-Silh,Avg-Cal-Har,Avg-Dav-Bold,AMI,ARI,FMI
109,60,35,10,3,Mode,"[0, 252, 670, 1046]",307.7576049156755,1.1796152317611537,0.05808863796780683,171.3272508127423,4.670700150762632,0.1362769891098413,156.1265293569379,3.8164486401122617,0.5862891559513087,0.3540598602590497,0.5380308173587094
101,40,50,10,4,Mean,"[0, 152, 561, 814, 1046]",170.59247851361837,0.9915285081428801,0.002541982903128142,94.22514517336509,6.317115953835394,0.10006802447713782,81.59880695644944,4.461173916920213,0.7087390586472025,0.4832778451468074,0.6250242741991908
114,60,35,20,5,Median,"[0, 252, 557, 670, 857, 1046]",230.97678329118332,1.411141981634021,0.01316348091451238,117.30864320874868,4.9757220695125906,0.15662084342505983,116.15269914289365,2.0555834549301633,0.759712394715224,0.5781820934635035,0.6749686127680509
119,60,40,10,6,Mean,"[0, 125, 266, 492, 674, 847, 1046]",112.0235590205451,1.1122043014064007,-0.041322950837502787,98.69603254379307,5.77883277496018,0.12071143675443433,61.56351693055508,2.601055690354008,0.8121335620365732,0.7071802128813652,0.7626862723153977
108,60,35,10,7,Median,"[0, 136, 252, 490, 670, 789, 857, 1046]",79.59526693061612,1.0120174495872234,-0.061746790904798884,87.27228029743821,5.873591928275975,0.09642192976940873,44.26136858741737,2.96927174702641,0.8317237703541625,0.7247463314482797,0.7716787722218277
114,60,35,20,8,Median,"[0, 136, 252, 490, 566, 670, 855, 976, 1046]",107.00853113797218,1.2432048564104174,-0.05653516770091776,83.70229180454082,6.303513317186942,0.13604923204844308,56.21214339602508,2.181414397049803,0.8584358078157913,0.7705559718109978,0.8050666166194208
114,60,35,20,9,Median,"[0, 136, 252, 490, 566, 670, 789, 857, 976, 1046]",81.90511753336943,1.1455515024290635,-0.06430565551481797,74.55757989934082,6.441347759677541,0.12056784555518814,44.38708303087951,2.5121032565437043,0.8851298427704336,0.8229072559525037,0.8460406643993162
115,60,35,20,10,Mode,"[0, 136, 252, 316, 490, 566, 670, 800, 855, 977, 1046]",58.97722072427099,1.015375564623336,-0.07389427090831636,66.16318786376742,6.666996215490636,0.10237520295245979,31.32904540342307,3.0388823059739676,0.8610135281896971,0.782267327910964,0.8070477115377244
124,60,40,20,11,Mode,"[0, 105, 136, 252, 316, 490, 566, 670, 800, 862, 977, 1046]",47.99328515990538,0.9513354127759017,-0.081843609809208,61.85987822552254,6.9933599015033625,0.09735424256846559,24.794093903216122,3.235091901536731,0.8631206728481247,0.7947389676885609,0.8182452147818661
124,60,40,20,12,Mode,"[0, 105, 136, 252, 316, 490, 566, 670, 727, 800, 862, 977, 1046]",36.99155695239576,0.9097709054682703,-0.08874433207858361,56.88017557229148,6.991816287656039,0.09176698061247862,19.408584311513877,3.3198786061597407,0.8546892372673821,0.779059759209141,0.8053966205564271
115,60,35,20,13,Mode,"[0, 103, 136, 177, 252, 316, 490, 566, 609, 670, 800, 855, 977, 1046]",34.17004647469214,0.8895907643257757,-0.10628411022773168,54.087634750229796,7.7328942348072625,0.08379011348797742,18.0032266382778,4.196631313202628,0.8506759638921155,0.7642716160863624,0.7926807809147561
115,60,35,20,14,Mode,"[0, 103, 136, 177, 252, 316, 490, 566, 609, 670, 746, 800, 855, 977, 1046]",30.700990623418953,0.8714586918940169,-0.1136055252307734,50.671451846103395,7.488658274391211,0.08112919885940938,16.270460078172746,4.087772464102303,0.8435377806726159,0.7491656209566233,0.7817618181000212
76,40,35,15,15,Mode,"[0, 52, 136, 177, 252, 316, 490, 566, 609, 670, 746, 789, 862, 929, 974, 1046]",31.871270331806688,0.9476223713097435,-0.12328217380011025,49.94251869356,7.498031913566546,0.08448608282771024,17.816204943138406,2.9781528587431447,0.8204024883075091,0.6862042716933467,0.7284401413340151
111,60,35,15,16,Median,"[0, 103, 136, 177, 252, 282, 331, 415, 490, 566, 609, 670, 737, 800, 857, 974, 1046]",24.433872414010832,0.7887695512218069,-0.12552568165708664,44.672186419307025,8.56985978194554,0.06976682109858703,12.799955963410737,4.368942683446755,0.832553481448195,0.6512359374346446,0.7035326225319547
