Accuracy,AUC-ROC,Precision,Recall,F1-score,TOP-2 Accuracy,TOP-3 Accuracy,TOP-5 Accuracy,TOP-7 Accuracy,TOP-9 Accuracy
0.8199279711884754,0.9672410844871544,0.7667923054725965,0.8098656317304236,0.7799734059322003,0.8733493397358943,0.8955582232893158,0.9081632653061225,0.9105642256902761,0.9105642256902761
0.8451380552220888,0.9743137628701638,0.783794722713038,0.8347374261946909,0.8028657530888772,0.8889555822328932,0.9009603841536614,0.9087635054021609,0.9099639855942377,0.9105642256902761
0.8541416566626651,0.9761960735175906,0.7918381261309329,0.8437603220986268,0.8116276375631151,0.8925570228091236,0.9009603841536614,0.9093637454981993,0.9099639855942377,0.9117647058823529
0.8625450180072028,0.9824614120982932,0.7919366910616372,0.8521922012676739,0.8170741272103459,0.8949579831932774,0.9003601440576231,0.9093637454981993,0.9093637454981993,0.9147659063625451
0.8595438175270108,0.9849326368977984,0.7902911774747231,0.8490466525679473,0.8144389801301193,0.8937575030012005,0.9015606242496998,0.9093637454981993,0.9099639855942377,0.918967587034814
0.865546218487395,0.9833264642210139,0.8011059035613368,0.8551895194881217,0.8219896423332773,0.8961584633853541,0.9033613445378151,0.9093637454981993,0.9093637454981993,0.9453781512605042
0.868547418967587,0.9906481999364573,0.7981283299438099,0.8580272825003034,0.8230944385289917,0.8955582232893158,0.9009603841536614,0.9117647058823529,0.9477791116446579,0.996998799519808
0.9429771908763506,0.9970452647000646,0.9424707572036726,0.9418166158275831,0.9418243927972562,0.9801920768307323,0.9891956782713085,0.9981992797118847,0.9987995198079231,1.0
0.9441776710684273,0.9974390367549149,0.9445334719189875,0.9430842181768474,0.9432277671806071,0.9813925570228091,0.9909963985594238,0.9975990396158463,0.9993997599039616,1.0
0.9489795918367347,0.9977499975600485,0.9491166104891354,0.9478245955550191,0.9480416796395584,0.9849939975990396,0.9903961584633854,0.9987995198079231,0.9987995198079231,1.0
