,IV,feature
43,0.07796487020316997,greyscale -> gray -> silhouette-11
44,0.12954360435179219,greyscale -> gray -> silhouette-12
45,0.12954360435179219,greyscale -> gray -> silhouette-13
46,0.10226340407202437,greyscale -> gray -> silhouette-14
47,0.07568373525775676,greyscale -> gray -> silhouette-15
48,0.38702703949168626,greyscale -> gray -> entropy-0
49,0.4069197162073458,greyscale -> gray -> entropy-1
50,0.30877788840877135,greyscale -> gray -> number_of_points-0
51,0.3734001772623062,greyscale -> gray -> number_of_points-1
52,0.04223620492993242,greyscale -> gray -> heat-0
53,0.30084274963082513,greyscale -> gray -> heat-1
54,0.36084739285031886,greyscale -> gray -> heat-2
55,0.2722562977605221,greyscale -> gray -> heat-3
56,0.12453086683625575,greyscale -> gray -> heat-4
57,0.4042072298565066,greyscale -> gray -> heat-5
58,0.43604644880180726,greyscale -> gray -> heat-6
59,0.3383909260659409,greyscale -> gray -> heat-7
60,0.02185747787425302,greyscale -> gray -> heat-8
61,0.1860409494219942,greyscale -> gray -> heat-9
62,0.19139363867183196,greyscale -> gray -> heat-10
63,0.22008018207422347,greyscale -> gray -> heat-11
64,0.039251479399012495,greyscale -> gray -> heat-12
65,0.3625808881970556,greyscale -> gray -> heat-13
66,0.36117836127281416,greyscale -> gray -> heat-14
67,0.3428425012810839,greyscale -> gray -> heat-15
68,0.037589867999901876,greyscale -> gray -> heat-16
69,0.21302246151723367,greyscale -> gray -> heat-17
70,0.21308334970257786,greyscale -> gray -> heat-18
71,0.2127248832688509,greyscale -> gray -> heat-19
72,0.03807963500354104,greyscale -> gray -> heat-20
73,0.3309813262702216,greyscale -> gray -> heat-21
74,0.3310381183507098,greyscale -> gray -> heat-22
75,0.3309947179198089,greyscale -> gray -> heat-23
76,0.325583570025885,greyscale -> gray -> persistence_image-0
77,0.3255374101937992,greyscale -> gray -> persistence_image-1
78,0.2830251923584214,greyscale -> gray -> persistence_image-2
79,0.14230816541692262,greyscale -> gray -> persistence_image-3
80,0.396727063034188,greyscale -> gray -> persistence_image-4
81,0.3968509795786563,greyscale -> gray -> persistence_image-5
82,0.3618727045906102,greyscale -> gray -> persistence_image-6
83,0.2340264337934793,greyscale -> gray -> persistence_image-7
84,0.2995274123047584,greyscale -> gray -> persistence_image-8
85,0.29947459729887765,greyscale -> gray -> persistence_image-9
86,0.3066277185282309,greyscale -> gray -> persistence_image-10
87,0.3159624213928939,greyscale -> gray -> persistence_image-11
88,0.39022973061253907,greyscale -> gray -> persistence_image-12
89,0.3903016043622338,greyscale -> gray -> persistence_image-13
90,0.38919252698996765,greyscale -> gray -> persistence_image-14
91,0.3818276461021189,greyscale -> gray -> persistence_image-15
92,0.30623507988949755,greyscale -> gray -> persistence_image-16
93,0.3062694901854869,greyscale -> gray -> persistence_image-17
94,0.30617833750621837,greyscale -> gray -> persistence_image-18
95,0.3088865259006146,greyscale -> gray -> persistence_image-19
96,0.3761106883553624,greyscale -> gray -> persistence_image-20
97,0.3761106883553624,greyscale -> gray -> persistence_image-21
98,0.37598072177057973,greyscale -> gray -> persistence_image-22
99,0.375793737453884,greyscale -> gray -> persistence_image-23
100,0.11983743334677288,greyscale -> gray -> lifetime-0
101,0.05834458666670385,greyscale -> gray -> lifetime-1
102,0.10325905028640671,greyscale -> gray -> lifetime-2
103,0.16200780548937024,greyscale -> gray -> lifetime-3
104,0.05106583771952714,greyscale -> gray -> lifetime-4
105,0.15647650152115722,greyscale -> gray -> lifetime-5
106,0.21748783235142807,greyscale -> gray -> lifetime-6
107,0.12906539058895108,greyscale -> gray -> lifetime-7
108,0.09246911751824392,greyscale -> gray -> lifetime-8
109,0.3282046598644722,greyscale -> gray -> lifetime-9
110,0.21689633468320274,greyscale -> gray -> lifetime-10
111,0.1292373858706518,greyscale -> gray -> lifetime-11
112,0.234645910369941,greyscale -> red -> betti-0
113,0.2356465727151269,greyscale -> red -> betti-1
114,0.2692073625206055,greyscale -> red -> betti-2
115,0.2202722522671536,greyscale -> red -> betti-3
116,0.28639358644209173,greyscale -> red -> betti-4
117,0.28643028287417854,greyscale -> red -> betti-5
118,0.30876455649215145,greyscale -> red -> betti-6
119,0.2537325599103535,greyscale -> red -> betti-7
120,0.13266221329099046,greyscale -> red -> landscape-0
121,0.13265788344996834,greyscale -> red -> landscape-1
122,0.12772272664586012,greyscale -> red -> landscape-2
123,0.11232109988602677,greyscale -> red -> landscape-3
124,0.14583832619807757,greyscale -> red -> landscape-4
125,0.14583743056873844,greyscale -> red -> landscape-5
126,0.1213835185729755,greyscale -> red -> landscape-6
127,0.08935405022388072,greyscale -> red -> landscape-7
128,0.15954803705187956,greyscale -> red -> landscape-8
129,0.1595479374005578,greyscale -> red -> landscape-9
130,0.1515750990101145,greyscale -> red -> landscape-10
131,0.13425947676950273,greyscale -> red -> landscape-11
132,0.1688689868547952,greyscale -> red -> landscape-12
133,0.16886841457347693,greyscale -> red -> landscape-13
134,0.1475512913851066,greyscale -> red -> landscape-14
135,0.12053076699815378,greyscale -> red -> landscape-15
136,0.18000492208754892,greyscale -> red -> landscape-16
137,0.18000492208754892,greyscale -> red -> landscape-17
138,0.17124927943558663,greyscale -> red -> landscape-18
139,0.15068288230541638,greyscale -> red -> landscape-19
140,0.1838145170177468,greyscale -> red -> landscape-20
141,0.1838165568078242,greyscale -> red -> landscape-21
142,0.16634075606865084,greyscale -> red -> landscape-22
143,0.13913088610804525,greyscale -> red -> landscape-23
144,0.12917202951091675,greyscale -> red -> silhouette-0
145,0.12917202951091675,greyscale -> red -> silhouette-1
146,0.11830985409323934,greyscale -> red -> silhouette-2
147,0.10270765099423868,greyscale -> red -> silhouette-3
148,0.1155467744553546,greyscale -> red -> silhouette-4
149,0.1155467744553546,greyscale -> red -> silhouette-5
150,0.09544889064004954,greyscale -> red -> silhouette-6
151,0.07422144114429026,greyscale -> red -> silhouette-7
152,0.1138825483156735,greyscale -> red -> silhouette-8
153,0.1138825483156735,greyscale -> red -> silhouette-9
154,0.1037866603575079,greyscale -> red -> silhouette-10
155,0.08735518466016118,greyscale -> red -> silhouette-11
156,0.09128618600832081,greyscale -> red -> silhouette-12
157,0.09128618600832081,greyscale -> red -> silhouette-13
158,0.06840399794830944,greyscale -> red -> silhouette-14
159,0.05002135989202406,greyscale -> red -> silhouette-15
160,0.3645457761790408,greyscale -> red -> entropy-0
161,0.3954654866369663,greyscale -> red -> entropy-1
162,0.3228614356242641,greyscale -> red -> number_of_points-0
163,0.3843569869130426,greyscale -> red -> number_of_points-1
164,0.050457940244494875,greyscale -> red -> heat-0
165,0.3077069998420947,greyscale -> red -> heat-1
166,0.33993240966613875,greyscale -> red -> heat-2
167,0.2418358755797264,greyscale -> red -> heat-3
168,0.08489169861711242,greyscale -> red -> heat-4
169,0.37439069384127605,greyscale -> red -> heat-5
170,0.39752770286230293,greyscale -> red -> heat-6
171,0.30167346600104306,greyscale -> red -> heat-7
172,0.027443691979544233,greyscale -> red -> heat-8
173,0.21293357069056726,greyscale -> red -> heat-9
174,0.2156941165537647,greyscale -> red -> heat-10
175,0.2359707129488455,greyscale -> red -> heat-11
176,0.040243317758333765,greyscale -> red -> heat-12
177,0.3144133055630218,greyscale -> red -> heat-13
178,0.314380858100662,greyscale -> red -> heat-14
179,0.3050900219753369,greyscale -> red -> heat-15
180,0.02858715303732969,greyscale -> red -> heat-16
181,0.2311777946625972,greyscale -> red -> heat-17
182,0.23117730368351433,greyscale -> red -> heat-18
183,0.23095884599193958,greyscale -> red -> heat-19
184,0.034892144035065596,greyscale -> red -> heat-20
185,0.29223863243091247,greyscale -> red -> heat-21
186,0.2922570552183227,greyscale -> red -> heat-22
187,0.29223937620884577,greyscale -> red -> heat-23
188,0.3405537598873869,greyscale -> red -> persistence_image-0
189,0.3404064257457142,greyscale -> red -> persistence_image-1
190,0.28271831949471904,greyscale -> red -> persistence_image-2
191,0.1458928478055067,greyscale -> red -> persistence_image-3
192,0.3932195088920562,greyscale -> red -> persistence_image-4
193,0.3934349836698677,greyscale -> red -> persistence_image-5
194,0.37195493116775674,greyscale -> red -> persistence_image-6
195,0.23618974531506254,greyscale -> red -> persistence_image-7
196,0.3284107659822624,greyscale -> red -> persistence_image-8
197,0.3283588232070664,greyscale -> red -> persistence_image-9
198,0.3308539861894697,greyscale -> red -> persistence_image-10
199,0.32443245453551645,greyscale -> red -> persistence_image-11
200,0.3944924904914529,greyscale -> red -> persistence_image-12
201,0.39449440592364954,greyscale -> red -> persistence_image-13
202,0.39796891594957884,greyscale -> red -> persistence_image-14
203,0.39914379289561747,greyscale -> red -> persistence_image-15
204,0.3237994225654434,greyscale -> red -> persistence_image-16
205,0.3237994225654434,greyscale -> red -> persistence_image-17
206,0.3237712293311508,greyscale -> red -> persistence_image-18
207,0.3223089901090938,greyscale -> red -> persistence_image-19
208,0.3858762714528262,greyscale -> red -> persistence_image-20
209,0.3858591050630718,greyscale -> red -> persistence_image-21
210,0.3858494863694567,greyscale -> red -> persistence_image-22
211,0.38631723228000264,greyscale -> red -> persistence_image-23
212,0.16900220011897443,greyscale -> red -> lifetime-0
213,0.07194743382379795,greyscale -> red -> lifetime-1
214,0.05856644928143733,greyscale -> red -> lifetime-2
215,0.23866790681745423,greyscale -> red -> lifetime-3
216,0.11991733091706565,greyscale -> red -> lifetime-4
217,0.09490965357081912,greyscale -> red -> lifetime-5
218,0.2345873168253265,greyscale -> red -> lifetime-6
219,0.15648705072663047,greyscale -> red -> lifetime-7
220,0.11217592218813051,greyscale -> red -> lifetime-8
221,0.28925835040824277,greyscale -> red -> lifetime-9
222,0.16943390714200166,greyscale -> red -> lifetime-10
223,0.08996655140491687,greyscale -> red -> lifetime-11
224,0.20976103017319203,greyscale -> green -> betti-0
225,0.21065621281879196,greyscale -> green -> betti-1
226,0.2608782092011059,greyscale -> green -> betti-2
227,0.22852117910432546,greyscale -> green -> betti-3
228,0.32767391016620656,greyscale -> green -> betti-4
229,0.3277124369637076,greyscale -> green -> betti-5
230,0.34043327509836796,greyscale -> green -> betti-6
231,0.28178365719642157,greyscale -> green -> betti-7
232,0.0957309063761598,greyscale -> green -> landscape-0
233,0.09573299014902265,greyscale -> green -> landscape-1
234,0.09359269587336641,greyscale -> green -> landscape-2
235,0.08256108378749757,greyscale -> green -> landscape-3
236,0.2088737396616912,greyscale -> green -> landscape-4
237,0.2088755099126231,greyscale -> green -> landscape-5
238,0.1794610239425115,greyscale -> green -> landscape-6
239,0.14131013990697414,greyscale -> green -> landscape-7
240,0.11964382592789165,greyscale -> green -> landscape-8
241,0.1196471536430047,greyscale -> green -> landscape-9
242,0.11464351203901837,greyscale -> green -> landscape-10
243,0.1008677694994295,greyscale -> green -> landscape-11
244,0.22502540027231188,greyscale -> green -> landscape-12
245,0.22503202529352734,greyscale -> green -> landscape-13
246,0.1994046640838546,greyscale -> green -> landscape-14
247,0.16705065936211316,greyscale -> green -> landscape-15
248,0.14547160544171023,greyscale -> green -> landscape-16
249,0.14547088864746222,greyscale -> green -> landscape-17
250,0.13992594147749793,greyscale -> green -> landscape-18
251,0.12177609685567997,greyscale -> green -> landscape-19
252,0.23270370995202855,greyscale -> green -> landscape-20
253,0.23285860276252082,greyscale -> green -> landscape-21
254,0.21115789218740968,greyscale -> green -> landscape-22
255,0.18148201461664834,greyscale -> green -> landscape-23
256,0.10226439604143155,greyscale -> green -> silhouette-0
257,0.10226439604143155,greyscale -> green -> silhouette-1
258,0.09551380736440167,greyscale -> green -> silhouette-2
259,0.08664611985190744,greyscale -> green -> silhouette-3
260,0.17117209489867513,greyscale -> green -> silhouette-4
261,0.17117209489867513,greyscale -> green -> silhouette-5
262,0.13862917368931243,greyscale -> green -> silhouette-6
263,0.10945529484281913,greyscale -> green -> silhouette-7
264,0.0913212314789531,greyscale -> green -> silhouette-8
265,0.0913212314789531,greyscale -> green -> silhouette-9
266,0.08423525954586467,greyscale -> green -> silhouette-10
267,0.07424314261908432,greyscale -> green -> silhouette-11
268,0.14040119758671588,greyscale -> green -> silhouette-12
269,0.14040119758671588,greyscale -> green -> silhouette-13
270,0.11106019891205222,greyscale -> green -> silhouette-14
271,0.08228885911177684,greyscale -> green -> silhouette-15
272,0.39724839378395305,greyscale -> green -> entropy-0
273,0.4143319534981888,greyscale -> green -> entropy-1
274,0.34867691407556217,greyscale -> green -> number_of_points-0
275,0.4029662958261638,greyscale -> green -> number_of_points-1
276,0.04699202058980285,greyscale -> green -> heat-0
277,0.2923376178925454,greyscale -> green -> heat-1
278,0.35687661635880713,greyscale -> green -> heat-2
279,0.265045628861153,greyscale -> green -> heat-3
280,0.11875469988263306,greyscale -> green -> heat-4
281,0.4041184781832568,greyscale -> green -> heat-5
282,0.4288590793094204,greyscale -> green -> heat-6
283,0.33636651380499194,greyscale -> green -> heat-7
284,0.018951951924731605,greyscale -> green -> heat-8
285,0.17899401314005708,greyscale -> green -> heat-9
286,0.18310328372771928,greyscale -> green -> heat-10
287,0.2107086004485218,greyscale -> green -> heat-11
288,0.04246780440961686,greyscale -> green -> heat-12
289,0.36094344519633964,greyscale -> green -> heat-13
290,0.36025806362180013,greyscale -> green -> heat-14
291,0.34353992025538926,greyscale -> green -> heat-15
292,0.04098197439890586,greyscale -> green -> heat-16
293,0.2046754697260279,greyscale -> green -> heat-17
294,0.20476782217088776,greyscale -> green -> heat-18
295,0.20441924933998348,greyscale -> green -> heat-19
296,0.040771605867821754,greyscale -> green -> heat-20
297,0.33474346947486894,greyscale -> green -> heat-21
298,0.33471476418181556,greyscale -> green -> heat-22
299,0.3348887651763859,greyscale -> green -> heat-23
300,0.3508221314564368,greyscale -> green -> persistence_image-0
301,0.3508234863206975,greyscale -> green -> persistence_image-1
302,0.318089145515705,greyscale -> green -> persistence_image-2
303,0.16884331831544636,greyscale -> green -> persistence_image-3
304,0.40913418868682966,greyscale -> green -> persistence_image-4
305,0.4090259954273657,greyscale -> green -> persistence_image-5
306,0.40545545232012614,greyscale -> green -> persistence_image-6
307,0.2748284923170413,greyscale -> green -> persistence_image-7
308,0.33844571942457263,greyscale -> green -> persistence_image-8
309,0.33839414442075777,greyscale -> green -> persistence_image-9
310,0.345862601351738,greyscale -> green -> persistence_image-10
311,0.3550361016148289,greyscale -> green -> persistence_image-11
312,0.4127266185247271,greyscale -> green -> persistence_image-12
313,0.4126987872431455,greyscale -> green -> persistence_image-13
314,0.41474133481970565,greyscale -> green -> persistence_image-14
315,0.41291022181709747,greyscale -> green -> persistence_image-15
316,0.34589120916232924,greyscale -> green -> persistence_image-16
317,0.34589120916232924,greyscale -> green -> persistence_image-17
318,0.34641865151044005,greyscale -> green -> persistence_image-18
319,0.3510833403329929,greyscale -> green -> persistence_image-19
320,0.4037263116428483,greyscale -> green -> persistence_image-20
321,0.4037263116428483,greyscale -> green -> persistence_image-21
322,0.4037897273084023,greyscale -> green -> persistence_image-22
323,0.4038194147710655,greyscale -> green -> persistence_image-23
324,0.15921351189895716,greyscale -> green -> lifetime-0
325,0.07722885791649842,greyscale -> green -> lifetime-1
326,0.08647598952721341,greyscale -> green -> lifetime-2
327,0.20371674658107494,greyscale -> green -> lifetime-3
328,0.07510816917746552,greyscale -> green -> lifetime-4
329,0.1359047527548156,greyscale -> green -> lifetime-5
330,0.20886640309220667,greyscale -> green -> lifetime-6
331,0.11669693203806981,greyscale -> green -> lifetime-7
332,0.08234882719678376,greyscale -> green -> lifetime-8
333,0.33225087600766545,greyscale -> green -> lifetime-9
334,0.22630317317917198,greyscale -> green -> lifetime-10
335,0.14169869265439808,greyscale -> green -> lifetime-11
336,0.1738982944912487,greyscale -> blue -> betti-0
337,0.17575472014538754,greyscale -> blue -> betti-1
338,0.28347204336845827,greyscale -> blue -> betti-2
339,0.3072115292599178,greyscale -> blue -> betti-3
340,0.36694429945688145,greyscale -> blue -> betti-4
341,0.36699294640015506,greyscale -> blue -> betti-5
342,0.3829690206143006,greyscale -> blue -> betti-6
343,0.30529229781534084,greyscale -> blue -> betti-7
344,0.14340224660525006,greyscale -> blue -> landscape-0
345,0.14340458771168638,greyscale -> blue -> landscape-1
346,0.13838852845299085,greyscale -> blue -> landscape-2
347,0.12848096926876992,greyscale -> blue -> landscape-3
348,0.24307917634433382,greyscale -> blue -> landscape-4
349,0.24307573478574954,greyscale -> blue -> landscape-5
350,0.21594975094534902,greyscale -> blue -> landscape-6
351,0.17643666142729061,greyscale -> blue -> landscape-7
352,0.1344628892624353,greyscale -> blue -> landscape-8
353,0.1344612633242171,greyscale -> blue -> landscape-9
354,0.13097330271853289,greyscale -> blue -> landscape-10
355,0.12158456944681892,greyscale -> blue -> landscape-11
356,0.25472302616297304,greyscale -> blue -> landscape-12
357,0.25471849914110917,greyscale -> blue -> landscape-13
358,0.23300963707484457,greyscale -> blue -> landscape-14
359,0.19587631020904575,greyscale -> blue -> landscape-15
360,0.14361883631102285,greyscale -> blue -> landscape-16
361,0.14361942605049102,greyscale -> blue -> landscape-17
362,0.13913526036306967,greyscale -> blue -> landscape-18
363,0.12496153477081134,greyscale -> blue -> landscape-19
364,0.26171240696853826,greyscale -> blue -> landscape-20
365,0.26171240696853826,greyscale -> blue -> landscape-21
366,0.24284804986479816,greyscale -> blue -> landscape-22
367,0.21014561855214314,greyscale -> blue -> landscape-23
368,0.17008237156895123,greyscale -> blue -> silhouette-0
369,0.17008237156895123,greyscale -> blue -> silhouette-1
370,0.16172698219667392,greyscale -> blue -> silhouette-2
371,0.14967257738600967,greyscale -> blue -> silhouette-3
372,0.1958958134475331,greyscale -> blue -> silhouette-4
373,0.1958958134475331,greyscale -> blue -> silhouette-5
374,0.1611995110120864,greyscale -> blue -> silhouette-6
375,0.12419849359749671,greyscale -> blue -> silhouette-7
376,0.15542918912906412,greyscale -> blue -> silhouette-8
377,0.15542918912906412,greyscale -> blue -> silhouette-9
378,0.14672320236913972,greyscale -> blue -> silhouette-10
379,0.13655072587420125,greyscale -> blue -> silhouette-11
380,0.1682896587540902,greyscale -> blue -> silhouette-12
381,0.1682896587540902,greyscale -> blue -> silhouette-13
382,0.13606631053927443,greyscale -> blue -> silhouette-14
383,0.10106747311531691,greyscale -> blue -> silhouette-15
384,0.4737838921850841,greyscale -> blue -> entropy-0
385,0.40064062089587066,greyscale -> blue -> entropy-1
386,0.3982020729665139,greyscale -> blue -> number_of_points-0
387,0.42879746504626204,greyscale -> blue -> number_of_points-1
388,0.052068518876557425,greyscale -> blue -> heat-0
389,0.24873537209931967,greyscale -> blue -> heat-1
390,0.41682696569800526,greyscale -> blue -> heat-2
391,0.3718652817340469,greyscale -> blue -> heat-3
392,0.11640809756177095,greyscale -> blue -> heat-4
393,0.4333285175626594,greyscale -> blue -> heat-5
394,0.4500759332747075,greyscale -> blue -> heat-6
395,0.3490571258202336,greyscale -> blue -> heat-7
396,0.02394353522980142,greyscale -> blue -> heat-8
397,0.11564977540623746,greyscale -> blue -> heat-9
398,0.12245684423431775,greyscale -> blue -> heat-10
399,0.16675502286081115,greyscale -> blue -> heat-11
400,0.05024625805233198,greyscale -> blue -> heat-12
401,0.3987194490860025,greyscale -> blue -> heat-13
402,0.39839470796662446,greyscale -> blue -> heat-14
403,0.38715653940112577,greyscale -> blue -> heat-15
404,0.025450426895376785,greyscale -> blue -> heat-16
405,0.1649795217732455,greyscale -> blue -> heat-17
406,0.16507266018263694,greyscale -> blue -> heat-18
407,0.1648032242033703,greyscale -> blue -> heat-19
408,0.04479835511152234,greyscale -> blue -> heat-20
409,0.37166652934766714,greyscale -> blue -> heat-21
410,0.3715990068145522,greyscale -> blue -> heat-22
411,0.3716285541059932,greyscale -> blue -> heat-23
412,0.3614862451887899,greyscale -> blue -> persistence_image-0
413,0.3613902019722956,greyscale -> blue -> persistence_image-1
414,0.41511854901264594,greyscale -> blue -> persistence_image-2
415,0.2779787310576569,greyscale -> blue -> persistence_image-3
416,0.43702309896539027,greyscale -> blue -> persistence_image-4
417,0.43713725092070066,greyscale -> blue -> persistence_image-5
418,0.4255354695118919,greyscale -> blue -> persistence_image-6
419,0.3040565839511673,greyscale -> blue -> persistence_image-7
420,0.3514417090770803,greyscale -> blue -> persistence_image-8
421,0.35146695337772993,greyscale -> blue -> persistence_image-9
422,0.3754694389977685,greyscale -> blue -> persistence_image-10
423,0.4219751320342463,greyscale -> blue -> persistence_image-11
424,0.44007411315283473,greyscale -> blue -> persistence_image-12
425,0.4400185936926568,greyscale -> blue -> persistence_image-13
426,0.4433787008073434,greyscale -> blue -> persistence_image-14
427,0.4422397472640138,greyscale -> blue -> persistence_image-15
428,0.39306057845003495,greyscale -> blue -> persistence_image-16
429,0.39306057845003495,greyscale -> blue -> persistence_image-17
430,0.3930493342609988,greyscale -> blue -> persistence_image-18
431,0.40281445669218224,greyscale -> blue -> persistence_image-19
432,0.4337184078714126,greyscale -> blue -> persistence_image-20
433,0.4337184078714126,greyscale -> blue -> persistence_image-21
434,0.4337868607536777,greyscale -> blue -> persistence_image-22
435,0.43243325793984716,greyscale -> blue -> persistence_image-23
436,0.09337916736330912,greyscale -> blue -> lifetime-0
437,0.15316562361658523,greyscale -> blue -> lifetime-1
438,0.26769368481996725,greyscale -> blue -> lifetime-2
439,0.07482163523817838,greyscale -> blue -> lifetime-3
440,0.0718275785975427,greyscale -> blue -> lifetime-4
441,0.27974797883704117,greyscale -> blue -> lifetime-5
442,0.1734078725739887,greyscale -> blue -> lifetime-6
443,0.11057205725321889,greyscale -> blue -> lifetime-7
444,0.12844887575872832,greyscale -> blue -> lifetime-8
445,0.368039155648426,greyscale -> blue -> lifetime-9
446,0.2657551827601102,greyscale -> blue -> lifetime-10
447,0.17786054649282745,greyscale -> blue -> lifetime-11
448,0.313099484957303,inverted_greyscale -> gray -> betti-0
449,0.31461983417901684,inverted_greyscale -> gray -> betti-1
450,0.33311948042678385,inverted_greyscale -> gray -> betti-2
451,0.27536640842312776,inverted_greyscale -> gray -> betti-3
452,0.22367580608305535,inverted_greyscale -> gray -> betti-4
453,0.22360700368026734,inverted_greyscale -> gray -> betti-5
454,0.2777744109826135,inverted_greyscale -> gray -> betti-6
455,0.2473616032394845,inverted_greyscale -> gray -> betti-7
456,0.2061410396980971,inverted_greyscale -> gray -> landscape-0
457,0.2061410396980971,inverted_greyscale -> gray -> landscape-1
458,0.1792476539861504,inverted_greyscale -> gray -> landscape-2
459,0.13923233731902526,inverted_greyscale -> gray -> landscape-3
460,0.07278919761004782,inverted_greyscale -> gray -> landscape-4
461,0.07278919761004782,inverted_greyscale -> gray -> landscape-5
462,0.07151355436378103,inverted_greyscale -> gray -> landscape-6
463,0.06330856396044028,inverted_greyscale -> gray -> landscape-7
464,0.2178103819265399,inverted_greyscale -> gray -> landscape-8
465,0.2178103819265399,inverted_greyscale -> gray -> landscape-9
466,0.19593001355296316,inverted_greyscale -> gray -> landscape-10
467,0.16269992133019073,inverted_greyscale -> gray -> landscape-11
468,0.10520687716491417,inverted_greyscale -> gray -> landscape-12
469,0.10520687716491417,inverted_greyscale -> gray -> landscape-13
470,0.100386338366865,inverted_greyscale -> gray -> landscape-14
471,0.08472803543990118,inverted_greyscale -> gray -> landscape-15
472,0.23102972287810475,inverted_greyscale -> gray -> landscape-16
473,0.23102972287810475,inverted_greyscale -> gray -> landscape-17
474,0.21299861130636571,inverted_greyscale -> gray -> landscape-18
475,0.18508300128764552,inverted_greyscale -> gray -> landscape-19
476,0.1365438575662752,inverted_greyscale -> gray -> landscape-20
477,0.1365438575662752,inverted_greyscale -> gray -> landscape-21
478,0.12833685986633928,inverted_greyscale -> gray -> landscape-22
479,0.1088696655645309,inverted_greyscale -> gray -> landscape-23
480,0.16133429786905712,inverted_greyscale -> gray -> silhouette-0
481,0.16133429786905712,inverted_greyscale -> gray -> silhouette-1
482,0.1320426720996796,inverted_greyscale -> gray -> silhouette-2
483,0.09965326307934887,inverted_greyscale -> gray -> silhouette-3
484,0.10752820614583694,inverted_greyscale -> gray -> silhouette-4
485,0.10752820614583694,inverted_greyscale -> gray -> silhouette-5
486,0.11114896431162749,inverted_greyscale -> gray -> silhouette-6
487,0.11680754073695818,inverted_greyscale -> gray -> silhouette-7
488,0.13967283131960292,inverted_greyscale -> gray -> silhouette-8
489,0.13967283131960292,inverted_greyscale -> gray -> silhouette-9
490,0.1127144666341657,inverted_greyscale -> gray -> silhouette-10
491,0.08471249192121583,inverted_greyscale -> gray -> silhouette-11
492,0.08141363609456563,inverted_greyscale -> gray -> silhouette-12
493,0.08141363609456563,inverted_greyscale -> gray -> silhouette-13
494,0.08032056354178864,inverted_greyscale -> gray -> silhouette-14
495,0.08222400369069661,inverted_greyscale -> gray -> silhouette-15
496,0.3888915333523946,inverted_greyscale -> gray -> entropy-0
497,0.42559096190379836,inverted_greyscale -> gray -> entropy-1
498,0.3262305046361237,inverted_greyscale -> gray -> number_of_points-0
499,0.3826433194971271,inverted_greyscale -> gray -> number_of_points-1
500,0.10924015065223941,inverted_greyscale -> gray -> heat-0
501,0.3943039189147903,inverted_greyscale -> gray -> heat-1
502,0.41099564054472054,inverted_greyscale -> gray -> heat-2
503,0.3092992894991105,inverted_greyscale -> gray -> heat-3
504,0.046336311352963136,inverted_greyscale -> gray -> heat-4
505,0.3226782817934667,inverted_greyscale -> gray -> heat-5
506,0.37926968878554373,inverted_greyscale -> gray -> heat-6
507,0.2967904211249679,inverted_greyscale -> gray -> heat-7
508,0.04443270492019583,inverted_greyscale -> gray -> heat-8
509,0.33791169292309625,inverted_greyscale -> gray -> heat-9
