St_len_min,K_nb_max,N_cl_max,Cl_cen,Len_min,St_edges
40,50,20,Median,40,[   0  410 1378 2017]
40,50,20,Mode,40,[   0  201 1261 2017]
40,50,20,Median,40,[   0  201  531 2017]
40,50,20,Mode,40,[   0  201  531 2017]
40,50,20,Median,40,[   0  201  531 1261 1547 2017]
40,50,20,Mode,40,[   0  201  531 2017]
40,50,20,Median,40,[   0  201  531 2017]
40,50,20,Mode,40,[   0  201  531 2017]
40,50,20,Median,40,[   0  201  409  531 2017]
40,50,20,Mode,40,[   0  201  359  531 2017]
40,50,20,Median,40,[   0  201  410  531 2017]
40,50,20,Mode,40,[   0  201  359  531 2017]
40,50,20,Median,40,[   0  201  410  531 1261 1378 2017]
40,50,20,Mode,40,[   0  201  359  531 1261 1378 2017]
40,50,20,Median,40,[   0  201  410  531 1261 1378 2017]
40,50,20,Mode,40,[   0  201  359  531 1261 1378 2017]
40,50,20,Median,40,[   0  201  359  531 1261 1378 1751 1948 2017]
40,50,20,Mode,40,[   0  201  359  531 1261 1378 1751 1881 2017]
