St_len_min,K_nb_max,N_cl_max,Cl_cen,Len_min,St_edges
40,50,20,Median,40,[   0  829 1046]
40,50,20,Mode,40,[   0  829 1046]
40,50,20,Median,40,[   0   96  829 1046]
40,50,20,Mode,40,[   0   47  829 1046]
40,50,20,Median,40,[   0   96  342  677  829 1046]
40,50,20,Mode,40,[   0   47  342  743  829 1046]
40,50,20,Median,40,[   0   47  180  342  677  829 1046]
40,50,20,Mode,40,[   0   47  180  342  743  829 1046]
40,50,20,Median,40,[   0   47  180  342  677  829  984 1046]
40,50,20,Mode,40,[   0   47  180  342  743  829  984 1046]
40,50,20,Median,40,[   0   47  180  342  603  714  829  984 1046]
40,50,20,Mode,40,[   0   47  180  342  743  829  984 1046]
40,50,20,Median,40,[   0   47  298  342  603  714  829  984 1046]
40,50,20,Mode,40,[   0   47  298  342  829  984 1046]
40,50,20,Median,40,[   0   47  298  342  603  677  829  984 1046]
40,50,20,Mode,40,[   0   47  298  342  603  677  829  984 1046]
40,50,20,Median,40,[   0   47  298  342  465  603  677  829  984 1046]
40,50,20,Mode,40,[   0   47  298  342  465  603  677  829  984 1046]
